,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Sampdoria,Juventus,15,9,0.0,1.0,1.0,0.0
1,Verona,Milan,7,12,2.0,1.0,1.0,2.0
2,Cagliari,Atalanta,6,13,2.0,1.0,1.0,2.0
3,Inter,Genoa,3,20,2.0,0.0,0.0,2.0
4,Lazio,Udinese,8,19,2.0,1.0,1.0,2.0
5,Livorno,Roma,16,2,0.0,2.0,2.0,0.0
6,Napoli,Bologna,1,18,3.0,0.0,0.0,3.0
7,Parma,Chievo,11,10,0.0,0.0,0.0,0.0
8,Torino,Sassuolo,4,17,2.0,0.0,0.0,2.0
9,Fiorentina,Catania,5,14,2.0,1.0,1.0,2.0
10,Chievo,Napoli,10,1,0.0,0.0,3.0,0.0
11,Juventus,Lazio,5,11,2.5,0.5,1.5,2.5
12,Atalanta,Torino,8,9,1.5,1.0,1.0,1.0
13,Bologna,Sampdoria,17,14,1.0,2.5,1.0,1.5
14,Catania,Inter,18,3,0.5,2.5,2.5,0.0
15,Genoa,Fiorentina,20,4,1.0,3.5,3.5,1.5
16,Milan,Cagliari,6,10,2.0,1.5,1.5,2.0
17,Roma,Verona,2,12,2.5,0.0,1.0,2.0
18,Sassuolo,Livorno,19,7,0.5,3.0,2.0,1.5
19,Udinese,Parma,13,16,2.0,1.5,0.5,1.5
20,Inter,Juventus,3,5,2.5,0.0,2.5,0.5
21,Napoli,Atalanta,1,13,3.0,0.6666666666666666,1.0,1.3333333333333333
22,Torino,Milan,10,9,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667
23,Fiorentina,Cagliari,4,11,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.6666666666666667
24,Lazio,Chievo,7,18,2.0,1.6666666666666667,0.6666666666666666,2.333333333333333
25,Livorno,Catania,6,19,2.0,1.0,0.3333333333333333,2.333333333333333
26,Sampdoria,Genoa,17,14,0.6666666666666666,2.0,1.6666666666666667,2.333333333333333
27,Udinese,Bologna,12,15,1.6666666666666667,1.3333333333333333,1.0,2.0
28,Verona,Sassuolo,8,20,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665
29,Parma,Roma,16,2,0.6666666666666666,2.0,2.6666666666666665,0.3333333333333333
30,Cagliari,Sampdoria,11,17,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0
31,Chievo,Udinese,12,13,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333
32,Genoa,Livorno,14,6,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333
33,Atalanta,Fiorentina,15,4,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0
34,Bologna,Torino,16,7,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667
35,Catania,Parma,19,18,0.0,1.6666666666666667,0.6666666666666666,2.0
36,Juventus,Verona,5,9,2.333333333333333,1.0,1.0,1.6666666666666667
37,Milan,Napoli,11,2,2.0,1.6666666666666667,2.6666666666666665,1.0
38,Roma,Lazio,1,8,2.6666666666666665,0.3333333333333333,1.3333333333333333,2.0
39,Sassuolo,Inter,20,3,0.3333333333333333,4.333333333333333,3.6666666666666665,0.3333333333333333
40,Udinese,Genoa,13,14,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667
41,Bologna,Milan,16,12,1.6666666666666667,2.0,2.0,2.333333333333333
42,Chievo,Juventus,14,4,1.0,2.0,1.6666666666666667,1.0
43,Lazio,Catania,6,19,2.0,1.0,0.3333333333333333,1.6666666666666667
44,Livorno,Cagliari,7,11,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333
45,Napoli,Sassuolo,3,20,1.6666666666666667,0.6666666666666666,0.3333333333333333,3.333333333333333
46,Parma,Atalanta,13,17,1.6666666666666667,2.0,1.0,2.6666666666666665
47,Sampdoria,Roma,18,1,0.6666666666666666,2.333333333333333,2.333333333333333,0.3333333333333333
