,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Napoli,Roma,Inter,Torino,Fiorentina,Cagliari,Verona,Lazio,Juventus,Chievo,Parma,Milan,Atalanta,Catania,Sampdoria,Livorno,Sassuolo,Bologna,Udinese,Genoa
1,Napoli,Roma,Inter,Fiorentina,Juventus,Milan,Livorno,Atalanta,Torino,Cagliari,Lazio,Verona,Udinese,Sampdoria,Chievo,Parma,Bologna,Catania,Sassuolo,Genoa
2,Napoli,Roma,Inter,Fiorentina,Juventus,Livorno,Lazio,Verona,Milan,Torino,Cagliari,Udinese,Atalanta,Genoa,Bologna,Parma,Sampdoria,Chievo,Catania,Sassuolo
3,Roma,Napoli,Inter,Fiorentina,Juventus,Livorno,Torino,Lazio,Verona,Cagliari,Milan,Chievo,Udinese,Genoa,Atalanta,Bologna,Sampdoria,Parma,Catania,Sassuolo
4,Roma,Inter,Napoli,Juventus,Fiorentina,Lazio,Livorno,Torino,Verona,Udinese,Cagliari,Milan,Parma,Chievo,Genoa,Bologna,Atalanta,Sampdoria,Catania,Sassuolo
5,Roma,Napoli,Juventus,Inter,Fiorentina,Lazio,Verona,Livorno,Milan,Torino,Cagliari,Udinese,Atalanta,Parma,Catania,Chievo,Genoa,Bologna,Sampdoria,Sassuolo
6,Roma,Napoli,Juventus,Inter,Verona,Fiorentina,Lazio,Udinese,Torino,Parma,Atalanta,Milan,Livorno,Cagliari,Catania,Genoa,Chievo,Sampdoria,Bologna,Sassuolo
7,Roma,Napoli,Juventus,Verona,Inter,Fiorentina,Atalanta,Milan,Lazio,Torino,Cagliari,Udinese,Parma,Livorno,Genoa,Sampdoria,Catania,Sassuolo,Chievo,Bologna
8,Roma,Napoli,Juventus,Inter,Fiorentina,Verona,Lazio,Parma,Atalanta,Milan,Torino,Cagliari,Udinese,Sampdoria,Livorno,Genoa,Catania,Bologna,Sassuolo,Chievo
9,Roma,Napoli,Juventus,Inter,Verona,Fiorentina,Lazio,Atalanta,Udinese,Milan,Parma,Torino,Genoa,Cagliari,Livorno,Sampdoria,Bologna,Catania,Sassuolo,Chievo
10,Roma,Napoli,Juventus,Inter,Verona,Fiorentina,Lazio,Genoa,Atalanta,Udinese,Milan,Torino,Parma,Livorno,Cagliari,Bologna,Sampdoria,Sassuolo,Catania,Chievo
11,Roma,Juventus,Napoli,Inter,Fiorentina,Verona,Genoa,Lazio,Atalanta,Milan,Parma,Cagliari,Udinese,Torino,Livorno,Bologna,Sassuolo,Sampdoria,Catania,Chievo
12,Juventus,Roma,Napoli,Inter,Fiorentina,Verona,Genoa,Lazio,Parma,Atalanta,Udinese,Torino,Milan,Cagliari,Sassuolo,Livorno,Bologna,Sampdoria,Chievo,Catania
13,Juventus,Roma,Napoli,Inter,Fiorentina,Verona,Genoa,Milan,Lazio,Parma,Atalanta,Torino,Udinese,Cagliari,Sassuolo,Chievo,Bologna,Livorno,Sampdoria,Catania
