,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Celtic,Aberdeen,3,10,3.333333333333333,1.0,1.0,1.6666666666666667
1,Hearts,St Johnstone,2,11,2.0,1.0,0.6666666666666666,1.0
2,Kilmarnock,Dundee,7,6,1.3333333333333333,3.333333333333333,,
3,Ross County,Motherwell,9,8,,,0.6666666666666666,1.6666666666666667
4,St Mirren,Inverness C,5,4,2.0,2.0,1.0,1.0
5,Dundee United,Hibernian,1,12,2.0,1.0,1.3333333333333333,1.6666666666666667
6,Aberdeen,Ross County,10,9,1.0,1.6666666666666667,,
7,Dundee,St Mirren,11,2,,,2.333333333333333,1.6666666666666667
8,Inverness C,Kilmarnock,5,6,1.0,1.3333333333333333,1.0,3.6666666666666665
9,Motherwell,St Johnstone,7,10,1.0,1.3333333333333333,0.3333333333333333,1.0
10,Hibernian,Hearts,12,3,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666
11,Hearts,Inverness C,3,5,2.0,0.6666666666666666,1.0,1.3333333333333333
12,Kilmarnock,Motherwell,6,7,1.0,3.6666666666666665,1.0,1.3333333333333333
13,Ross County,Celtic,9,1,,,3.6666666666666665,0.3333333333333333
14,St Johnstone,Aberdeen,11,6,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666
15,St Mirren,Hibernian,5,7,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0
16,Dundee United,Dundee,2,12,1.3333333333333333,2.333333333333333,,
17,Dundee,Ross County,12,9,,,,
18,Hibernian,St Johnstone,7,11,1.3333333333333333,1.0,0.6666666666666666,1.0
19,Inverness C,Celtic,10,1,1.6666666666666667,2.333333333333333,3.0,1.0
20,Kilmarnock,Dundee United,8,6,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.333333333333333
21,Aberdeen,Hearts,9,3,0.6666666666666666,0.3333333333333333,1.0,1.0
22,Motherwell,St Mirren,4,7,1.3333333333333333,1.0,1.3333333333333333,1.0
23,Aberdeen,St Mirren,9,7,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0
24,Celtic,Hibernian,1,2,3.0,1.0,1.6666666666666667,0.6666666666666666
25,Ross County,Kilmarnock,4,8,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0
26,St Johnstone,Dundee United,12,5,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
27,Hearts,Dundee,7,10,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333
28,Motherwell,Inverness C,2,11,2.333333333333333,1.0,1.6666666666666667,3.333333333333333
