,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Paris SG,Nantes,Bordeaux,Lyon,Monaco,Lille,Toulouse,Troyes,Nice,Ajaccio,Auxerre,St Etienne,Strasbourg,Le Mans,Nancy,Sochaux,Rennes,Marseille,Lens,Metz
1,Nantes,Paris SG,Bordeaux,Lyon,Nice,Auxerre,Lille,Lens,Monaco,Toulouse,Ajaccio,Troyes,St Etienne,Le Mans,Strasbourg,Metz,Nancy,Sochaux,Marseille,Rennes
2,Paris SG,Auxerre,Lyon,Nantes,Bordeaux,Lens,Monaco,Ajaccio,St Etienne,Troyes,Le Mans,Nice,Lille,Sochaux,Toulouse,Strasbourg,Marseille,Metz,Nancy,Rennes
3,Paris SG,Lyon,Lens,Bordeaux,Nantes,Auxerre,Ajaccio,St Etienne,Troyes,Monaco,Le Mans,Nice,Lille,Sochaux,Toulouse,Rennes,Strasbourg,Metz,Marseille,Nancy
4,Lyon,Lens,Paris SG,Bordeaux,Le Mans,Nantes,Nice,Ajaccio,St Etienne,Monaco,Auxerre,Lille,Troyes,Sochaux,Toulouse,Nancy,Strasbourg,Metz,Rennes,Marseille
5,Lyon,Paris SG,Lens,Le Mans,Bordeaux,Ajaccio,St Etienne,Lille,Troyes,Nantes,Nice,Monaco,Auxerre,Rennes,Sochaux,Marseille,Toulouse,Nancy,Strasbourg,Metz
6,Lyon,Le Mans,St Etienne,Paris SG,Lens,Lille,Bordeaux,Nantes,Ajaccio,Auxerre,Troyes,Rennes,Nice,Marseille,Monaco,Sochaux,Toulouse,Nancy,Strasbourg,Metz
7,Lyon,Paris SG,Le Mans,Lens,St Etienne,Bordeaux,Auxerre,Lille,Nantes,Ajaccio,Nice,Monaco,Rennes,Troyes,Sochaux,Marseille,Toulouse,Nancy,Strasbourg,Metz
8,Lyon,Paris SG,Bordeaux,Auxerre,Lille,Le Mans,Lens,St Etienne,Nice,Nantes,Ajaccio,Marseille,Monaco,Toulouse,Rennes,Nancy,Troyes,Sochaux,Strasbourg,Metz
9,Lyon,Paris SG,Bordeaux,St Etienne,Auxerre,Lens,Lille,Le Mans,Marseille,Toulouse,Monaco,Nancy,Ajaccio,Nice,Nantes,Rennes,Troyes,Sochaux,Strasbourg,Metz
10,Lyon,Paris SG,Bordeaux,Auxerre,St Etienne,Monaco,Marseille,Nancy,Lens,Lille,Le Mans,Toulouse,Rennes,Nice,Nantes,Ajaccio,Troyes,Sochaux,Strasbourg,Metz
11,Lyon,Paris SG,Bordeaux,St Etienne,Lille,Le Mans,Auxerre,Lens,Monaco,Marseille,Rennes,Nancy,Nice,Toulouse,Ajaccio,Nantes,Sochaux,Troyes,Strasbourg,Metz
12,Lyon,Bordeaux,St Etienne,Paris SG,Auxerre,Lens,Lille,Monaco,Rennes,Le Mans,Marseille,Nancy,Nice,Nantes,Toulouse,Ajaccio,Sochaux,Troyes,Strasbourg,Metz
13,Lyon,Bordeaux,St Etienne,Paris SG,Lille,Auxerre,Le Mans,Lens,Monaco,Rennes,Nantes,Marseille,Nancy,Nice,Toulouse,Troyes,Sochaux,Ajaccio,Metz,Strasbourg
14,Lyon,Paris SG,Bordeaux,Auxerre,St Etienne,Monaco,Lille,Rennes,Lens,Le Mans,Marseille,Nancy,Nantes,Nice,Sochaux,Toulouse,Troyes,Ajaccio,Metz,Strasbourg
15,Lyon,Auxerre,Bordeaux,Paris SG,Lille,Lens,St Etienne,Monaco,Marseille,Rennes,Le Mans,Nantes,Nancy,Nice,Sochaux,Toulouse,Troyes,Ajaccio,Metz,Strasbourg
16,Lyon,Auxerre,Bordeaux,Lens,Monaco,Paris SG,Lille,Rennes,St Etienne,Marseille,Le Mans,Nancy,Nantes,Sochaux,Nice,Toulouse,Troyes,Ajaccio,Metz,Strasbourg
17,Lyon,Auxerre,Bordeaux,Paris SG,Lens,Monaco,Marseille,Lille,St Etienne,Rennes,Le Mans,Nantes,Nice,Toulouse,Nancy,Sochaux,Troyes,Ajaccio,Strasbourg,Metz
18,Lyon,Lens,Bordeaux,Auxerre,Monaco,Paris SG,Marseille,Lille,St Etienne,Rennes,Le Mans,Nancy,Nantes,Nice,Toulouse,Troyes,Sochaux,Metz,Ajaccio,Strasbourg
19,Lyon,Auxerre,Paris SG,Lille,Lens,Bordeaux,Marseille,Monaco,St Etienne,Rennes,Le Mans,Nancy,Nice,Nantes,Troyes,Toulouse,Sochaux,Metz,Ajaccio,Strasbourg
20,Lyon,Bordeaux,Auxerre,Paris SG,Lens,Lille,St Etienne,Monaco,Marseille,Rennes,Nancy,Le Mans,Nantes,Nice,Troyes,Toulouse,Sochaux,Metz,Ajaccio,Strasbourg
21,Lyon,Bordeaux,Auxerre,Paris SG,Lille,Marseille,Lens,St Etienne,Monaco,Rennes,Le Mans,Nancy,Toulouse,Nantes,Nice,Troyes,Sochaux,Strasbourg,Metz,Ajaccio
22,Lyon,Bordeaux,Auxerre,Lille,Paris SG,Marseille,Lens,Le Mans,Monaco,St Etienne,Rennes,Nancy,Nantes,Nice,Toulouse,Sochaux,Troyes,Ajaccio,Strasbourg,Metz
23,Lyon,Bordeaux,Auxerre,Lille,Paris SG,Monaco,Marseille,Le Mans,Lens,St Etienne,Nice,Nancy,Rennes,Nantes,Toulouse,Sochaux,Troyes,Ajaccio,Strasbourg,Metz
24,Lyon,Bordeaux,Auxerre,Lille,Monaco,Paris SG,Marseille,Lens,Le Mans,Nice,St Etienne,Nancy,Toulouse,Rennes,Nantes,Sochaux,Troyes,Ajaccio,Strasbourg,Metz
