,Paris SG scored,Paris SG received,Nantes scored,Nantes received,Bordeaux scored,Bordeaux received,Lyon scored,Lyon received,Monaco scored,Monaco received,Lille scored,Lille received,Toulouse scored,Toulouse received,Troyes scored,Troyes received,Nice scored,Nice received,Ajaccio scored,Ajaccio received,Auxerre scored,Auxerre received,St Etienne scored,St Etienne received,Strasbourg scored,Strasbourg received,Le Mans scored,Le Mans received,Nancy scored,Nancy received,Sochaux scored,Sochaux received,Rennes scored,Rennes received,Marseille scored,Marseille received,Lens scored,Lens received,Metz scored,Metz received
0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0
1,2.5,0.5,2.5,0.0,1.5,0.0,1.5,0.5,0.5,1.0,2.0,1.5,0.5,1.0,0.5,0.5,1.5,0.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.5,2.0
2,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,2.0
3,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,3.0,1.0,2.0,3.6666666666666665,0.3333333333333333,0.0,0.6666666666666666
4,1.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,3.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,2.3333333333333335,1.0,0.6666666666666666,0.3333333333333333,1.0,4.0,1.3333333333333333,1.6666666666666667,3.0,0.3333333333333333,0.0,0.6666666666666666
5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,2.0,0.6666666666666666,0.0,0.3333333333333333,2.0,3.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.0,0.6666666666666666
6,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0,0.6666666666666666,1.0,1.0,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
7,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.6666666666666667
8,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,0.3333333333333333,1.3333333333333333,0.0,1.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.0,2.0
9,1.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0
10,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.0,1.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,2.0,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335
11,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,3.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.6666666666666667,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,2.6666666666666665
12,0.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,3.0
13,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,2.0,1.0,0.6666666666666666,1.0,2.0
14,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,1.0,1.6666666666666667,0.0,0.3333333333333333,0.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666
15,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,2.0,2.0,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0
16,1.6666666666666667,2.0,1.6666666666666667,3.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666
17,1.6666666666666667,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0,1.0
18,1.0,1.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0
