,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,AZ Alkmaar,Heerenveen,Utrecht,VVV Venlo,Willem II,Groningen,Ajax,Feyenoord,Sparta Rotterdam,Vitesse,Twente,PSV Eindhoven,FC Emmen,Den Haag,Zwolle,Waalwijk,For Sittard,Heracles
1,AZ Alkmaar,Utrecht,Ajax,Heerenveen,Sparta Rotterdam,Twente,PSV Eindhoven,Vitesse,Willem II,VVV Venlo,Groningen,Feyenoord,For Sittard,Heracles,Den Haag,Zwolle,Waalwijk,FC Emmen
2,Ajax,AZ Alkmaar,Vitesse,Utrecht,Sparta Rotterdam,PSV Eindhoven,Willem II,Twente,Heerenveen,Groningen,Feyenoord,VVV Venlo,FC Emmen,Waalwijk,For Sittard,Heracles,Den Haag,Zwolle
3,Ajax,AZ Alkmaar,PSV Eindhoven,Willem II,Vitesse,Sparta Rotterdam,Utrecht,Twente,VVV Venlo,Heerenveen,Groningen,Den Haag,Feyenoord,FC Emmen,Heracles,Zwolle,Waalwijk,For Sittard
4,Ajax,PSV Eindhoven,Vitesse,AZ Alkmaar,Twente,Willem II,Sparta Rotterdam,Utrecht,Heerenveen,Den Haag,Feyenoord,VVV Venlo,Heracles,Groningen,Zwolle,FC Emmen,For Sittard,Waalwijk
5,Ajax,PSV Eindhoven,AZ Alkmaar,Twente,Vitesse,Utrecht,Feyenoord,Willem II,VVV Venlo,Heracles,Sparta Rotterdam,Zwolle,Heerenveen,Den Haag,Groningen,FC Emmen,For Sittard,Waalwijk
6,Ajax,PSV Eindhoven,AZ Alkmaar,Vitesse,Twente,Willem II,Utrecht,Sparta Rotterdam,Heracles,Feyenoord,VVV Venlo,Heerenveen,Zwolle,Groningen,Den Haag,FC Emmen,For Sittard,Waalwijk
7,Ajax,PSV Eindhoven,AZ Alkmaar,Vitesse,Utrecht,Feyenoord,Sparta Rotterdam,Twente,Willem II,Heracles,Heerenveen,VVV Venlo,Groningen,FC Emmen,Zwolle,Den Haag,For Sittard,Waalwijk
8,Ajax,PSV Eindhoven,AZ Alkmaar,Vitesse,Sparta Rotterdam,Utrecht,Heracles,Heerenveen,Feyenoord,Willem II,Twente,Groningen,VVV Venlo,Zwolle,FC Emmen,Den Haag,For Sittard,Waalwijk
9,Ajax,PSV Eindhoven,Vitesse,AZ Alkmaar,Utrecht,Heerenveen,Willem II,Sparta Rotterdam,Heracles,Feyenoord,Groningen,Twente,Zwolle,FC Emmen,VVV Venlo,Den Haag,For Sittard,Waalwijk
10,Ajax,AZ Alkmaar,PSV Eindhoven,Vitesse,Utrecht,Willem II,Heracles,Heerenveen,Twente,Sparta Rotterdam,Groningen,Feyenoord,Zwolle,FC Emmen,Den Haag,For Sittard,VVV Venlo,Waalwijk
11,Ajax,AZ Alkmaar,PSV Eindhoven,Utrecht,Vitesse,Willem II,Heerenveen,Heracles,Groningen,Feyenoord,Sparta Rotterdam,Twente,FC Emmen,Den Haag,Zwolle,For Sittard,VVV Venlo,Waalwijk
12,Ajax,AZ Alkmaar,PSV Eindhoven,Utrecht,Vitesse,Willem II,Heracles,Heerenveen,Groningen,Feyenoord,Twente,Sparta Rotterdam,FC Emmen,For Sittard,Den Haag,Zwolle,VVV Venlo,Waalwijk
13,Ajax,AZ Alkmaar,PSV Eindhoven,Utrecht,Vitesse,Willem II,Heerenveen,Heracles,Groningen,Feyenoord,Sparta Rotterdam,Twente,FC Emmen,Zwolle,For Sittard,VVV Venlo,Den Haag,Waalwijk
14,Ajax,AZ Alkmaar,PSV Eindhoven,Willem II,Heracles,Heerenveen,Feyenoord,Utrecht,Vitesse,Groningen,Sparta Rotterdam,Twente,FC Emmen,For Sittard,Zwolle,VVV Venlo,Den Haag,Waalwijk
15,Ajax,AZ Alkmaar,PSV Eindhoven,Willem II,Heerenveen,Utrecht,Heracles,Feyenoord,Vitesse,Groningen,Sparta Rotterdam,Twente,FC Emmen,For Sittard,VVV Venlo,Zwolle,Den Haag,Waalwijk
16,Ajax,AZ Alkmaar,Willem II,PSV Eindhoven,Utrecht,Feyenoord,Heerenveen,Vitesse,Heracles,Groningen,Sparta Rotterdam,Twente,FC Emmen,For Sittard,Zwolle,VVV Venlo,Den Haag,Waalwijk
17,Ajax,AZ Alkmaar,PSV Eindhoven,Willem II,Feyenoord,Vitesse,Utrecht,Heerenveen,Heracles,Groningen,Sparta Rotterdam,Twente,For Sittard,FC Emmen,Zwolle,VVV Venlo,Den Haag,Waalwijk
18,Ajax,AZ Alkmaar,Willem II,PSV Eindhoven,Feyenoord,Vitesse,Utrecht,Heerenveen,Heracles,Groningen,Sparta Rotterdam,FC Emmen,Twente,For Sittard,Zwolle,Den Haag,VVV Venlo,Waalwijk
19,Ajax,AZ Alkmaar,Feyenoord,Willem II,PSV Eindhoven,Vitesse,Utrecht,Groningen,Heerenveen,Heracles,Sparta Rotterdam,FC Emmen,Twente,For Sittard,VVV Venlo,Zwolle,Den Haag,Waalwijk
20,Ajax,AZ Alkmaar,Feyenoord,Willem II,PSV Eindhoven,Vitesse,Utrecht,Groningen,Heerenveen,Heracles,Sparta Rotterdam,Twente,For Sittard,FC Emmen,Zwolle,VVV Venlo,Den Haag,Waalwijk
21,Ajax,AZ Alkmaar,Feyenoord,Willem II,PSV Eindhoven,Vitesse,Utrecht,Groningen,Heracles,Heerenveen,Sparta Rotterdam,FC Emmen,Twente,For Sittard,Zwolle,VVV Venlo,Den Haag,Waalwijk
22,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Vitesse,Utrecht,Groningen,Heracles,Heerenveen,Sparta Rotterdam,Twente,FC Emmen,For Sittard,VVV Venlo,Zwolle,Den Haag,Waalwijk
23,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Groningen,Heracles,Heerenveen,Sparta Rotterdam,FC Emmen,Twente,VVV Venlo,For Sittard,Zwolle,Den Haag,Waalwijk
24,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Groningen,Heracles,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
25,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
26,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
27,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
28,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
29,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
30,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
31,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
32,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
33,Ajax,AZ Alkmaar,Feyenoord,PSV Eindhoven,Willem II,Utrecht,Vitesse,Heracles,Groningen,Heerenveen,Sparta Rotterdam,FC Emmen,VVV Venlo,Twente,Zwolle,For Sittard,Den Haag,Waalwijk
