,Real Madrid scored,Real Madrid received,Barcelona scored,Barcelona received,Leganes scored,Leganes received,Eibar scored,Eibar received,Valencia scored,Valencia received,Sociedad scored,Sociedad received,Ath Madrid scored,Ath Madrid received,Sevilla scored,Sevilla received,Ath Bilbao scored,Ath Bilbao received,Espanol scored,Espanol received,Alaves scored,Alaves received,Malaga scored,Malaga received,Las Palmas scored,Las Palmas received,Villarreal scored,Villarreal received,Betis scored,Betis received,La Coruna scored,La Coruna received,Celta scored,Celta received,Levante scored,Levante received,Girona scored,Girona received,Getafe scored,Getafe received
11,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.6666666666666665,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.0,1.0,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333
12,2.0,0.6666666666666666,2.0,0.6666666666666666,0.0,2.3333333333333335,2.6666666666666665,1.3333333333333333,2.0,0.3333333333333333,2.0,1.3333333333333333,2.0,0.0,2.0,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,1.0,1.0,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333
13,1.0,0.6666666666666666,2.0,1.0,1.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666
14,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,2.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333
15,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,2.0,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
16,2.6666666666666665,1.3333333333333333,3.0,0.0,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333
17,1.6666666666666667,2.0,3.3333333333333335,0.0,0.6666666666666666,1.0,2.6666666666666665,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,1.3333333333333333,1.0,2.0,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.0,1.0,1.0,2.0,0.6666666666666666,1.0
18,0.6666666666666666,2.0,3.3333333333333335,0.6666666666666666,1.0,1.0,2.0,1.0,1.3333333333333333,1.0,1.6666666666666667,2.0,1.0,0.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3333333333333333,3.3333333333333335,1.0,0.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,2.0,2.0,1.0,0.0,1.3333333333333333,2.6666666666666665,2.0,1.0,0.6666666666666666
19,3.0,1.3333333333333333,4.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,2.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,1.0,3.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,3.3333333333333335,1.0,3.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,2.0,2.6666666666666665,1.0,1.0,1.3333333333333333
20,3.6666666666666665,1.0,3.6666666666666665,1.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.3333333333333335,2.3333333333333335,1.0,1.6666666666666667,3.3333333333333335,1.3333333333333333,3.6666666666666665,2.0,1.0,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0
21,4.333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,2.3333333333333335,2.6666666666666665,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.0,1.0,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,3.0,1.0,4.666666666666667,2.0,1.6666666666666667,1.6666666666666667,2.0,1.0,0.3333333333333333,1.0,1.0
22,3.6666666666666665,1.6666666666666667,1.0,0.6666666666666666,1.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,3.0,3.0,1.6666666666666667,0.0,1.0,2.0,0.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,2.0,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
23,4.0,2.3333333333333335,1.0,0.3333333333333333,0.0,1.3333333333333333,2.0,1.0,1.6666666666666667,1.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,2.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,2.0,2.0,0.0,2.3333333333333335,1.0,2.3333333333333335,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.0,0.0
24,4.666666666666667,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,2.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,1.0,2.0,1.6666666666666667,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333
25,3.0,1.3333333333333333,3.0,0.6666666666666666,0.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.6666666666666667,2.0,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,2.0,1.6666666666666667,2.0,2.0,0.3333333333333333
26,2.3333333333333335,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,3.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333
27,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.0,1.0,1.6666666666666667,0.3333333333333333,1.0,1.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,1.3333333333333333
28,3.6666666666666665,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,1.0,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,2.6666666666666665,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,1.0,1.6666666666666667
29,3.6666666666666665,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,1.0
30,3.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,1.0,1.0,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,1.0,1.6666666666666667,2.0,0.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,4.0,0.6666666666666666,1.3333333333333333
31,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.0,1.0,0.6666666666666666,2.0,0.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,1.6666666666666667,0.0,0.6666666666666666,1.0,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.0,2.0,1.3333333333333333,0.0,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0
32,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.0,1.0,1.3333333333333333,3.0,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.0,1.6666666666666667,0.0,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,0.0,2.0,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.0
33,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.0,1.0,0.0,2.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333
34,1.6666666666666667,1.6666666666666667,3.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,2.0,1.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.0,1.0,1.0,0.3333333333333333,2.0,2.3333333333333335,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666
35,2.0,2.0,3.6666666666666665,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.0,2.0,2.0,0.6666666666666666,1.0,1.0,1.6666666666666667,1.0,2.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333
36,3.3333333333333335,1.0,3.3333333333333335,3.0,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,3.0,0.3333333333333333,1.0,3.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,0.6666666666666666,3.6666666666666665,3.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666
37,3.3333333333333335,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.6666666666666667,3.0,3.3333333333333335,2.6666666666666665,1.0,2.0,0.6666666666666666,0.3333333333333333
