,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Hoffenheim,Leverkusen,Bayern Munich,Hannover,Ein Frankfurt,Mainz,Hertha,Paderborn,Werder Bremen,M'gladbach,Stuttgart,FC Koln,Hamburg,Schalke 04,Wolfsburg,Freiburg,Dortmund,Augsburg
1,Leverkusen,Paderborn,Hoffenheim,FC Koln,Bayern Munich,Ein Frankfurt,Hannover,Dortmund,Werder Bremen,Mainz,M'gladbach,Wolfsburg,Schalke 04,Freiburg,Hertha,Stuttgart,Hamburg,Augsburg
2,Leverkusen,Bayern Munich,Hannover,Dortmund,M'gladbach,Paderborn,Mainz,Hoffenheim,FC Koln,Ein Frankfurt,Werder Bremen,Augsburg,Wolfsburg,Freiburg,Hertha,Schalke 04,Stuttgart,Hamburg
3,Paderborn,Mainz,Hoffenheim,Bayern Munich,Leverkusen,Hannover,M'gladbach,FC Koln,Augsburg,Dortmund,Wolfsburg,Ein Frankfurt,Werder Bremen,Freiburg,Hertha,Schalke 04,Hamburg,Stuttgart
4,Bayern Munich,Leverkusen,Hannover,Mainz,Hoffenheim,M'gladbach,Paderborn,Dortmund,FC Koln,Ein Frankfurt,Augsburg,Wolfsburg,Schalke 04,Hertha,Freiburg,Werder Bremen,Stuttgart,Hamburg
5,Bayern Munich,M'gladbach,Leverkusen,Mainz,Hoffenheim,Hannover,Ein Frankfurt,Augsburg,Wolfsburg,Schalke 04,Paderborn,Dortmund,FC Koln,Hertha,Stuttgart,Freiburg,Werder Bremen,Hamburg
6,Bayern Munich,Hoffenheim,M'gladbach,Leverkusen,Ein Frankfurt,Mainz,Wolfsburg,Hannover,Paderborn,Augsburg,Schalke 04,Hertha,Dortmund,FC Koln,Freiburg,Stuttgart,Hamburg,Werder Bremen
7,Bayern Munich,M'gladbach,Mainz,Hoffenheim,Wolfsburg,Leverkusen,Paderborn,Ein Frankfurt,Schalke 04,Hannover,FC Koln,Augsburg,Hertha,Dortmund,Stuttgart,Hamburg,Freiburg,Werder Bremen
8,Bayern Munich,M'gladbach,Wolfsburg,Hoffenheim,Leverkusen,Mainz,Hannover,Paderborn,Augsburg,FC Koln,Ein Frankfurt,Schalke 04,Hertha,Stuttgart,Dortmund,Hamburg,Freiburg,Werder Bremen
9,Bayern Munich,Wolfsburg,M'gladbach,Hoffenheim,Leverkusen,Hannover,Paderborn,Schalke 04,Mainz,Augsburg,FC Koln,Ein Frankfurt,Hertha,Hamburg,Stuttgart,Freiburg,Dortmund,Werder Bremen
10,Bayern Munich,Wolfsburg,M'gladbach,Hannover,Hoffenheim,Leverkusen,Augsburg,Mainz,Paderborn,FC Koln,Schalke 04,Ein Frankfurt,Freiburg,Hertha,Dortmund,Werder Bremen,Hamburg,Stuttgart
11,Bayern Munich,Wolfsburg,M'gladbach,Leverkusen,Hannover,Augsburg,Schalke 04,Hoffenheim,Mainz,Paderborn,FC Koln,Ein Frankfurt,Hertha,Freiburg,Hamburg,Dortmund,Werder Bremen,Stuttgart
12,Bayern Munich,Wolfsburg,Leverkusen,Augsburg,M'gladbach,Schalke 04,Hoffenheim,Hannover,Ein Frankfurt,Mainz,Paderborn,FC Koln,Hertha,Werder Bremen,Freiburg,Stuttgart,Hamburg,Dortmund
13,Bayern Munich,Wolfsburg,Augsburg,Leverkusen,Schalke 04,M'gladbach,Ein Frankfurt,Hoffenheim,Hannover,Paderborn,Mainz,FC Koln,Hamburg,Dortmund,Hertha,Freiburg,Werder Bremen,Stuttgart
