,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Barcelona,Real Madrid,Sevilla,Las Palmas,La Coruna,Sp Gijon,Leganes,Ath Madrid,Osasuna,Alaves,Granada,Malaga,Villarreal,Ath Bilbao,Eibar,Celta,Espanol,Valencia,Sociedad,Betis
1,Las Palmas,Barcelona,Real Madrid,Sevilla,La Coruna,Sp Gijon,Leganes,Eibar,Sociedad,Malaga,Ath Madrid,Alaves,Villarreal,Espanol,Osasuna,Granada,Betis,Ath Bilbao,Celta,Valencia
2,Real Madrid,Sevilla,Sp Gijon,Las Palmas,Barcelona,Eibar,Ath Madrid,Villarreal,Alaves,Leganes,La Coruna,Sociedad,Betis,Ath Bilbao,Espanol,Malaga,Osasuna,Granada,Valencia,Celta
3,Real Madrid,Barcelona,Las Palmas,Ath Madrid,Sevilla,Villarreal,Eibar,Sp Gijon,Alaves,Ath Bilbao,La Coruna,Betis,Sociedad,Leganes,Malaga,Espanol,Granada,Osasuna,Celta,Valencia
4,Real Madrid,Sevilla,Barcelona,Ath Madrid,Las Palmas,Villarreal,Ath Bilbao,Sociedad,Eibar,Leganes,Sp Gijon,Alaves,La Coruna,Malaga,Espanol,Betis,Celta,Valencia,Granada,Osasuna
5,Real Madrid,Barcelona,Ath Madrid,Villarreal,Ath Bilbao,Sevilla,Las Palmas,Eibar,Alaves,Betis,Sociedad,Celta,Leganes,Sp Gijon,Valencia,La Coruna,Malaga,Espanol,Granada,Osasuna
6,Ath Madrid,Real Madrid,Sevilla,Barcelona,Villarreal,Ath Bilbao,Las Palmas,Eibar,Sociedad,Celta,Leganes,Alaves,La Coruna,Malaga,Betis,Sp Gijon,Espanol,Valencia,Osasuna,Granada
7,Ath Madrid,Real Madrid,Sevilla,Barcelona,Villarreal,Ath Bilbao,Las Palmas,Eibar,Alaves,Sociedad,Leganes,Celta,Malaga,Valencia,La Coruna,Betis,Espanol,Sp Gijon,Osasuna,Granada
8,Real Madrid,Sevilla,Barcelona,Villarreal,Ath Madrid,Ath Bilbao,Sociedad,Celta,Las Palmas,Malaga,Eibar,Betis,Alaves,Leganes,Valencia,Espanol,La Coruna,Sp Gijon,Osasuna,Granada
9,Real Madrid,Barcelona,Ath Madrid,Sevilla,Villarreal,Sociedad,Ath Bilbao,Eibar,Celta,Las Palmas,Malaga,Espanol,Betis,Valencia,Alaves,Leganes,La Coruna,Sp Gijon,Osasuna,Granada
10,Real Madrid,Barcelona,Villarreal,Ath Madrid,Sevilla,Sociedad,Ath Bilbao,Celta,Las Palmas,Malaga,Eibar,Alaves,Espanol,Betis,Valencia,La Coruna,Leganes,Sp Gijon,Osasuna,Granada
11,Real Madrid,Barcelona,Sevilla,Villarreal,Sociedad,Ath Madrid,Ath Bilbao,Eibar,Celta,Las Palmas,Malaga,Espanol,Betis,Alaves,Leganes,Valencia,La Coruna,Sp Gijon,Osasuna,Granada
12,Real Madrid,Barcelona,Sevilla,Ath Madrid,Sociedad,Villarreal,Eibar,Ath Bilbao,Celta,Las Palmas,Malaga,Espanol,Alaves,Betis,Leganes,Valencia,La Coruna,Sp Gijon,Osasuna,Granada
13,Real Madrid,Barcelona,Sevilla,Ath Madrid,Villarreal,Sociedad,Ath Bilbao,Eibar,Celta,Las Palmas,Malaga,Espanol,Alaves,Betis,Leganes,La Coruna,Valencia,Sp Gijon,Granada,Osasuna
14,Real Madrid,Barcelona,Sevilla,Villarreal,Sociedad,Ath Madrid,Ath Bilbao,Eibar,Espanol,Las Palmas,Malaga,Celta,Alaves,Betis,Leganes,La Coruna,Valencia,Sp Gijon,Granada,Osasuna
15,Real Madrid,Barcelona,Sevilla,Villarreal,Sociedad,Ath Madrid,Ath Bilbao,Eibar,Espanol,Las Palmas,Malaga,Alaves,Celta,Betis,La Coruna,Leganes,Valencia,Sp Gijon,Granada,Osasuna
16,Real Madrid,Sevilla,Barcelona,Ath Madrid,Villarreal,Sociedad,Ath Bilbao,Las Palmas,Celta,Eibar,Espanol,Alaves,Malaga,Betis,La Coruna,Valencia,Leganes,Sp Gijon,Granada,Osasuna
17,Real Madrid,Sevilla,Barcelona,Ath Madrid,Sociedad,Villarreal,Ath Bilbao,Celta,Eibar,Las Palmas,Espanol,Alaves,Malaga,Betis,Valencia,La Coruna,Leganes,Sp Gijon,Granada,Osasuna
18,Real Madrid,Sevilla,Barcelona,Ath Madrid,Sociedad,Villarreal,Ath Bilbao,Celta,Espanol,Eibar,Las Palmas,Alaves,Valencia,Betis,Malaga,La Coruna,Leganes,Sp Gijon,Granada,Osasuna
19,Real Madrid,Barcelona,Sevilla,Ath Madrid,Sociedad,Villarreal,Ath Bilbao,Celta,Espanol,Eibar,Las Palmas,Alaves,Betis,Valencia,Malaga,La Coruna,Leganes,Sp Gijon,Osasuna,Granada
20,Real Madrid,Barcelona,Sevilla,Ath Madrid,Sociedad,Villarreal,Eibar,Espanol,Ath Bilbao,Celta,Las Palmas,Alaves,Betis,Malaga,Valencia,La Coruna,Leganes,Sp Gijon,Granada,Osasuna
21,Real Madrid,Barcelona,Sevilla,Ath Madrid,Sociedad,Villarreal,Eibar,Ath Bilbao,Espanol,Celta,Las Palmas,Alaves,Betis,Malaga,Valencia,La Coruna,Leganes,Sp Gijon,Granada,Osasuna
22,Real Madrid,Barcelona,Sevilla,Ath Madrid,Sociedad,Villarreal,Eibar,Ath Bilbao,Celta,Espanol,Alaves,Las Palmas,Malaga,Valencia,Betis,La Coruna,Leganes,Sp Gijon,Granada,Osasuna
23,Real Madrid,Barcelona,Sevilla,Ath Madrid,Sociedad,Villarreal,Eibar,Ath Bilbao,Espanol,Celta,Alaves,Las Palmas,Valencia,Malaga,Betis,Leganes,La Coruna,Sp Gijon,Granada,Osasuna
24,Real Madrid,Barcelona,Sevilla,Ath Madrid,Sociedad,Villarreal,Eibar,Ath Bilbao,Espanol,Celta,Alaves,Las Palmas,Valencia,Betis,Malaga,La Coruna,Leganes,Granada,Sp Gijon,Osasuna
25,Real Madrid,Barcelona,Sevilla,Ath Madrid,Sociedad,Villarreal,Ath Bilbao,Eibar,Espanol,Celta,Alaves,Las Palmas,Valencia,Betis,Malaga,La Coruna,Leganes,Granada,Sp Gijon,Osasuna
26,Real Madrid,Barcelona,Sevilla,Ath Madrid,Villarreal,Sociedad,Ath Bilbao,Eibar,Espanol,Alaves,Celta,Las Palmas,Valencia,Betis,La Coruna,Malaga,Leganes,Granada,Sp Gijon,Osasuna
27,Real Madrid,Barcelona,Sevilla,Ath Madrid,Villarreal,Sociedad,Ath Bilbao,Eibar,Espanol,Alaves,Celta,Las Palmas,Betis,Valencia,Malaga,La Coruna,Leganes,Sp Gijon,Granada,Osasuna
28,Real Madrid,Barcelona,Ath Madrid,Sevilla,Sociedad,Villarreal,Ath Bilbao,Eibar,Espanol,Celta,Alaves,Las Palmas,Valencia,Betis,Malaga,La Coruna,Leganes,Sp Gijon,Granada,Osasuna
29,Real Madrid,Barcelona,Ath Madrid,Sevilla,Villarreal,Ath Bilbao,Sociedad,Eibar,Espanol,Celta,Alaves,Valencia,Las Palmas,Betis,Malaga,La Coruna,Leganes,Sp Gijon,Granada,Osasuna
