,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Bayern Munich,Hoffenheim,2,15,2.6666666666666665,2.0,2.0,1.3333333333333333
1,Fortuna Dusseldorf,Augsburg,12,5,,,1.0,2.0
2,Freiburg,Ein Frankfurt,17,4,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667
3,Hertha,Nurnberg,8,13,1.6666666666666667,3.6666666666666665,,
4,M'gladbach,Leverkusen,3,16,1.6666666666666667,1.3333333333333333,1.0,1.0
5,Werder Bremen,Hannover,10,9,1.0,0.6666666666666666,2.0,2.333333333333333
6,Wolfsburg,Schalke 04,6,11,2.0,2.6666666666666665,1.3333333333333333,0.6666666666666666
7,Dortmund,RB Leipzig,1,18,1.0,2.0,3.333333333333333,2.0
8,Mainz,Stuttgart,7,14,2.0,1.0,2.333333333333333,0.3333333333333333
9,Hannover,Dortmund,9,1,2.0,2.333333333333333,1.0,2.0
10,Augsburg,M'gladbach,6,5,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333
11,Ein Frankfurt,Werder Bremen,9,7,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666
12,Hoffenheim,Freiburg,10,17,2.0,1.3333333333333333,1.3333333333333333,2.0
13,Leverkusen,Wolfsburg,16,2,1.3333333333333333,1.6666666666666667,2.6666666666666665,2.0
14,Nurnberg,Mainz,13,8,,,1.3333333333333333,1.3333333333333333
15,Stuttgart,Bayern Munich,18,1,2.0,1.3333333333333333,2.333333333333333,1.6666666666666667
16,RB Leipzig,Fortuna Dusseldorf,14,12,3.6666666666666665,1.3333333333333333,,
17,Schalke 04,Hertha,15,3,1.0,1.0,1.6666666666666667,3.0
18,Dortmund,Ein Frankfurt,4,9,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0
19,Bayern Munich,Leverkusen,1,18,2.333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665
20,Fortuna Dusseldorf,Hoffenheim,9,11,,,2.333333333333333,1.3333333333333333
21,Mainz,Augsburg,6,8,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667
22,M'gladbach,Schalke 04,4,17,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333
23,RB Leipzig,Hannover,10,13,3.333333333333333,1.6666666666666667,1.3333333333333333,2.0
24,Wolfsburg,Hertha,3,5,3.0,1.3333333333333333,2.0,2.6666666666666665
25,Freiburg,Stuttgart,15,16,2.0,2.0,2.333333333333333,2.333333333333333
26,Werder Bremen,Nurnberg,7,14,1.6666666666666667,1.0,,
27,Stuttgart,Fortuna Dusseldorf,16,9,2.333333333333333,2.333333333333333,,
28,Augsburg,Werder Bremen,12,4,1.3333333333333333,2.0,2.0,1.3333333333333333
29,Hertha,M'gladbach,2,6,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.0
30,Hoffenheim,Dortmund,11,3,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666
31,Nurnberg,Hannover,8,16,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667
32,Schalke 04,Bayern Munich,18,1,0.3333333333333333,2.0,2.6666666666666665,0.3333333333333333
