,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Dortmund,Bayern Munich,M'gladbach,Ein Frankfurt,Augsburg,Wolfsburg,Mainz,Hertha,Hannover,Werder Bremen,Schalke 04,Fortuna Dusseldorf,Nurnberg,Stuttgart,Hoffenheim,Leverkusen,Freiburg,RB Leipzig
1,Bayern Munich,Wolfsburg,Hertha,Dortmund,M'gladbach,Augsburg,Werder Bremen,Mainz,Ein Frankfurt,Hoffenheim,Hannover,Fortuna Dusseldorf,Nurnberg,RB Leipzig,Schalke 04,Leverkusen,Freiburg,Stuttgart
2,Bayern Munich,Dortmund,Wolfsburg,M'gladbach,Hertha,Mainz,Werder Bremen,Augsburg,Fortuna Dusseldorf,RB Leipzig,Hoffenheim,Ein Frankfurt,Hannover,Nurnberg,Freiburg,Stuttgart,Schalke 04,Leverkusen
3,Bayern Munich,Hertha,Dortmund,Werder Bremen,Wolfsburg,M'gladbach,Mainz,Nurnberg,Fortuna Dusseldorf,RB Leipzig,Hoffenheim,Augsburg,Ein Frankfurt,Freiburg,Leverkusen,Hannover,Stuttgart,Schalke 04
4,Bayern Munich,Dortmund,Werder Bremen,M'gladbach,Hertha,Wolfsburg,Mainz,RB Leipzig,Hoffenheim,Freiburg,Leverkusen,Augsburg,Fortuna Dusseldorf,Nurnberg,Ein Frankfurt,Hannover,Stuttgart,Schalke 04
5,Dortmund,Bayern Munich,Hertha,M'gladbach,Werder Bremen,RB Leipzig,Wolfsburg,Augsburg,Mainz,Nurnberg,Hoffenheim,Ein Frankfurt,Freiburg,Leverkusen,Fortuna Dusseldorf,Stuttgart,Schalke 04,Hannover
6,Dortmund,RB Leipzig,M'gladbach,Werder Bremen,Hertha,Bayern Munich,Ein Frankfurt,Mainz,Wolfsburg,Augsburg,Freiburg,Nurnberg,Hoffenheim,Leverkusen,Schalke 04,Hannover,Fortuna Dusseldorf,Stuttgart
7,Dortmund,M'gladbach,Werder Bremen,Bayern Munich,RB Leipzig,Hertha,Ein Frankfurt,Hoffenheim,Augsburg,Wolfsburg,Freiburg,Mainz,Leverkusen,Nurnberg,Hannover,Schalke 04,Stuttgart,Fortuna Dusseldorf
8,Dortmund,Bayern Munich,M'gladbach,Werder Bremen,RB Leipzig,Hertha,Ein Frankfurt,Hoffenheim,Augsburg,Wolfsburg,Freiburg,Leverkusen,Mainz,Nurnberg,Schalke 04,Hannover,Fortuna Dusseldorf,Stuttgart
9,Dortmund,M'gladbach,Bayern Munich,RB Leipzig,Ein Frankfurt,Werder Bremen,Hoffenheim,Hertha,Augsburg,Freiburg,Wolfsburg,Mainz,Leverkusen,Schalke 04,Nurnberg,Hannover,Fortuna Dusseldorf,Stuttgart
