,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Arsenal,Man City,Stoke,West Ham,Wigan,Chelsea,Tottenham,Fulham,Man United,Sunderland,Hull,Liverpool,Birmingham,Bolton,Aston Villa,Blackburn,Burnley,Wolves,Everton,Portsmouth
1,Arsenal,Tottenham,Fulham,Chelsea,West Ham,Liverpool,Wigan,Man City,Birmingham,Man United,Sunderland,Burnley,Wolves,Stoke,Everton,Bolton,Aston Villa,Hull,Blackburn,Portsmouth
2,Arsenal,Tottenham,Chelsea,Man United,West Ham,Fulham,Man City,Sunderland,Burnley,Birmingham,Stoke,Liverpool,Aston Villa,Wolves,Everton,Hull,Wigan,Bolton,Blackburn,Portsmouth
3,Chelsea,Tottenham,Arsenal,Man United,Man City,West Ham,Stoke,Liverpool,Aston Villa,Fulham,Sunderland,Everton,Burnley,Birmingham,Wolves,Hull,Wigan,Blackburn,Bolton,Portsmouth
4,Chelsea,Man United,Tottenham,Man City,Arsenal,Liverpool,Sunderland,Aston Villa,Fulham,West Ham,Stoke,Everton,Wigan,Burnley,Birmingham,Blackburn,Wolves,Hull,Bolton,Portsmouth
5,Chelsea,Man United,Arsenal,Liverpool,Aston Villa,Man City,Tottenham,Sunderland,Fulham,Everton,Burnley,Stoke,West Ham,Birmingham,Wolves,Wigan,Bolton,Blackburn,Hull,Portsmouth
6,Man United,Chelsea,Arsenal,Liverpool,Tottenham,Man City,Sunderland,Aston Villa,Everton,Fulham,Wigan,Burnley,Stoke,West Ham,Birmingham,Bolton,Wolves,Blackburn,Hull,Portsmouth
7,Chelsea,Man United,Arsenal,Tottenham,Man City,Liverpool,Sunderland,Aston Villa,Everton,Burnley,Fulham,Stoke,Wigan,West Ham,Bolton,Birmingham,Wolves,Blackburn,Hull,Portsmouth
8,Man United,Arsenal,Chelsea,Tottenham,Man City,Sunderland,Aston Villa,Liverpool,Everton,Fulham,Stoke,Burnley,Wigan,Blackburn,West Ham,Bolton,Wolves,Birmingham,Hull,Portsmouth
9,Chelsea,Arsenal,Man United,Tottenham,Liverpool,Man City,Aston Villa,Sunderland,Stoke,Fulham,Everton,Wigan,Burnley,Bolton,Birmingham,Blackburn,West Ham,Wolves,Hull,Portsmouth
10,Chelsea,Arsenal,Man United,Man City,Tottenham,Liverpool,Aston Villa,Sunderland,Fulham,Stoke,Everton,Burnley,Wigan,Birmingham,Bolton,West Ham,Wolves,Blackburn,Hull,Portsmouth
11,Chelsea,Arsenal,Man United,Tottenham,Aston Villa,Man City,Liverpool,Fulham,Everton,Sunderland,Stoke,Burnley,Wigan,Blackburn,Birmingham,Bolton,Hull,West Ham,Wolves,Portsmouth
12,Chelsea,Arsenal,Man United,Tottenham,Aston Villa,Man City,Liverpool,Sunderland,Stoke,Fulham,Everton,Burnley,Blackburn,Birmingham,Wigan,Hull,West Ham,Bolton,Wolves,Portsmouth
