,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,20/08/16,Juventus,Fiorentina,89,81,85,78,84,77,0.6359291095137306,0.2332086718045038,0.13086221868176562,1,1.495,4.076666666666667,7.265000000000001
1,20/08/16,Roma,Udinese,82,75,81,76,81,75,0.6530430919591292,0.2176810306530431,0.1292758773878276,1,1.4549999999999998,4.364999999999999,7.3500000000000005
2,21/08/16,Atalanta,Lazio,76,81,75,78,74,79,0.3135757725666905,0.29766737824714606,0.38875684918616343,2,3.025,3.186666666666667,2.44
3,21/08/16,Bologna,Crotone,76,70,74,70,74,71,0.5066654068374769,0.2849360845837507,0.2083985085787724,1,1.8783333333333332,3.34,4.566666666666666
4,21/08/16,Chievo,Inter,75,82,75,79,77,81,0.258851613274737,0.2884158838264202,0.4527325028988428,1,3.658333333333333,3.283333333333333,2.091666666666667
5,21/08/16,Empoli,Sampdoria,72,77,73,73,73,75,0.4055213718508365,0.30003029354946037,0.294448334599703,2,2.341666666666667,3.1650000000000005,3.225
6,21/08/16,Genoa,Cagliari,74,74,75,73,75,73,0.46554661069017256,0.2839322735527976,0.25052111575702984,1,2.035,3.3366666666666664,3.7816666666666663
7,21/08/16,Milan,Torino,81,78,77,75,77,78,0.5068505458732611,0.27779070913405174,0.21535874499268715,1,1.8716666666666668,3.4150000000000005,4.405
8,21/08/16,Palermo,Sassuolo,73,76,73,76,72,76,0.3224891668764826,0.3037117527795078,0.37379908034400966,2,2.938333333333333,3.1200000000000006,2.535
9,21/08/16,Pescara,Napoli,72,82,72,79,70,81,0.12867442115112782,0.2171442294292142,0.6541813494196579,X,7.363333333333333,4.363333333333333,1.4483333333333333
10,27/08/16,Lazio,Juventus,81,89,78,85,79,84,0.19948602634115,0.27446193382589146,0.5260520398329586,2,4.746666666666667,3.4499999999999997,1.8
11,27/08/16,Napoli,Milan,82,81,79,77,81,77,0.5713983613912458,0.24477968513792722,0.1838219534708271,1,1.6600000000000001,3.875,5.16
12,28/08/16,Cagliari,Roma,74,82,73,81,73,81,0.21521616205787733,0.26095207138204446,0.5238317665600782,X,4.3933333333333335,3.6233333333333335,1.805
13,28/08/16,Crotone,Genoa,70,74,70,75,71,75,0.22705891473280562,0.2858284521989657,0.48711263306822866,2,4.158333333333333,3.3033333333333332,1.9383333333333332
14,28/08/16,Fiorentina,Chievo,81,75,78,75,77,77,0.5808382819450412,0.25611354361688465,0.16304817443807412,1,1.6300000000000001,3.6966666666666668,5.8066666666666675
15,28/08/16,Inter,Palermo,82,73,79,73,81,72,0.6996626840558281,0.19503127341343374,0.10530604253073818,X,1.3533333333333335,4.855,8.991666666666667
16,28/08/16,Sampdoria,Atalanta,77,76,73,75,75,74,0.43661899583147706,0.2926563857508197,0.27072461841770334,1,2.1649999999999996,3.2300000000000004,3.491666666666667
17,28/08/16,Sassuolo,Pescara,76,72,76,72,76,70,0.5843098009602576,0.2509717748711314,0.1647184241686109,2,1.6199999999999999,3.7716666666666665,5.746666666666666
18,28/08/16,Torino,Bologna,78,76,75,74,78,74,0.5181663349236634,0.27331027781378203,0.20852338726255473,1,1.8250000000000002,3.4599999999999995,4.535
19,28/08/16,Udinese,Empoli,75,72,76,73,75,73,0.45344485266198276,0.2919503400309523,0.2546048073070648,1,2.085,3.2383333333333333,3.7133333333333334
20,10/09/16,Juventus,Sassuolo,89,76,85,76,84,76,0.7188789380643095,0.19375080679669443,0.08737025513899614,1,1.3233333333333335,4.91,10.888333333333334
21,10/09/16,Palermo,Napoli,73,82,73,79,72,81,0.11461363450019958,0.19437034367677897,0.6910160218230215,2,8.29,4.888333333333333,1.375
22,11/09/16,Atalanta,Torino,76,78,75,75,74,78,0.36403022431068705,0.2989768526494731,0.3369929230398399,1,2.5966666666666667,3.1616666666666666,2.8049999999999997
23,11/09/16,Bologna,Cagliari,76,74,74,73,74,73,0.4430037362410075,0.29312727880206935,0.2638689849569232,1,2.138333333333333,3.231666666666667,3.59
24,11/09/16,Chievo,Lazio,75,81,75,78,77,79,0.3217215063417382,0.30112452101509773,0.37715397264316414,X,2.948333333333333,3.1500000000000004,2.515
25,11/09/16,Milan,Udinese,81,75,77,76,77,75,0.5679681747238037,0.24760748911102862,0.18442433616516785,2,1.6733333333333336,3.8383333333333334,5.153333333333333
26,11/09/16,Pescara,Inter,72,82,72,79,70,81,0.20277841600145025,0.26163452478567983,0.5355870592128699,2,4.675,3.623333333333333,1.7700000000000002
27,11/09/16,Roma,Sampdoria,82,77,81,73,81,75,0.7031252717076882,0.18807209609331632,0.10880263219899546,1,1.3516666666666666,5.053333333333334,8.735
28,12/09/16,Empoli,Crotone,72,70,73,70,73,71,0.5982607844784585,0.24184469928810723,0.15989451623343418,1,1.5866666666666667,3.9250000000000003,5.9366666666666665
