,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Roma,Genoa,Chievo,Lazio,Milan,Juventus,Bologna,Sampdoria,Sassuolo,Pescara,Napoli,Atalanta,Torino,Fiorentina,Empoli,Crotone,Palermo,Cagliari,Inter,Udinese
1,Genoa,Juventus,Sampdoria,Roma,Pescara,Napoli,Torino,Chievo,Lazio,Fiorentina,Milan,Udinese,Sassuolo,Bologna,Palermo,Cagliari,Inter,Atalanta,Crotone,Empoli
2,Genoa,Juventus,Roma,Napoli,Sampdoria,Udinese,Bologna,Pescara,Chievo,Lazio,Inter,Torino,Atalanta,Fiorentina,Milan,Empoli,Sassuolo,Cagliari,Palermo,Crotone
3,Napoli,Genoa,Juventus,Roma,Lazio,Chievo,Inter,Sampdoria,Fiorentina,Milan,Sassuolo,Udinese,Bologna,Torino,Cagliari,Pescara,Empoli,Atalanta,Palermo,Crotone
4,Juventus,Napoli,Roma,Chievo,Genoa,Inter,Milan,Bologna,Lazio,Fiorentina,Udinese,Sampdoria,Sassuolo,Torino,Pescara,Palermo,Cagliari,Empoli,Atalanta,Crotone
5,Juventus,Napoli,Genoa,Inter,Roma,Lazio,Milan,Chievo,Bologna,Sassuolo,Torino,Fiorentina,Cagliari,Udinese,Pescara,Atalanta,Sampdoria,Palermo,Empoli,Crotone
6,Juventus,Napoli,Genoa,Roma,Lazio,Chievo,Milan,Torino,Inter,Cagliari,Bologna,Atalanta,Sassuolo,Fiorentina,Sampdoria,Udinese,Pescara,Palermo,Empoli,Crotone
7,Juventus,Roma,Milan,Genoa,Torino,Napoli,Lazio,Chievo,Cagliari,Sassuolo,Inter,Bologna,Atalanta,Fiorentina,Sampdoria,Pescara,Udinese,Palermo,Empoli,Crotone
8,Juventus,Roma,Milan,Napoli,Torino,Lazio,Genoa,Chievo,Atalanta,Sassuolo,Cagliari,Fiorentina,Bologna,Inter,Sampdoria,Udinese,Pescara,Empoli,Palermo,Crotone
9,Juventus,Roma,Napoli,Milan,Lazio,Genoa,Atalanta,Torino,Chievo,Inter,Fiorentina,Udinese,Bologna,Sassuolo,Cagliari,Sampdoria,Pescara,Empoli,Palermo,Crotone
10,Juventus,Roma,Milan,Lazio,Napoli,Atalanta,Genoa,Torino,Fiorentina,Cagliari,Chievo,Inter,Udinese,Sampdoria,Bologna,Sassuolo,Pescara,Empoli,Palermo,Crotone
11,Juventus,Roma,Milan,Lazio,Atalanta,Napoli,Torino,Genoa,Inter,Fiorentina,Cagliari,Chievo,Udinese,Sampdoria,Bologna,Sassuolo,Empoli,Pescara,Palermo,Crotone
