,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Juventus,Fiorentina,6,14,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666
1,Roma,Udinese,1,20,3.0,1.0,1.0,2.6666666666666665
2,Atalanta,Lazio,12,4,1.3333333333333333,1.3333333333333333,2.333333333333333,1.6666666666666667
3,Bologna,Crotone,7,16,0.0,0.3333333333333333,,
4,Chievo,Inter,3,19,0.0,1.0,1.0,2.0
5,Empoli,Sampdoria,15,8,1.0,1.0,0.0,3.333333333333333
6,Genoa,Cagliari,2,18,2.0,1.6666666666666667,,
7,Milan,Torino,5,13,1.6666666666666667,2.0,2.333333333333333,1.6666666666666667
8,Palermo,Sassuolo,17,9,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333
9,Pescara,Napoli,10,11,,,2.6666666666666665,0.6666666666666666
10,Lazio,Juventus,4,6,2.333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666
11,Napoli,Milan,6,11,3.333333333333333,1.0,1.3333333333333333,2.333333333333333
12,Cagliari,Roma,16,4,,,2.6666666666666665,1.0
13,Crotone,Genoa,19,1,,,2.333333333333333,1.0
14,Fiorentina,Chievo,10,8,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333
15,Inter,Palermo,17,15,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0
16,Sampdoria,Atalanta,3,18,0.6666666666666666,3.0,1.3333333333333333,1.3333333333333333
17,Sassuolo,Pescara,13,5,1.3333333333333333,1.3333333333333333,,
18,Torino,Bologna,7,14,2.333333333333333,1.6666666666666667,0.3333333333333333,2.0
19,Udinese,Empoli,12,20,1.3333333333333333,1.0,1.0,1.6666666666666667
20,Juventus,Sassuolo,2,13,2.333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333
21,Palermo,Napoli,19,4,1.3333333333333333,2.0,3.6666666666666665,0.6666666666666666
22,Atalanta,Torino,13,12,1.6666666666666667,1.3333333333333333,2.333333333333333,1.6666666666666667
23,Bologna,Cagliari,7,18,1.0,2.0,,
24,Chievo,Lazio,9,10,0.3333333333333333,0.6666666666666666,1.0,2.0
25,Milan,Udinese,15,6,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666
26,Pescara,Inter,8,11,,,1.3333333333333333,1.6666666666666667
27,Roma,Sampdoria,3,5,2.6666666666666665,1.6666666666666667,1.3333333333333333,3.0
28,Empoli,Crotone,16,20,1.3333333333333333,1.3333333333333333,,
29,Sampdoria,Milan,5,15,1.3333333333333333,3.0,1.0,2.6666666666666665
30,Lazio,Pescara,10,8,1.0,2.0,,
31,Napoli,Bologna,1,13,3.333333333333333,1.0,1.3333333333333333,3.0
32,Cagliari,Atalanta,15,18,2.0,1.3333333333333333,1.0,2.0
33,Crotone,Palermo,20,19,1.0,2.0,0.6666666666666666,1.6666666666666667
34,Fiorentina,Roma,9,4,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667
35,Inter,Juventus,7,3,1.6666666666666667,1.0,1.6666666666666667,1.0
36,Sassuolo,Genoa,11,2,1.0,2.0,1.3333333333333333,1.0
37,Torino,Empoli,14,17,2.0,1.0,0.6666666666666666,1.0
38,Udinese,Chievo,12,6,1.3333333333333333,0.6666666666666666,1.0,1.0
39,Milan,Lazio,10,5,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666
40,Atalanta,Palermo,18,19,1.0,2.0,0.6666666666666666,1.6666666666666667
41,Bologna,Sampdoria,8,12,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0
42,Chievo,Sassuolo,4,13,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667
43,Empoli,Inter,18,6,0.6666666666666666,1.0,2.0,0.6666666666666666
