,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
19,Arsenal,Leicester,Man City,Tottenham,Man United,West Ham,Crystal Palace,Liverpool,Watford,Stoke,Everton,West Brom,Southampton,Chelsea,Norwich,Bournemouth,Swansea,Newcastle,Sunderland,Aston Villa
20,Arsenal,Leicester,Man City,Tottenham,West Ham,Man United,Stoke,Crystal Palace,Liverpool,Watford,Everton,Southampton,West Brom,Chelsea,Norwich,Bournemouth,Swansea,Sunderland,Newcastle,Aston Villa
21,Arsenal,Leicester,Man City,Tottenham,Man United,West Ham,Stoke,Crystal Palace,Liverpool,Southampton,Everton,Watford,West Brom,Chelsea,Bournemouth,Norwich,Swansea,Newcastle,Sunderland,Aston Villa
22,Leicester,Man City,Arsenal,Tottenham,Man United,West Ham,Liverpool,Southampton,Stoke,Watford,Crystal Palace,Everton,Chelsea,West Brom,Swansea,Bournemouth,Norwich,Newcastle,Sunderland,Aston Villa
23,Leicester,Man City,Tottenham,Arsenal,Man United,West Ham,Southampton,Liverpool,Watford,Stoke,Everton,Crystal Palace,Chelsea,West Brom,Bournemouth,Swansea,Norwich,Newcastle,Sunderland,Aston Villa
24,Leicester,Tottenham,Arsenal,Man City,Man United,West Ham,Southampton,Everton,Liverpool,Watford,Stoke,Crystal Palace,Chelsea,West Brom,Bournemouth,Swansea,Newcastle,Norwich,Sunderland,Aston Villa
25,Leicester,Tottenham,Arsenal,Man City,Man United,Southampton,West Ham,Liverpool,Watford,Stoke,Everton,Chelsea,Crystal Palace,West Brom,Bournemouth,Swansea,Norwich,Newcastle,Sunderland,Aston Villa
26,Leicester,Tottenham,Arsenal,Man City,Man United,West Ham,Liverpool,Southampton,Stoke,Watford,Chelsea,Everton,West Brom,Crystal Palace,Bournemouth,Swansea,Newcastle,Norwich,Sunderland,Aston Villa
27,Leicester,Tottenham,Arsenal,Man City,Man United,West Ham,Liverpool,Stoke,Southampton,Chelsea,Everton,Watford,West Brom,Crystal Palace,Bournemouth,Swansea,Newcastle,Sunderland,Norwich,Aston Villa
28,Leicester,Tottenham,Arsenal,Man City,West Ham,Liverpool,Man United,Stoke,Southampton,Chelsea,West Brom,Everton,Watford,Bournemouth,Crystal Palace,Swansea,Sunderland,Newcastle,Norwich,Aston Villa
29,Leicester,Tottenham,Arsenal,Man City,West Ham,Man United,Liverpool,Southampton,Stoke,Chelsea,West Brom,Everton,Bournemouth,Watford,Crystal Palace,Swansea,Sunderland,Norwich,Newcastle,Aston Villa
30,Leicester,Tottenham,Arsenal,West Ham,Man United,Man City,Liverpool,Southampton,Stoke,Chelsea,West Brom,Everton,Bournemouth,Watford,Swansea,Crystal Palace,Sunderland,Norwich,Newcastle,Aston Villa
31,Leicester,Tottenham,Arsenal,Man United,Man City,West Ham,Liverpool,Southampton,Stoke,Chelsea,West Brom,Everton,Bournemouth,Watford,Swansea,Crystal Palace,Norwich,Sunderland,Newcastle,Aston Villa
32,Leicester,Tottenham,Arsenal,Man City,Man United,West Ham,Liverpool,Southampton,Stoke,Chelsea,Bournemouth,Swansea,West Brom,Everton,Watford,Crystal Palace,Norwich,Sunderland,Newcastle,Aston Villa
33,Leicester,Tottenham,Arsenal,Man City,Man United,West Ham,Liverpool,Southampton,Stoke,Chelsea,Watford,Bournemouth,Everton,Swansea,West Brom,Crystal Palace,Sunderland,Norwich,Newcastle,Aston Villa
