,Man City scored,Man City received,Leicester scored,Leicester received,Crystal Palace scored,Crystal Palace received,West Ham scored,West Ham received,Aston Villa scored,Aston Villa received,Liverpool scored,Liverpool received,Man United scored,Man United received,Chelsea scored,Chelsea received,Everton scored,Everton received,Newcastle scored,Newcastle received,Southampton scored,Southampton received,Swansea scored,Swansea received,Stoke scored,Stoke received,Tottenham scored,Tottenham received,Sunderland scored,Sunderland received,Arsenal scored,Arsenal received,West Brom scored,West Brom received,Watford scored,Watford received,Bournemouth scored,Bournemouth received,Norwich scored,Norwich received
10,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,0.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,4.0,1.0,3.0
11,0.6666666666666666,0.3333333333333333,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,2.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,3.0,1.0,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0
12,1.0,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.6666666666666665,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.0,2.6666666666666665,1.0,1.0,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0
13,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,2.3333333333333335,1.0,1.0,2.0,0.6666666666666666,2.3333333333333335,2.0,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666
14,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333
15,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333
16,1.0,1.6666666666666667,2.6666666666666665,1.0,1.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,0.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333
17,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667
18,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.0,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333
19,2.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,1.0,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,2.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,0.0,0.6666666666666666,1.0,1.0
20,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.0,1.0,1.0,2.0,2.6666666666666665,2.0,1.0,1.0,2.3333333333333335,1.3333333333333333,2.0,1.0,1.6666666666666667,1.0,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0
21,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,2.6666666666666665,2.0,1.0,1.0,1.3333333333333333,1.0,2.0,2.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,1.0,2.6666666666666665,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,2.0
22,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,2.0,2.0,0.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,1.0,2.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,3.6666666666666665
23,2.3333333333333335,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,1.0,2.0,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,2.0,3.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,3.6666666666666665
24,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.0,2.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,1.0,0.0,3.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,3.3333333333333335
25,1.0,1.6666666666666667,2.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,2.0,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.0,0.6666666666666666,2.3333333333333335
26,1.0,2.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,2.6666666666666665,4.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,1.0,1.6666666666666667,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667
27,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.6666666666666665,4.333333333333333,0.0,1.6666666666666667,1.3333333333333333,3.0,1.0,1.0,2.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667
28,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.0,3.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333
29,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,2.3333333333333335,1.0,0.3333333333333333,3.0,2.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,2.0,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,0.3333333333333333,1.0
30,1.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333
31,1.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,2.3333333333333335,1.0,0.0,2.0,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.0,1.0,0.6666666666666666,3.0,1.0,3.0,1.3333333333333333,0.6666666666666666
32,2.0,0.6666666666666666,1.3333333333333333,0.0,1.0,1.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,2.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0
33,3.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,3.3333333333333335,2.6666666666666665,0.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.0,2.0
34,3.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,4.0,2.6666666666666665,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0
35,3.0,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,2.0,2.0,1.0,0.6666666666666666,2.0,0.6666666666666666,3.0,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,3.0,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,2.0,1.0,2.6666666666666665,1.3333333333333333,2.0
36,2.6666666666666665,2.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,1.0,1.3333333333333333,1.0,0.6666666666666666,3.3333333333333335,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333
37,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.0,2.0,1.6666666666666667,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,2.0,1.3333333333333333,2.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,1.0,2.0,0.0,1.6666666666666667
