,Fulham scored,Fulham received,Swansea scored,Swansea received,West Brom scored,West Brom received,Chelsea scored,Chelsea received,Man City scored,Man City received,Newcastle scored,Newcastle received,Everton scored,Everton received,Stoke scored,Stoke received,Arsenal scored,Arsenal received,Sunderland scored,Sunderland received,Tottenham scored,Tottenham received,Aston Villa scored,Aston Villa received,Man United scored,Man United received,Wigan scored,Wigan received,Liverpool scored,Liverpool received,Norwich scored,Norwich received,QPR scored,QPR received,West Ham scored,West Ham received,Reading scored,Reading received,Southampton scored,Southampton received
10,2.6666666666666665,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.0,1.0,2.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667
11,2.0,2.6666666666666665,1.3333333333333333,1.0,2.0,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333
12,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,2.0,2.3333333333333335,2.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666
13,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,0.6666666666666666,2.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666
14,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666
15,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667,2.0,1.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,2.0,0.6666666666666666,0.6666666666666666
16,1.0,2.0,1.6666666666666667,1.6666666666666667,0.0,1.0,2.0,2.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.3333333333333335,2.0,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,3.3333333333333335,1.0,1.0
17,1.0,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.0,4.333333333333333,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,3.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,1.0
18,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,3.6666666666666665,1.0,1.0,1.0,1.6666666666666667,0.0,1.0,4.333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.0,1.0,1.3333333333333333
19,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,3.6666666666666665,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,4.333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,0.3333333333333333,0.0,5.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667
20,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,4.333333333333333,1.6666666666666667,1.3333333333333333,2.0,2.3333333333333335,4.333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,3.0,3.3333333333333335,1.0,1.3333333333333333,2.0,2.3333333333333335,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667
21,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,2.0,0.6666666666666666,3.0,1.0,1.3333333333333333,3.0,1.0,1.0,1.0,3.3333333333333335,2.6666666666666665,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333
22,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,2.3333333333333335,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,2.6666666666666665,3.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,2.0,2.0,0.6666666666666666,0.3333333333333333
23,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,2.6666666666666665,1.0,1.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,3.0,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,2.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666
24,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,2.0,2.0,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,3.0,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,1.0,1.3333333333333333
25,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,2.6666666666666665,2.0,1.0,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.0,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667
26,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,2.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,2.0,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.0,2.0,2.3333333333333335,2.3333333333333335
27,1.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.0,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,2.6666666666666665,3.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.0,2.3333333333333335
28,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,2.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.0,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,4.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,2.0
29,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0
30,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,1.0,0.0,0.3333333333333333,1.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0,2.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.6666666666666666
31,1.3333333333333333,1.0,1.0,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,2.0,1.0,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.0,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.6666666666666666
32,1.3333333333333333,1.3333333333333333,2.0,2.0,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.0,3.0,1.0,1.3333333333333333,1.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,1.0,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666
33,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333
34,0.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,3.3333333333333335,1.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,0.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333
35,0.6666666666666666,2.0,0.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,2.3333333333333335,2.0,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,0.0,1.0,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333
36,1.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,2.6666666666666665,1.6666666666666667,1.0,3.0,1.3333333333333333,1.0,1.0,2.0,2.6666666666666665,3.0,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667
37,2.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,4.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.6666666666666665,0.6666666666666666,1.0
