,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Arsenal,Sunderland,11,12,2.333333333333333,2.0,1.0,1.6666666666666667
1,Fulham,Norwich,1,19,0.6666666666666666,2.333333333333333,1.6666666666666667,2.0
2,Newcastle,Tottenham,6,14,0.3333333333333333,3.0,1.6666666666666667,0.3333333333333333
3,QPR,Swansea,20,2,1.3333333333333333,3.0,1.6666666666666667,2.0
4,Reading,Stoke,9,10,,,1.0,1.3333333333333333
5,West Brom,Liverpool,3,18,1.3333333333333333,1.6666666666666667,2.333333333333333,0.6666666666666666
6,West Ham,Aston Villa,8,15,,,0.3333333333333333,1.0
7,Man City,Southampton,5,13,2.0,0.6666666666666666,,
8,Wigan,Chelsea,17,4,2.6666666666666665,0.6666666666666666,3.0,2.0
9,Everton,Man United,7,16,2.333333333333333,0.3333333333333333,1.0,0.3333333333333333
10,Chelsea,Reading,4,9,3.0,2.0,,
11,Aston Villa,Everton,20,3,0.6666666666666666,2.0,2.0,0.6666666666666666
12,Chelsea,Newcastle,2,10,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.333333333333333
13,Man United,Fulham,8,7,2.0,0.6666666666666666,1.3333333333333333,2.0
14,Norwich,QPR,17,18,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
15,Southampton,Wigan,19,9,,,2.0,0.6666666666666666
16,Swansea,West Ham,1,11,1.3333333333333333,0.6666666666666666,,
17,Tottenham,West Brom,14,4,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0
18,Liverpool,Man City,15,6,2.0,1.3333333333333333,2.333333333333333,1.3333333333333333
19,Stoke,Arsenal,12,13,0.6666666666666666,1.0,2.0,1.6666666666666667
20,Man City,QPR,6,18,2.333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
21,Swansea,Sunderland,2,8,2.0,0.6666666666666666,1.6666666666666667,1.0
22,Tottenham,Norwich,14,15,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666
23,West Brom,Everton,3,6,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333
24,West Ham,Fulham,7,12,,,0.6666666666666666,2.6666666666666665
25,Wigan,Stoke,10,13,2.333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
26,Liverpool,Arsenal,18,9,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666
27,Newcastle,Aston Villa,11,16,0.6666666666666666,2.0,0.6666666666666666,2.0
28,Southampton,Man United,20,5,,,2.333333333333333,1.3333333333333333
29,Arsenal,Southampton,9,20,1.6666666666666667,0.6666666666666666,,
30,Aston Villa,Swansea,16,2,0.6666666666666666,2.0,2.0,0.6666666666666666
31,Fulham,West Brom,9,6,1.6666666666666667,2.0,1.0,1.3333333333333333
32,Man United,Wigan,2,15,3.333333333333333,1.3333333333333333,1.3333333333333333,2.0
33,Norwich,West Ham,16,8,0.6666666666666666,0.6666666666666666,1.0,1.0
34,QPR,Chelsea,18,1,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666
35,Stoke,Man City,13,4,1.0,1.0,2.0,1.3333333333333333
36,Sunderland,Liverpool,10,17,2.0,1.0,1.0,1.6666666666666667
37,Reading,Tottenham,19,11,1.0,3.333333333333333,1.6666666666666667,1.0
38,Everton,Newcastle,7,12,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667
39,Chelsea,Stoke,1,13,2.0,0.6666666666666666,1.0,1.0
40,Southampton,Aston Villa,20,14,1.0,3.6666666666666665,1.3333333333333333,1.3333333333333333
41,Swansea,Everton,11,3,0.6666666666666666,2.333333333333333,1.6666666666666667,1.3333333333333333
42,West Brom,Reading,4,20,1.0,1.0,1.0,2.6666666666666665
43,West Ham,Sunderland,9,12,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333
44,Wigan,Fulham,15,6,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333
45,Liverpool,Man United,18,2,0.6666666666666666,1.6666666666666667,3.0,1.0
46,Man City,Arsenal,7,5,1.6666666666666667,1.0,3.0,0.6666666666666666
47,Newcastle,Norwich,10,17,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666
48,Tottenham,QPR,8,19,2.0,1.0,0.6666666666666666,1.6666666666666667
49,Arsenal,Chelsea,5,1,3.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
50,Everton,Southampton,3,16,1.6666666666666667,1.3333333333333333,2.333333333333333,3.333333333333333
51,Fulham,Man City,10,4,2.0,1.0,1.3333333333333333,1.0
52,Man United,Tottenham,3,5,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333
53,Norwich,Liverpool,18,14,0.6666666666666666,2.0,2.333333333333333,1.6666666666666667
54,Reading,Newcastle,19,11,1.0,2.0,1.6666666666666667,1.3333333333333333
55,Stoke,Swansea,13,12,1.0,0.6666666666666666,0.0,2.333333333333333
56,Sunderland,Wigan,8,16,1.0,0.6666666666666666,0.3333333333333333,2.333333333333333
57,Aston Villa,West Brom,15,6,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333
58,QPR,West Ham,20,7,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666
59,Chelsea,Norwich,1,18,1.0,0.3333333333333333,0.6666666666666666,2.0
60,Man City,Sunderland,4,8,1.3333333333333333,1.0,1.0,0.6666666666666666
61,Swansea,Reading,12,18,0.6666666666666666,2.333333333333333,1.3333333333333333,1.6666666666666667
62,West Brom,QPR,6,20,1.6666666666666667,1.0,1.3333333333333333,2.333333333333333
63,West Ham,Arsenal,8,7,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
64,Wigan,Everton,15,4,1.0,1.6666666666666667,2.6666666666666665,1.0
65,Liverpool,Stoke,14,13,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333
66,Newcastle,Man United,11,2,1.0,1.6666666666666667,2.333333333333333,1.3333333333333333
67,Southampton,Fulham,17,9,2.333333333333333,2.0,1.6666666666666667,1.6666666666666667
68,Tottenham,Aston Villa,5,16,2.333333333333333,1.0,0.6666666666666666,2.333333333333333
69,Fulham,Aston Villa,9,16,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.333333333333333
70,Liverpool,Reading,14,18,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667
71,Man United,Stoke,2,14,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
72,Norwich,Arsenal,15,9,1.3333333333333333,3.0,1.3333333333333333,1.3333333333333333
73,Swansea,Wigan,10,16,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667
74,Tottenham,Chelsea,5,1,2.333333333333333,2.0,3.333333333333333,1.3333333333333333
75,West Brom,Man City,6,3,1.6666666666666667,1.6666666666666667,2.333333333333333,0.6666666666666666
76,West Ham,Southampton,7,18,2.333333333333333,1.6666666666666667,1.3333333333333333,3.0
77,QPR,Everton,20,4,1.3333333333333333,2.0,2.0,1.3333333333333333
78,Sunderland,Newcastle,11,12,0.6666666666666666,1.3333333333333333,1.0,2.0
79,Arsenal,QPR,9,20,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0
80,Aston Villa,Norwich,17,15,0.3333333333333333,1.3333333333333333,1.3333333333333333,3.0
81,Man City,Swansea,3,12,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333
82,Reading,Fulham,18,7,1.6666666666666667,2.0,2.0,1.6666666666666667
83,Stoke,Sunderland,14,11,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333
84,Wigan,West Ham,15,9,1.6666666666666667,1.6666666666666667,2.0,2.0
85,Chelsea,Man United,1,2,3.333333333333333,2.0,3.333333333333333,1.3333333333333333
86,Everton,Liverpool,5,13,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666
87,Newcastle,West Brom,10,8,1.0,1.6666666666666667,1.6666666666666667,2.0
88,Southampton,Tottenham,19,4,1.3333333333333333,2.6666666666666665,2.0,1.6666666666666667
89,Fulham,Everton,7,5,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
90,Man United,Arsenal,2,6,3.333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666
91,Norwich,Stoke,15,16,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667
92,Sunderland,Aston Villa,12,17,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
93,Swansea,Chelsea,11,2,1.0,1.0,2.333333333333333,2.0
94,Tottenham,Wigan,6,14,1.3333333333333333,2.0,1.3333333333333333,1.0
95,West Ham,Man City,9,3,1.6666666666666667,1.0,1.0,0.3333333333333333
96,Liverpool,Newcastle,13,10,1.3333333333333333,1.0,1.3333333333333333,1.0
97,QPR,Reading,19,18,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667
98,West Brom,Southampton,5,20,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665
99,Arsenal,Fulham,7,8,0.6666666666666666,1.0,2.0,1.6666666666666667
100,Aston Villa,Man United,17,1,0.6666666666666666,0.6666666666666666,3.0,1.6666666666666667
101,Everton,Sunderland,4,12,2.0,1.6666666666666667,0.3333333333333333,1.0
102,Reading,Norwich,18,16,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333
103,Southampton,Swansea,19,11,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0
104,Stoke,QPR,13,20,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
105,Wigan,West Brom,15,5,1.3333333333333333,1.0,1.6666666666666667,1.0
106,Chelsea,Liverpool,3,14,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333
107,Man City,Tottenham,2,7,1.0,0.3333333333333333,1.0,1.3333333333333333
108,Newcastle,West Ham,10,6,1.0,1.0,0.6666666666666666,0.6666666666666666
109,Arsenal,Tottenham,8,7,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333
110,Liverpool,Wigan,14,15,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
111,Man City,Aston Villa,1,18,2.333333333333333,0.3333333333333333,1.0,2.6666666666666665
112,Newcastle,Swansea,13,10,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0
113,Norwich,Man United,14,2,0.6666666666666666,0.0,1.6666666666666667,1.3333333333333333
114,QPR,Southampton,20,19,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333
