,Chelsea scored,Chelsea received,Blackpool scored,Blackpool received,Aston Villa scored,Aston Villa received,Man United scored,Man United received,Wolves scored,Wolves received,Blackburn scored,Blackburn received,Birmingham scored,Birmingham received,Sunderland scored,Sunderland received,Arsenal scored,Arsenal received,Liverpool scored,Liverpool received,Bolton scored,Bolton received,Fulham scored,Fulham received,Man City scored,Man City received,Tottenham scored,Tottenham received,Stoke scored,Stoke received,Everton scored,Everton received,Newcastle scored,Newcastle received,West Ham scored,West Ham received,Wigan scored,Wigan received,West Brom scored,West Brom received
10,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667
11,1.0,1.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,2.0
12,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,2.3333333333333335,2.0,2.0,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667
13,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,2.0,1.6666666666666667,1.0,1.0,2.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0,3.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,2.0
14,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,3.6666666666666665,1.0,2.0,2.3333333333333335,1.6666666666666667,3.6666666666666665,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.6666666666666665,2.0,1.3333333333333333,1.3333333333333333,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,3.0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667
15,0.6666666666666666,1.0,2.0,2.0,0.6666666666666666,3.0,4.0,1.0,1.3333333333333333,2.3333333333333335,2.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.6666666666666665,2.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,2.0,0.6666666666666666,2.0,1.3333333333333333,2.0,1.0,1.3333333333333333,2.3333333333333335,1.0,3.0,1.0,1.6666666666666667,1.0,2.3333333333333335,2.3333333333333335,1.6666666666666667
16,1.0,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.6666666666666665,3.6666666666666665,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,0.6666666666666666,1.0,1.0,1.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.6666666666666665,1.3333333333333333
17,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333
18,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.0,0.6666666666666666,1.6666666666666667
19,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0
20,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,2.6666666666666665,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335
21,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,2.6666666666666665,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,1.3333333333333333,2.0,0.6666666666666666,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665
22,1.6666666666666667,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,2.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,0.0,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335
23,2.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,0.0,2.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335
24,3.3333333333333335,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.0,1.0,2.6666666666666665,1.6666666666666667,2.0,2.6666666666666665,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,2.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,1.6666666666666667,2.0,1.0,2.0,1.6666666666666667,2.0
25,2.6666666666666665,1.0,1.6666666666666667,3.3333333333333335,1.3333333333333333,1.6666666666666667,3.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,2.0,2.6666666666666665,3.0,1.6666666666666667,2.0,0.0,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,2.6666666666666665,2.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,2.0,2.6666666666666665,0.6666666666666666,2.3333333333333335
26,1.3333333333333333,1.0,1.6666666666666667,3.0,1.3333333333333333,2.0,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,2.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,2.6666666666666665
27,1.0,0.6666666666666666,1.3333333333333333,3.3333333333333335,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,2.0,1.0,1.3333333333333333,2.6666666666666665,1.0,1.0,1.0,2.3333333333333335,3.0,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.3333333333333335
28,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,2.3333333333333335,1.0,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,2.0,1.0,1.3333333333333333,1.0,1.0,1.0,2.6666666666666665,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.0,3.0,1.3333333333333333,0.3333333333333333,2.0,2.3333333333333335,1.6666666666666667
29,2.6666666666666665,0.6666666666666666,1.0,3.0,2.0,1.6666666666666667,2.0,1.0,2.6666666666666665,1.0,1.6666666666666667,3.0,1.0,2.6666666666666665,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,2.0,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.0,0.3333333333333333,0.6666666666666666,2.0,2.0,1.3333333333333333
30,2.0,0.6666666666666666,1.0,2.6666666666666665,1.3333333333333333,2.0,2.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.0,1.0,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333
31,1.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,1.0,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.6666666666666667,1.0,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667
32,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.0,1.6666666666666667,1.0,2.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,2.0,1.0,1.0,1.0,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,3.0,1.0,0.6666666666666666,2.0,2.0
33,2.3333333333333335,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,2.0,2.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,3.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.6666666666666667,2.0,2.0,2.3333333333333335
34,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.0,2.0,1.3333333333333333,2.3333333333333335,1.0,1.0,3.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,2.0,1.6666666666666667,2.0
35,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.0,2.0,1.0,1.6666666666666667,4.333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,2.0,1.6666666666666667,2.0
36,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.6666666666666667,2.0,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,2.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333
37,1.0,1.6666666666666667,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,2.3333333333333335,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,2.0,1.0,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,2.0
