,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,22/08/14,Bayern Munich,Wolfsburg,87,77,82,76,85,78,0.7562226272602808,0.15278866622776227,0.09098870651195698,1,1.2533333333333334,6.203333333333332,10.416666666666666,3,15,3.333333333333333,1.0,2.333333333333333,1.3333333333333333
1,23/08/14,Dortmund,Leverkusen,79,78,81,74,81,77,0.5928189681921036,0.22471646851373955,0.1824645632941568,2,1.5933333333333335,4.203333333333333,5.176666666666667,17,2,3.0,1.3333333333333333,2.0,1.0
2,23/08/14,Ein Frankfurt,Freiburg,77,71,73,72,70,71,0.4631363316645032,0.2747837469497586,0.2620799213857383,1,2.04,3.438333333333333,3.605,5,16,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.333333333333333
3,23/08/14,FC Koln,Hamburg,73,76,72,72,72,73,0.4615045629848554,0.26937605393107444,0.2691193830840701,X,2.0400000000000005,3.495000000000001,3.498333333333333,12,13,,,1.3333333333333333,3.333333333333333
4,23/08/14,Hannover,Schalke 04,75,83,73,76,74,77,0.3158194516376619,0.2754596286149675,0.4087209197473706,1,2.9916666666666667,3.43,2.311666666666667,4,14,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666
5,23/08/14,Hertha,Werder Bremen,76,73,73,71,74,73,0.479550439061253,0.2703045393278021,0.2501450216109448,X,1.97,3.495,3.776666666666667,7,9,0.6666666666666666,2.0,1.6666666666666667,2.333333333333333
6,23/08/14,Hoffenheim,Augsburg,78,73,73,73,74,72,0.4850550330635626,0.2641433614489862,0.25080160548745123,1,1.945,3.5716666666666668,3.7616666666666663,1,18,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666
7,24/08/14,M'gladbach,Stuttgart,76,76,76,72,74,74,0.4885133640500719,0.2660653143486999,0.2454213216012281,X,1.9316666666666664,3.5466666666666664,3.845,10,11,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0
8,24/08/14,Paderborn,Mainz,69,77,68,73,68,74,0.3180059673217244,0.28291893847594257,0.3990750942023331,X,2.97,3.3383333333333334,2.3666666666666667,8,6,,,2.0,1.6666666666666667
9,29/08/14,Augsburg,Dortmund,73,79,73,81,72,81,0.20089507234397752,0.2468389019322089,0.5522660257238136,2,4.71,3.8333333333333335,1.7133333333333336,18,17,2.0,0.6666666666666666,3.0,1.3333333333333333
10,30/08/14,Hamburg,Paderborn,76,69,72,68,73,68,0.5441104189304505,0.2538856773225455,0.20200390374700394,2,1.735,3.718333333333333,4.673333333333333,17,2,1.0,3.333333333333333,,
11,30/08/14,Leverkusen,Hertha,78,76,74,73,77,74,0.6475672658005618,0.21300590561225569,0.13942682858718267,1,1.4533333333333334,4.418333333333334,6.75,1,15,2.6666666666666665,1.0,0.6666666666666666,3.333333333333333
12,30/08/14,Schalke 04,Bayern Munich,83,87,76,82,77,85,0.15608393142279056,0.21192405193554226,0.6319920166416672,X,6.053333333333334,4.458333333333333,1.495,13,5,2.333333333333333,0.6666666666666666,2.0,0.6666666666666666
13,30/08/14,Stuttgart,FC Koln,76,73,72,72,74,72,0.466676469373904,0.2741300519857364,0.25919347864035963,2,2.0216666666666665,3.4416666666666664,3.64,16,4,0.3333333333333333,1.6666666666666667,,
14,30/08/14,Werder Bremen,Hoffenheim,73,78,71,73,73,74,0.30319686897093595,0.27003923621336945,0.4267638948156948,X,3.108333333333334,3.49,2.208333333333333,9,3,1.3333333333333333,1.0,2.0,1.6666666666666667
15,30/08/14,Wolfsburg,Ein Frankfurt,77,77,76,73,78,70,0.5767664226284769,0.2377769215034275,0.18545665586809573,X,1.636666666666667,3.97,5.09,12,6,2.333333333333333,1.3333333333333333,1.0,2.0
16,31/08/14,Freiburg,M'gladbach,71,76,72,76,71,74,0.32491834546911363,0.275745788076951,0.3993358664539353,X,2.9066666666666667,3.4249999999999994,2.365,14,11,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333
