,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Standard,Charleroi,1,16,3.0,0.0,0.0,3.0
1,Cercle Brugge,Gent,8,9,0.0,0.0,0.0,0.0
2,Lierse,Oostende,5,14,2.0,0.0,0.0,2.0
3,Waasland-Beveren,Club Brugge,15,4,0.0,2.0,2.0,0.0
4,Westerlo,Lokeren,7,10,1.0,0.0,0.0,1.0
5,Anderlecht,Mouscron-Peruwelz,3,12,3.0,1.0,1.0,3.0
6,Mechelen,Genk,2,11,3.0,1.0,1.0,3.0
7,Waregem,Kortrijk,6,13,2.0,0.0,0.0,2.0
8,Oostende,Anderlecht,14,3,0.0,2.0,3.0,1.0
9,Charleroi,Westerlo,15,4,1.0,3.0,2.0,1.0
10,Genk,Cercle Brugge,12,11,1.0,2.0,0.5,0.5
11,Kortrijk,Standard,13,1,1.0,2.5,3.0,1.0
12,Mouscron-Peruwelz,Waasland-Beveren,10,14,1.0,1.5,0.0,1.5
13,Club Brugge,Lierse,3,7,1.5,0.0,1.0,0.5
14,Gent,Mechelen,5,8,1.5,0.5,2.0,2.0
15,Lokeren,Waregem,9,6,1.0,1.0,1.5,1.0
16,Genk,Lokeren,12,9,1.0,2.0,1.0,1.0
17,Cercle Brugge,Oostende,13,12,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333
18,Lierse,Mouscron-Peruwelz,6,9,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667
19,Mechelen,Kortrijk,10,11,1.6666666666666667,2.0,1.3333333333333333,2.0
20,Waasland-Beveren,Westerlo,15,4,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0
21,Anderlecht,Charleroi,1,16,2.0,0.3333333333333333,0.6666666666666666,2.333333333333333
22,Standard,Gent,5,3,2.0,1.0,1.3333333333333333,0.3333333333333333
23,Waregem,Club Brugge,7,2,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333
24,Club Brugge,Cercle Brugge,2,13,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
25,Mouscron-Peruwelz,Standard,5,7,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.6666666666666665
26,Charleroi,Waasland-Beveren,16,15,1.3333333333333333,2.0,1.0,1.3333333333333333
27,Kortrijk,Genk,11,13,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666
28,Lokeren,Lierse,6,10,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667
29,Oostende,Mechelen,8,14,1.0,0.6666666666666666,0.6666666666666666,2.333333333333333
30,Gent,Waregem,2,9,2.333333333333333,0.6666666666666666,1.0,2.0
31,Westerlo,Anderlecht,4,1,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666
32,Genk,Gent,13,2,0.6666666666666666,0.6666666666666666,2.333333333333333,0.6666666666666666
33,Kortrijk,Oostende,15,4,1.0,1.3333333333333333,1.6666666666666667,0.0
34,Lierse,Charleroi,14,13,0.6666666666666666,2.0,1.3333333333333333,1.0
35,Standard,Westerlo,8,3,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667
36,Waregem,Mouscron-Peruwelz,12,5,1.0,1.6666666666666667,2.6666666666666665,1.6666666666666667
37,Anderlecht,Waasland-Beveren,1,16,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333
38,Cercle Brugge,Lokeren,9,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
39,Mechelen,Club Brugge,10,6,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667
40,Gent,Kortrijk,2,15,2.0,1.3333333333333333,1.0,1.3333333333333333
41,Mouscron-Peruwelz,Cercle Brugge,2,14,3.333333333333333,1.0,0.6666666666666666,1.6666666666666667
42,Oostende,Genk,5,10,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333
43,Waasland-Beveren,Lierse,15,16,1.3333333333333333,1.0,0.0,2.0
44,Westerlo,Waregem,4,12,2.0,2.0,1.3333333333333333,2.0
45,Charleroi,Mechelen,9,13,2.0,0.6666666666666666,1.0,1.6666666666666667
46,Club Brugge,Anderlecht,6,1,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333
47,Lokeren,Standard,7,8,1.0,0.6666666666666666,1.6666666666666667,2.6666666666666665
48,Cercle Brugge,Charleroi,14,9,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666
49,Lierse,Anderlecht,16,1,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333
50,Mechelen,Westerlo,8,7,2.6666666666666665,1.6666666666666667,2.0,3.0
51,Standard,Oostende,12,3,2.0,2.6666666666666665,2.6666666666666665,1.3333333333333333
52,Waregem,Waasland-Beveren,15,10,1.3333333333333333,2.333333333333333,2.0,0.6666666666666666
53,Genk,Club Brugge,11,6,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0
54,Gent,Mouscron-Peruwelz,2,4,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666
55,Kortrijk,Lokeren,14,5,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
56,Charleroi,Waregem,13,15,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.333333333333333
57,Anderlecht,Cercle Brugge,1,12,2.333333333333333,2.0,1.0,2.333333333333333
58,Mouscron-Peruwelz,Genk,7,9,1.6666666666666667,1.0,1.3333333333333333,1.0
59,Oostende,Gent,6,2,2.333333333333333,2.333333333333333,1.3333333333333333,0.6666666666666666
60,Westerlo,Lierse,5,16,3.333333333333333,2.6666666666666665,1.0,3.333333333333333
61,Club Brugge,Kortrijk,4,14,2.6666666666666665,1.0,1.0,2.6666666666666665
62,Lokeren,Mechelen,3,11,2.333333333333333,1.6666666666666667,2.333333333333333,2.333333333333333
63,Waasland-Beveren,Standard,13,8,2.0,1.0,2.0,2.0
64,Cercle Brugge,Westerlo,12,5,1.0,2.333333333333333,3.333333333333333,2.6666666666666665
65,Genk,Charleroi,9,11,1.3333333333333333,1.0,1.0,1.0
66,Kortrijk,Mouscron-Peruwelz,12,10,1.6666666666666667,2.6666666666666665,0.3333333333333333,2.0
67,Mechelen,Waasland-Beveren,7,14,3.0,1.6666666666666667,1.3333333333333333,1.6666666666666667
68,Waregem,Anderlecht,15,1,0.6666666666666666,2.6666666666666665,2.333333333333333,1.3333333333333333
69,Gent,Lokeren,2,4,1.6666666666666667,0.6666666666666666,2.333333333333333,1.6666666666666667
70,Oostende,Club Brugge,6,5,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.0
71,Standard,Lierse,8,16,2.333333333333333,2.333333333333333,1.6666666666666667,3.333333333333333
72,Westerlo,Gent,3,2,3.333333333333333,2.333333333333333,1.6666666666666667,0.6666666666666666
73,Charleroi,Kortrijk,13,9,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667
74,Lierse,Waregem,15,16,2.0,3.0,0.6666666666666666,2.333333333333333
75,Mouscron-Peruwelz,Mechelen,10,7,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333
76,Waasland-Beveren,Cercle Brugge,12,14,0.3333333333333333,1.3333333333333333,1.0,2.0
77,Anderlecht,Genk,1,8,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666
78,Club Brugge,Standard,4,11,3.333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667
79,Lokeren,Oostende,3,6,2.333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665
80,Cercle Brugge,Lierse,14,15,1.0,2.0,2.0,3.0
81,Gent,Charleroi,3,11,1.0,1.0,1.0,1.6666666666666667
82,Kortrijk,Waasland-Beveren,7,14,2.333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333
83,Mechelen,Anderlecht,9,1,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
84,Oostende,Mouscron-Peruwelz,8,10,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333
85,Genk,Westerlo,6,5,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333
86,Lokeren,Club Brugge,4,2,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0
87,Standard,Waregem,12,16,1.0,2.333333333333333,1.0,2.0
88,Lierse,Mechelen,13,9,2.333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666
89,Charleroi,Oostende,9,11,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667
90,Waasland-Beveren,Genk,15,6,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333
91,Waregem,Cercle Brugge,16,13,1.3333333333333333,2.0,1.0,1.3333333333333333
92,Westerlo,Kortrijk,4,8,1.0,1.3333333333333333,1.6666666666666667,1.0
93,Anderlecht,Standard,1,10,0.3333333333333333,1.0,1.0,1.6666666666666667
94,Club Brugge,Gent,2,3,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333
95,Mouscron-Peruwelz,Lokeren,12,5,1.0,1.0,2.0,2.0
96,Genk,Lierse,6,14,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0
97,Mechelen,Waregem,7,16,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333
98,Cercle Brugge,Standard,13,9,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666
99,Gent,Waasland-Beveren,3,15,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.333333333333333
100,Kortrijk,Anderlecht,10,1,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667
101,Lokeren,Charleroi,4,11,2.6666666666666665,2.333333333333333,2.0,2.333333333333333
102,Oostende,Westerlo,8,6,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665
103,Mouscron-Peruwelz,Club Brugge,12,2,1.0,2.0,3.0,1.3333333333333333
104,Waregem,Genk,16,5,1.3333333333333333,1.3333333333333333,2.333333333333333,0.3333333333333333
