,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,04/08/2007,Dundee United,Aberdeen,69,71,64,70,67,72,0.332662611,0.282763219,0.38457417,1,2.691666667,3.166666667,2.328333333,3,8,3,1,1.333333333,2.666666667
2,04/08/2007,Inverness C,Rangers,68,78,67,70,65,75,0.145417586,0.241821656,0.612760757,2,6.208333333,3.733333333,1.473333333,11,2,1,1.666666667,1.666666667,0.333333333
3,04/08/2007,St Mirren,Motherwell,72,68,63,67,64,65,0.402751093,0.280037869,0.317211038,2,2.225,3.2,2.825,10,5,0.333333333,1.333333333,0.666666667,0.666666667
4,05/08/2007,Celtic,Kilmarnock,84,79,75,70,84,66,0.738435622,0.174842499,0.086721879,X,1.223333333,5.166666667,10.41666667,6,7,0.666666667,0.666666667,0.666666667,1
5,06/08/2007,Hearts,Hibernian,73,71,72,68,72,71,0.475242309,0.277326489,0.247431202,2,1.891666667,3.241666667,3.633333333,9,4,0.666666667,1.333333333,0.333333333,1
6,11/08/2007,Falkirk,Celtic,64,84,65,75,66,84,0.130845622,0.234055746,0.635098632,2,6.916666667,3.866666667,1.425,1,6,1.333333333,0.333333333,0.666666667,0.666666667
8,11/08/2007,Motherwell,Inverness C,68,68,67,67,65,65,0.447948409,0.277797463,0.274254128,1,2,3.225,3.266666667,3,11,1.333333333,0.666666667,1,1.333333333
9,11/08/2007,Rangers,St Mirren,78,72,70,63,75,64,0.766598525,0.154852902,0.078548573,1,1.178333333,5.833333333,11.5,1,10,1.333333333,0.333333333,0,1.666666667
10,12/08/2007,Aberdeen,Hearts,71,73,70,72,72,72,0.396928593,0.284830124,0.318241283,X,2.278333333,3.175,2.841666667,8,9,1.666666667,2,1,0.333333333
11,13/08/2007,Kilmarnock,Dundee United,79,69,70,64,66,67,0.470056088,0.278883792,0.251060119,1,1.918333333,3.233333333,3.591666667,5,7,1,1.333333333,2,1.666666667
12,18/08/2007,Dundee United,Hibernian,69,71,64,68,67,71,0.34920837,0.279185759,0.371605872,X,2.571666667,3.216666667,2.416666667,7,2,2,1.666666667,1.333333333,1.333333333
14,18/08/2007,Motherwell,Kilmarnock,68,79,67,70,65,66,0.385989358,0.282653624,0.331357018,2,2.325,3.175,2.708333333,5,4,1,1.333333333,1.333333333,1
15,18/08/2007,Rangers,Falkirk,78,64,70,65,75,66,0.745302524,0.168361631,0.086335844,1,1.206666667,5.341666667,10.41666667,1,8,3.333333333,0.666666667,1.333333333,4
16,18/08/2007,St Mirren,Inverness C,72,68,63,67,64,65,0.388768374,0.281907957,0.329323669,1,2.308333333,3.183333333,2.725,7,11,0.666666667,1.333333333,1,1.666666667
17,19/08/2007,Aberdeen,Celtic,71,84,70,75,72,84,0.207460439,0.267644507,0.524895053,2,4.343333333,3.366666667,1.716666667,10,2,1.333333333,2.666666667,2.666666667,0.666666667
18,25/08/2007,Celtic,Hearts,84,73,75,72,84,72,0.664371075,0.21685624,0.118772685,1,1.361666667,4.171666667,7.616666667,2,9,2.666666667,0.666666667,1,0.666666667
19,25/08/2007,Falkirk,St Mirren,64,72,65,63,66,64,0.469132516,0.275240407,0.255627077,2,1.911666667,3.258333333,3.508333333,8,7,1,4,1,1
20,25/08/2007,Gretna,Motherwell,65,68,64,67,62,65,0.237324168,0.27406725,0.488608582,2,3.791666667,3.283333333,1.841666667,12,3,1.333333333,2.333333333,1.666666667,1.333333333
21,25/08/2007,Hibernian,Aberdeen,71,71,68,70,71,72,0.448671952,0.276372672,0.274955376,X,1.991666667,3.233333333,3.25,4,9,2.333333333,1.666666667,1.666666667,2.333333333
22,25/08/2007,Inverness C,Dundee United,68,69,67,64,65,67,0.374144683,0.283365368,0.342489949,2,2.398333333,3.166666667,2.62,11,5,0.666666667,2.333333333,1.333333333,0.666666667
23,25/08/2007,Kilmarnock,Rangers,79,78,70,70,66,75,0.159579248,0.242218501,0.598202251,2,5.666666667,3.733333333,1.511666667,6,1,1.666666667,1.333333333,3.666666667,1
24,01/09/2007,Dundee United,Falkirk,69,64,64,65,67,66,0.498131458,0.275692193,0.226176348,1,1.803333333,3.258333333,3.971666667,5,8,1.333333333,0.666666667,1,4
25,01/09/2007,Hibernian,Inverness C,71,68,68,67,71,65,0.606532466,0.240717573,0.152749961,1,1.481666667,3.733333333,5.883333333,3,11,1.333333333,1,0.333333333,2
26,01/09/2007,Kilmarnock,Aberdeen,79,71,70,70,66,72,0.391619557,0.281515001,0.326865442,2,2.288333333,3.183333333,2.741666667,6,8,1,1.333333333,1.666666667,2
27,01/09/2007,Rangers,Gretna,78,65,70,64,75,62,0.784899392,0.144969337,0.07013127,1,1.146666667,6.208333333,12.83333333,1,12,4.333333333,1,0.666666667,2.333333333
28,02/09/2007,St Mirren,Celtic,72,84,63,75,64,84,0.116714618,0.210766204,0.672519177,2,7.75,4.291666667,1.345,7,2,1.333333333,2,4.333333333,0.666666667
29,03/09/2007,Motherwell,Hearts,68,73,67,72,65,72,0.367668407,0.282453594,0.349878,2,2.458333333,3.2,2.583333333,5,9,1,1.666666667,1,2
30,15/09/2007,Aberdeen,Motherwell,71,68,70,67,72,65,0.50156388,0.26816782,0.2302683,2,1.786666667,3.341666667,3.891666667,8,5,1.666666667,2,1,1.666666667
31,15/09/2007,Celtic,Inverness C,84,68,75,67,84,65,0.79995181,0.134991868,0.065056322,1,1.125,6.666666667,13.83333333,1,11,5,0.333333333,0,3
32,15/09/2007,Falkirk,Hibernian,64,71,65,68,66,71,0.280093317,0.276502377,0.443404306,X,3.208333333,3.25,2.026666667,10,4,0.333333333,1.333333333,1.666666667,1.333333333
33,15/09/2007,Gretna,Kilmarnock,65,79,64,70,62,66,0.278736101,0.275884581,0.445379319,2,3.225,3.258333333,2.018333333,12,6,0.666666667,2.666666667,1,1.333333333
34,15/09/2007,Hearts,Rangers,73,78,72,70,72,75,0.199359136,0.26548802,0.535152843,1,4.55,3.416666667,1.695,7,2,2,2.333333333,2.666666667,1.666666667
35,16/09/2007,Dundee United,St Mirren,69,72,64,63,67,64,0.515459468,0.269782766,0.214757766,1,1.753333333,3.35,4.208333333,3,8,2.333333333,0,0.666666667,2.333333333
36,22/09/2007,Falkirk,Motherwell,64,68,65,67,66,65,0.355963069,0.280147558,0.363889372,1,2.525,3.208333333,2.47,10,5,0.333333333,1.333333333,1.333333333,1.333333333
37,22/09/2007,Gretna,Dundee United,65,69,64,64,62,67,0.262160545,0.26936996,0.468469495,1,3.425,3.333333333,1.916666667,12,4,1.333333333,2.666666667,2,1
38,22/09/2007,Inverness C,Hearts,68,73,67,72,65,72,0.227074557,0.270435527,0.502489916,1,3.95,3.316666667,1.785,11,7,0.666666667,2.333333333,2.333333333,1.333333333
39,22/09/2007,Kilmarnock,St Mirren,79,72,70,63,66,64,0.542420114,0.265064411,0.192515475,X,1.653333333,3.383333333,4.658333333,6,9,0.666666667,0.666666667,0.333333333,2.333333333
40,23/09/2007,Hibernian,Celtic,71,84,68,75,71,84,0.175754004,0.25318409,0.571061906,1,5.15,3.575,1.585,3,2,1.666666667,1,4,1.333333333
41,23/09/2007,Rangers,Aberdeen,78,71,70,70,75,72,0.68136737,0.213582981,0.105049649,1,1.323333333,4.221666667,8.583333333,1,10,3,1.333333333,0.666666667,1.666666667
42,29/09/2007,Aberdeen,Gretna,71,65,70,64,72,62,0.593436645,0.248313582,0.158249772,1,1.513333333,3.616666667,5.675,10,12,0.666666667,1.666666667,1.333333333,2.666666667
