,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,29/07/2006,Celtic,Kilmarnock,80,67,70,68,77,64,0.754466474,0.167243961,0.078289565,1,1.193333333,5.383333333,11.5,1,12,2.333333333,0.333333333,1.333333333,2.666666667
1,29/07/2006,Dundee United,Falkirk,65,62,63,63,65,63,0.463760971,0.277778478,0.258460551,2,1.936666667,3.233333333,3.475,8,2,1,2.333333333,1,1
2,29/07/2006,Dunfermline,Hearts,64,73,62,73,60,70,0.159666955,0.249687999,0.590645047,2,5.616666667,3.591666667,1.518333333,9,3,0.333333333,2,2,0.666666667
3,29/07/2006,Hibernian,Aberdeen,66,70,68,67,68,69,0.457083279,0.280677701,0.26223902,X,1.965,3.2,3.425,7,6,0.666666667,1.333333333,1.333333333,0.666666667
5,30/07/2006,Motherwell,Rangers,65,79,65,70,64,73,0.119336381,0.224531028,0.656132591,2,7.541666667,4.008333333,1.371666667,11,4,1.333333333,1.333333333,2,0.333333333
6,05/08/2006,Aberdeen,Inverness C,70,66,67,66,69,62,0.512571699,0.274769893,0.212658409,X,1.746666667,3.258333333,4.21,6,10,1.333333333,0.666666667,1,1
7,05/08/2006,Falkirk,Dunfermline,62,64,63,62,63,60,0.461962021,0.277415337,0.260622641,1,1.941666667,3.233333333,3.441666667,3,11,1,0.333333333,0.333333333,2
8,05/08/2006,Kilmarnock,Hibernian,67,66,68,68,64,68,0.379029437,0.280323854,0.340646709,1,2.366666667,3.2,2.633333333,6,9,1.333333333,2.333333333,1,1.333333333
9,05/08/2006,Rangers,Dundee United,79,65,70,63,73,65,0.784808568,0.144404777,0.070786655,X,1.15,6.25,12.75,4,8,2.333333333,1,1,2.333333333
11,06/08/2006,Hearts,Celtic,73,80,73,70,70,77,0.311342847,0.284376143,0.40428101,1,2.9,3.175,2.233333333,2,5,2,0.666666667,2,1
13,12/08/2006,Hearts,Falkirk,73,62,73,63,70,63,0.691647786,0.202706405,0.105645809,X,1.298333333,4.43,8.5,1,2,2,0.333333333,0.666666667,0
14,12/08/2006,Inverness C,Hibernian,66,66,66,68,62,68,0.363558747,0.282449841,0.353991412,X,2.466666667,3.175,2.533333333,10,9,0.666666667,1,0.333333333,1
15,12/08/2006,Kilmarnock,Dundee United,67,65,68,63,64,65,0.51797597,0.27018043,0.2118436,X,1.73,3.316666667,4.23,7,8,1,1.666666667,0.666666667,1
16,12/08/2006,Motherwell,Aberdeen,65,70,65,67,64,69,0.366678878,0.28444219,0.348878932,2,2.45,3.158333333,2.575,12,5,0,1.666666667,1.333333333,0.333333333
17,13/08/2006,Dunfermline,Rangers,64,79,62,70,60,73,0.102138422,0.201164488,0.696697089,X,8.833333333,4.485,1.295,11,6,0.333333333,2,1.333333333,1
18,19/08/2006,Dundee United,Dunfermline,65,64,63,62,65,60,0.473779361,0.276249812,0.249970827,X,1.895,3.25,3.591666667,8,11,0.666666667,1,0.333333333,2
19,19/08/2006,Falkirk,Kilmarnock,62,67,63,68,63,64,0.391112328,0.279365949,0.329521723,2,2.291666667,3.208333333,2.72,4,6,0.666666667,0.666666667,1.333333333,0.666666667
20,19/08/2006,Hibernian,Motherwell,66,65,68,65,68,64,0.546713608,0.258017357,0.195269035,1,1.64,3.475,4.591666667,8,12,1.333333333,1,0.333333333,2.333333333
21,19/08/2006,Rangers,Hearts,79,73,70,73,73,70,0.513389487,0.272342131,0.214268383,1,1.755,3.308333333,4.205,1,5,1.666666667,1,0.666666667,1
22,19/08/2006,St Mirren,Aberdeen,65,70,63,67,63,69,0.34863001,0.284577252,0.366792737,X,2.591666667,3.175,2.463333333,3,7,1,1,1.333333333,0.666666667
23,20/08/2006,Inverness C,Celtic,66,80,66,70,62,77,0.114729105,0.208498085,0.67677281,X,7.875,4.333333333,1.335,10,2,0.666666667,0.666666667,1.333333333,1
24,26/08/2006,Aberdeen,Dunfermline,70,64,67,62,69,60,0.553236886,0.260048063,0.18671505,1,1.621666667,3.45,4.805,7,11,1.333333333,0.666666667,0.333333333,0.666666667
25,26/08/2006,Celtic,Hibernian,80,66,70,68,77,68,0.697886773,0.201408818,0.100704409,1,1.286666667,4.458333333,8.916666667,1,9,1.666666667,0.666666667,1.333333333,1
26,26/08/2006,Falkirk,Motherwell,62,65,63,65,63,64,0.467201835,0.276949541,0.255848624,2,1.916666667,3.233333333,3.5,6,11,0.333333333,1,0.666666667,1.666666667
27,26/08/2006,Hearts,Inverness C,73,66,73,66,70,62,0.642522042,0.225017133,0.132460825,1,1.395,3.983333333,6.766666667,2,10,1.333333333,1,0.666666667,1.666666667
28,26/08/2006,St Mirren,Dundee United,65,65,63,63,63,65,0.410411279,0.28148627,0.30810245,2,2.183333333,3.183333333,2.908333333,7,8,0.666666667,2,1,0.333333333
29,27/08/2006,Kilmarnock,Rangers,67,79,68,70,64,73,0.15938509,0.245763858,0.594851051,X,5.666666667,3.675,1.518333333,5,3,1.333333333,1,1.666666667,1
30,09/09/2006,Aberdeen,Celtic,70,80,67,70,69,77,0.152733015,0.239767128,0.607499857,2,5.9,3.758333333,1.483333333,4,1,1.333333333,0.333333333,1.666666667,0.666666667
31,09/09/2006,Dunfermline,Kilmarnock,64,67,62,68,60,64,0.321163645,0.281545032,0.397291323,1,2.783333333,3.175,2.25,11,7,1,1,2,2
32,09/09/2006,Hearts,St Mirren,73,65,73,63,70,63,0.689050096,0.204385919,0.106563985,2,1.301666667,4.388333333,8.416666667,3,4,1.333333333,1.333333333,1,1.333333333
33,09/09/2006,Motherwell,Inverness C,65,66,65,66,64,62,0.400893691,0.282735551,0.316370758,2,2.233333333,3.166666667,2.83,12,9,1,2.333333333,2,2
34,09/09/2006,Rangers,Falkirk,79,62,70,63,73,63,0.754629547,0.165212026,0.080158427,1,1.195,5.458333333,11.25,2,8,2.666666667,0.666666667,0.333333333,2.333333333
35,10/09/2006,Dundee United,Hibernian,65,66,63,68,65,68,0.352214937,0.285675123,0.362109939,2,2.561666667,3.158333333,2.491666667,10,6,1,1.333333333,2.333333333,1
36,16/09/2006,Celtic,Dunfermline,80,64,70,62,77,60,0.793341366,0.141757576,0.064901059,1,1.131666667,6.333333333,13.83333333,1,11,1.333333333,0.666666667,1,1
37,16/09/2006,Falkirk,Aberdeen,62,70,63,67,63,69,0.328221793,0.282563644,0.389214563,2,2.733333333,3.175,2.305,10,4,0,2.333333333,1,0.333333333
38,16/09/2006,Inverness C,Dundee United,66,65,66,63,62,65,0.447938628,0.278511064,0.273550307,X,2,3.216666667,3.275,8,9,1.666666667,1.666666667,1,1.333333333
39,16/09/2006,St Mirren,Kilmarnock,65,67,63,68,63,64,0.382323386,0.283321752,0.334354862,2,2.346666667,3.166666667,2.683333333,7,6,0.666666667,1.333333333,1.666666667,1.666666667
40,17/09/2006,Hibernian,Rangers,66,79,68,70,68,73,0.19019278,0.257665933,0.552141286,1,4.741666667,3.5,1.633333333,5,3,2,1,2.333333333,1.333333333
41,17/09/2006,Motherwell,Hearts,65,73,65,73,64,70,0.200410479,0.259326331,0.54026319,2,4.475,3.458333333,1.66,12,2,0.666666667,1.666666667,1.666666667,0.666666667
42,23/09/2006,Celtic,Rangers,80,79,70,70,77,73,0.488216891,0.27833396,0.233449149,1,1.843333333,3.233333333,3.855,1,3,1.333333333,0.333333333,2.333333333,1.333333333
43,23/09/2006,Dundee United,Motherwell,65,65,63,65,65,64,0.462618601,0.278048087,0.259333312,X,1.943333333,3.233333333,3.466666667,10,12,0.333333333,1.333333333,0.666666667,2
44,23/09/2006,Dunfermline,St Mirren,64,65,62,63,60,63,0.393874752,0.279293006,0.326832241,1,2.275,3.208333333,2.741666667,11,7,1.666666667,1.333333333,0.666666667,1
45,23/09/2006,Hibernian,Falkirk,66,62,68,63,68,63,0.588049148,0.248831908,0.163118944,2,1.523333333,3.6,5.491666667,6,8,1.666666667,0.666666667,0.333333333,2
46,23/09/2006,Kilmarnock,Inverness C,67,66,68,66,64,62,0.492122614,0.273931516,0.23394587,X,1.818333333,3.266666667,3.825,5,9,1.333333333,1.333333333,1.666666667,0.666666667
47,24/09/2006,Aberdeen,Hearts,70,73,67,73,69,70,0.318243674,0.279988476,0.40176785,2,2.83,3.216666667,2.241666667,4,2,1,1.333333333,1.333333333,0.666666667
48,30/09/2006,Inverness C,Dunfermline,66,64,66,62,62,60,0.473312828,0.280043423,0.246643749,1,1.893333333,3.2,3.633333333,9,11,1.666666667,0.666666667,1.666666667,1.333333333
49,30/09/2006,Motherwell,Kilmarnock,65,67,65,68,64,64,0.320983241,0.282229359,0.396787401,1,2.791666667,3.175,2.258333333,12,6,2,0.666666667,0.666666667,2
50,30/09/2006,St Mirren,Hibernian,65,66,63,68,63,68,0.318528681,0.281408803,0.400062515,1,2.805,3.175,2.233333333,4,7,0.666666667,1,0.666666667,1
51,01/10/2006,Falkirk,Celtic,62,80,63,70,63,77,0.10298583,0.194838057,0.702176113,2,8.75,4.625,1.283333333,9,1,0.333333333,1,1.333333333,0
52,01/10/2006,Hearts,Dundee United,73,65,73,63,70,65,0.674330797,0.211924939,0.113744264,1,1.328333333,4.226666667,7.875,2,11,2.666666667,0.333333333,0.333333333,1.666666667
53,01/10/2006,Rangers,Aberdeen,79,70,70,67,73,69,0.681353771,0.208934367,0.109711862,1,1.315,4.288333333,8.166666667,3,5,0.666666667,1.333333333,1,1.333333333
54,14/10/2006,Dundee United,Celtic,65,80,63,70,65,77,0.100299249,0.185167844,0.714532907,2,9,4.875,1.263333333,11,1,0.333333333,1.666666667,1.333333333,0
55,14/10/2006,Falkirk,St Mirren,62,65,63,63,63,63,0.391755315,0.282888575,0.325356109,X,2.286666667,3.166666667,2.753333333,9,6,0.666666667,0.666666667,1,1
56,14/10/2006,Kilmarnock,Aberdeen,67,70,68,67,64,69,0.390347654,0.282899326,0.326753021,1,2.295,3.166666667,2.741666667,4,8,0.666666667,2,0.333333333,1.666666667
57,14/10/2006,Motherwell,Dunfermline,65,64,65,62,64,60,0.438715389,0.281375053,0.279909558,1,2.041666667,3.183333333,3.2,10,11,2.666666667,0.666666667,1,1.333333333
58,14/10/2006,Rangers,Inverness C,79,66,70,66,73,62,0.713936453,0.187160424,0.098903123,2,1.258333333,4.8,9.083333333,3,5,0.333333333,1,1,0.333333333
59,15/10/2006,Hibernian,Hearts,66,73,68,73,68,70,0.319054865,0.283883463,0.397061672,X,2.825,3.175,2.27,7,2,0.666666667,1.333333333,3,1
60,21/10/2006,Aberdeen,Dundee United,70,65,67,63,69,65,0.530679047,0.267451679,0.201869273,1,1.688333333,3.35,4.438333333,8,12,0.333333333,1.666666667,0.666666667,3
61,21/10/2006,Celtic,Motherwell,80,65,70,65,77,64,0.782266511,0.146448805,0.071284683,1,1.146666667,6.125,12.58333333,1,10,2.333333333,0.666666667,2.666666667,1
