,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,15/08/2009,Aberdeen,Celtic,72,74,69,75,67,76,0.18043638,0.255582826,0.563980794,2,5.016666667,3.541666667,1.605,9,3,0.666666667,1,2.333333333,0.333333333
1,15/08/2009,Hibernian,St Mirren,63,66,65,63,70,64,0.509699932,0.268980261,0.221319807,1,1.776666667,3.366666667,4.091666667,5,8,1.666666667,2,1.333333333,1
2,15/08/2009,Kilmarnock,Hamilton,66,64,61,64,65,63,0.478577482,0.2761867,0.245235818,1,1.89,3.275,3.688333333,2,12,1.333333333,1,0.333333333,2
3,15/08/2009,Rangers,Falkirk,77,63,73,64,78,60,0.755061401,0.167275141,0.077663458,1,1.2,5.416666667,11.66666667,1,11,2.333333333,1,0,1.333333333
5,17/08/2009,Dundee United,Hearts,67,68,67,70,67,72,0.402075329,0.281974906,0.315949764,1,2.25,3.208333333,2.863333333,4,10,1,0.666666667,1.333333333,0.666666667
7,22/08/2009,Falkirk,Hibernian,63,63,64,65,60,70,0.353921124,0.283502709,0.362576168,2,2.583333333,3.225,2.521666667,11,3,0.333333333,2,2,1.666666667
8,22/08/2009,Hamilton,Aberdeen,64,72,64,69,63,67,0.337606207,0.283519424,0.378874369,2,2.708333333,3.225,2.413333333,12,6,0.333333333,1.666666667,1.333333333,0.666666667
9,22/08/2009,Motherwell,Kilmarnock,71,66,66,61,63,65,0.435906277,0.2845813,0.279512422,1,2.1,3.216666667,3.275,4,7,1.333333333,2,1.333333333,1
10,22/08/2009,St Mirren,Dundee United,66,67,63,67,64,67,0.312515418,0.28271369,0.404770892,X,2.925,3.233333333,2.258333333,8,5,1,0.333333333,0.333333333,0
11,23/08/2009,Hearts,Rangers,68,77,70,73,72,78,0.18653961,0.265581817,0.547878573,2,4.9,3.441666667,1.668333333,10,2,0.666666667,1,2.666666667,1.333333333
12,29/08/2009,Aberdeen,Motherwell,72,71,69,66,67,63,0.459309769,0.280084256,0.260605975,X,1.971666667,3.233333333,3.475,6,4,1.333333333,0.666666667,1.333333333,2
13,29/08/2009,Dundee United,Falkirk,67,63,67,64,67,60,0.562998728,0.258979415,0.178021857,1,1.61,3.5,5.091666667,3,11,0.666666667,0.333333333,0.666666667,1.666666667
14,29/08/2009,Kilmarnock,St Mirren,66,66,61,63,65,64,0.474755087,0.278070836,0.247174077,2,1.913333333,3.266666667,3.675,8,7,0.666666667,1.666666667,1.333333333,0.333333333
15,29/08/2009,Rangers,Hamilton,77,64,73,64,78,63,0.797444792,0.139859548,0.06269566,1,1.14,6.5,14.5,1,12,3,1.333333333,0.666666667,2.666666667
16,30/08/2009,Hibernian,Celtic,63,74,65,75,70,76,0.17335947,0.25515584,0.571484689,2,5.225,3.55,1.585,4,2,1.666666667,1.666666667,2.666666667,0.666666667
18,12/09/2009,Celtic,Dundee United,74,67,75,67,76,67,0.748664132,0.171223341,0.080112527,X,1.221666667,5.341666667,11.41666667,2,3,2.666666667,0.666666667,0.666666667,0.333333333
19,12/09/2009,Motherwell,Rangers,71,77,66,73,63,78,0.162601898,0.246277932,0.59112017,X,5.616666667,3.708333333,1.545,4,1,1,0.333333333,2,0.666666667
20,12/09/2009,St Mirren,St Johnstone,66,66,63,63,64,62,0.451207762,0.281572107,0.267220131,X,2.033333333,3.258333333,3.433333333,7,10,1,0.666666667,1.666666667,2.666666667
21,13/09/2009,Hamilton,Hibernian,64,63,64,65,63,70,0.264713286,0.276745708,0.458541006,1,3.45,3.3,1.991666667,11,5,1,2.333333333,1,1.333333333
22,14/09/2009,Falkirk,Aberdeen,63,72,64,69,60,67,0.305858262,0.284885124,0.409256614,X,2.988333333,3.208333333,2.233333333,12,6,0.666666667,1.666666667,1,0
23,15/09/2009,Hearts,Kilmarnock,68,66,70,61,72,65,0.52573562,0.262612599,0.211651781,1,1.715,3.433333333,4.26,8,9,1.333333333,1.333333333,0.666666667,2
24,19/09/2009,Aberdeen,St Mirren,72,66,69,63,67,64,0.530873563,0.26479095,0.204335487,1,1.708333333,3.425,4.438333333,6,7,1,0,1,0.666666667
25,19/09/2009,Dundee United,Motherwell,67,71,67,66,67,63,0.495052183,0.273149396,0.231798421,2,1.83,3.316666667,3.908333333,6,4,1,1,0.333333333,0
26,19/09/2009,Hamilton,Falkirk,64,63,64,64,63,60,0.423216977,0.279606075,0.297176948,X,2.141666667,3.241666667,3.05,10,12,1,1.333333333,0.333333333,0.666666667
27,19/09/2009,Hibernian,St Johnstone,63,66,65,63,70,62,0.533070587,0.262672463,0.204256949,1,1.7,3.45,4.436666667,3,11,1,1,1,2
28,19/09/2009,Kilmarnock,Rangers,66,77,61,73,65,78,0.138693568,0.225492242,0.63581419,X,6.525,4.013333333,1.423333333,8,2,0.333333333,1,1.333333333,0.333333333
29,20/09/2009,Celtic,Hearts,74,68,75,70,76,72,0.693655107,0.192599982,0.113744911,1,1.305,4.7,7.958333333,1,9,1.333333333,0.666666667,1.333333333,1.333333333
30,26/09/2009,Falkirk,Kilmarnock,63,66,64,61,60,65,0.388169172,0.283182484,0.328648343,X,2.346666667,3.216666667,2.771666667,12,8,0.333333333,0.666666667,0.333333333,1
31,26/09/2009,Hearts,Hamilton,68,64,70,64,72,63,0.604292038,0.24660547,0.149102492,1,1.513333333,3.708333333,6.133333333,7,10,1.333333333,1,1,0.666666667
32,26/09/2009,Motherwell,Hibernian,71,63,66,65,63,70,0.413976117,0.281291464,0.304732419,2,2.208333333,3.25,3,6,3,0.666666667,1,2,1
33,26/09/2009,Rangers,Aberdeen,77,72,73,69,78,67,0.702147977,0.188845288,0.109006735,X,1.306666667,4.858333333,8.416666667,2,5,0,0,0.333333333,0
34,26/09/2009,St Johnstone,Dundee United,66,67,63,67,62,67,0.317050526,0.283461194,0.399488281,2,2.883333333,3.225,2.288333333,12,4,1,2.333333333,1.333333333,1.333333333
35,26/09/2009,St Mirren,Celtic,66,74,63,75,64,76,0.111090546,0.204956467,0.683952987,2,8.25,4.471666667,1.34,9,1,0.333333333,1.333333333,1.666666667,0.666666667
36,03/10/2009,Hamilton,St Johnstone,64,66,64,63,63,62,0.408941478,0.281645336,0.309413186,2,2.238333333,3.25,2.958333333,10,12,1,0.666666667,1,2.333333333
37,03/10/2009,Hibernian,Dundee United,63,67,65,67,70,67,0.408584356,0.281399379,0.310016265,X,2.238333333,3.25,2.95,3,4,2.333333333,0.666666667,1.333333333,1.333333333
38,03/10/2009,Kilmarnock,Aberdeen,66,72,61,69,65,67,0.359074561,0.283724718,0.357200721,X,2.541666667,3.216666667,2.555,9,6,0.333333333,0.333333333,0.666666667,0.333333333
39,03/10/2009,Motherwell,Falkirk,71,63,66,64,63,60,0.528046492,0.266842912,0.205110596,1,1.735,3.433333333,4.466666667,5,12,1,1,0,0.333333333
40,03/10/2009,St Mirren,Hearts,66,68,63,70,64,72,0.308178249,0.282826825,0.408994926,1,2.975,3.241666667,2.241666667,7,8,0.666666667,1.333333333,1.333333333,1.666666667
41,04/10/2009,Rangers,Celtic,77,74,73,75,78,76,0.386209455,0.288140562,0.325649984,1,2.375,3.183333333,2.816666667,2,1,0.666666667,0.333333333,1.666666667,1
42,17/10/2009,Aberdeen,Hearts,72,68,69,70,67,72,0.406853216,0.286815583,0.3063312,X,2.25,3.191666667,2.988333333,6,8,0.666666667,0.333333333,1.333333333,1.666666667
43,17/10/2009,Celtic,Motherwell,74,71,75,66,76,63,0.742492288,0.173092051,0.084415662,X,1.231666667,5.283333333,10.83333333,2,5,1,0.666666667,0.666666667,1
44,17/10/2009,Dundee United,Hamilton,67,64,67,64,67,63,0.614041361,0.238423869,0.14753477,X,1.491666667,3.841666667,6.208333333,4,11,1.666666667,1.333333333,0.666666667,1.666666667
45,17/10/2009,Falkirk,St Mirren,63,66,64,63,60,64,0.384077648,0.282712825,0.333209527,2,2.38,3.233333333,2.743333333,12,7,0.333333333,1.333333333,1.666666667,1.333333333
46,17/10/2009,Hibernian,Kilmarnock,63,66,65,61,70,65,0.508126634,0.272597961,0.219275406,1,1.801666667,3.358333333,4.175,3,9,1.666666667,0.666666667,0.333333333,0.666666667
47,17/10/2009,St Johnstone,Rangers,66,77,63,73,62,78,0.143155678,0.227156117,0.629688205,2,6.4,4.033333333,1.455,10,1,1.666666667,1.666666667,1.333333333,0.666666667
48,24/10/2009,Aberdeen,Dundee United,72,67,69,67,67,67,0.39845111,0.283343012,0.318205878,2,2.293333333,3.225,2.871666667,6,4,0.666666667,0.666666667,1.666666667,1.333333333
49,24/10/2009,Hearts,Falkirk,68,63,70,64,72,60,0.583736055,0.250592412,0.165671534,X,1.563333333,3.641666667,5.508333333,9,12,0.666666667,1,0.333333333,1.333333333
50,24/10/2009,Kilmarnock,St Johnstone,66,66,61,63,65,62,0.431765691,0.2833811,0.284853209,1,2.116666667,3.225,3.208333333,8,10,1,1,1.333333333,1.333333333
51,24/10/2009,Rangers,Hibernian,77,63,73,65,78,70,0.678292489,0.208705381,0.11300213,X,1.346666667,4.376666667,8.083333333,2,3,1.666666667,1,1,0.666666667
52,24/10/2009,St Mirren,Motherwell,66,71,63,66,64,63,0.36548075,0.286849904,0.347669346,X,2.505,3.191666667,2.633333333,6,5,2.666666667,1.666666667,1.333333333,1
53,25/10/2009,Hamilton,Celtic,64,74,64,75,63,76,0.105731676,0.195660042,0.698608282,2,8.666666667,4.683333333,1.311666667,11,1,0.666666667,1.666666667,1,1
54,31/10/2009,Celtic,Kilmarnock,74,66,75,61,76,65,0.755181044,0.168356875,0.076462081,1,1.215,5.45,12,1,8,1,1,1,1
55,31/10/2009,Hibernian,Aberdeen,63,72,65,69,70,67,0.448354735,0.280649529,0.270995737,1,2.05,3.275,3.391666667,3,7,1.333333333,0.333333333,0.333333333,1.666666667
56,31/10/2009,Motherwell,Hearts,71,68,66,70,63,72,0.396367798,0.284934164,0.318698039,1,2.318333333,3.225,2.883333333,4,8,1.333333333,1,0.333333333,0.666666667
