,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Bayern Munich,Hamburg,1,18,5.0,0.0,0.0,5.0
1,Augsburg,Hertha,14,8,0.0,1.0,1.0,0.0
2,Darmstadt,Hannover,10,9,2.0,2.0,2.0,2.0
3,Dortmund,M'gladbach,2,17,4.0,0.0,0.0,4.0
4,Leverkusen,Hoffenheim,5,11,2.0,1.0,1.0,2.0
5,Mainz,Ingolstadt,13,7,0.0,1.0,1.0,0.0
6,Werder Bremen,Schalke 04,16,3,0.0,3.0,3.0,0.0
7,Stuttgart,FC Koln,15,4,1.0,3.0,3.0,1.0
8,Wolfsburg,Ein Frankfurt,6,12,2.0,1.0,1.0,2.0
9,Hertha,Werder Bremen,8,16,1.0,0.0,0.0,3.0
10,Ein Frankfurt,Augsburg,12,14,1.0,1.5,0.5,1.0
11,FC Koln,Wolfsburg,5,6,2.0,1.0,1.5,1.0
12,Hamburg,Stuttgart,10,17,1.5,3.5,1.5,3.0
13,Hannover,Leverkusen,13,3,1.0,1.5,1.5,0.5
14,Hoffenheim,Bayern Munich,16,2,1.0,2.0,3.5,0.5
15,Schalke 04,Darmstadt,4,11,2.0,0.5,1.5,1.5
16,Ingolstadt,Dortmund,9,1,0.5,2.0,4.0,0.0
17,M'gladbach,Mainz,18,8,0.5,3.0,1.0,1.0
18,Wolfsburg,Schalke 04,6,4,1.5,1.0,2.0,0.5
19,Augsburg,Ingolstadt,15,7,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333
20,Bayern Munich,Leverkusen,2,6,3.333333333333333,0.3333333333333333,1.0,1.3333333333333333
21,Darmstadt,Hoffenheim,12,14,1.0,1.0,0.6666666666666666,1.3333333333333333
22,FC Koln,Hamburg,4,13,2.0,1.0,1.3333333333333333,3.0
23,Mainz,Hannover,5,16,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0
24,Stuttgart,Ein Frankfurt,17,8,1.3333333333333333,3.333333333333333,2.0,1.3333333333333333
25,Dortmund,Hertha,1,10,3.6666666666666665,0.3333333333333333,1.0,1.3333333333333333
26,Werder Bremen,M'gladbach,11,18,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665
27,M'gladbach,Hamburg,18,13,0.6666666666666666,2.6666666666666665,1.3333333333333333,3.0
28,Bayern Munich,Augsburg,2,14,2.333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
29,Ein Frankfurt,FC Koln,4,8,3.6666666666666665,1.3333333333333333,1.6666666666666667,2.6666666666666665
30,Hannover,Dortmund,16,1,0.6666666666666666,2.6666666666666665,3.6666666666666665,1.0
31,Hertha,Stuttgart,7,17,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.0
32,Ingolstadt,Wolfsburg,9,3,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333
33,Leverkusen,Darmstadt,13,11,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333
