,Mallorca scored,Mallorca received,Villarreal scored,Villarreal received,Real Madrid scored,Real Madrid received,Sevilla scored,Sevilla received,Betis scored,Betis received,Recreativo scored,Recreativo received,Ath Bilbao scored,Ath Bilbao received,Osasuna scored,Osasuna received,Barcelona scored,Barcelona received,Santander scored,Santander received,Zaragoza scored,Zaragoza received,Espanol scored,Espanol received,Getafe scored,Getafe received,La Coruna scored,La Coruna received,Levante scored,Levante received,Valencia scored,Valencia received,Ath Madrid scored,Ath Madrid received,Almeria scored,Almeria received,Murcia scored,Murcia received,Valladolid scored,Valladolid received
0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,1.0,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,3.0,2.3333333333333335,2.0,2.3333333333333335,3.3333333333333335,2.0,1.3333333333333333,,,,,,
1,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,3.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.0,3.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.6666666666666667,,,,,,
2,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,3.6666666666666665,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,1.0,0.0,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,,,,,,
3,0.6666666666666666,1.0,1.0,1.6666666666666667,3.0,0.6666666666666666,2.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,2.0,1.0,2.0,0.6666666666666666,1.0,2.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667
4,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,2.0,0.6666666666666666,2.3333333333333335,2.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,2.0,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.0,1.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335
5,1.6666666666666667,2.0,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.3333333333333335,1.0,0.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,3.3333333333333335,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0
6,2.6666666666666665,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,0.0,0.6666666666666666,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,3.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,2.0,1.3333333333333333,2.0,1.0,1.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,3.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,3.3333333333333335
7,2.0,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,1.0,1.0,1.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,3.0,2.0,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665
8,2.6666666666666665,1.3333333333333333,2.0,2.6666666666666665,2.0,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,2.0,2.0,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,0.0,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,2.0
9,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,3.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.0,2.0,1.6666666666666667,3.3333333333333335,3.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667
10,1.0,1.6666666666666667,2.6666666666666665,2.3333333333333335,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,2.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,0.0,2.0,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667
11,1.3333333333333333,2.3333333333333335,3.3333333333333335,1.6666666666666667,3.0,2.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,1.0,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.0,1.3333333333333333,0.0,1.6666666666666667,1.6666666666666667,1.0
12,1.6666666666666667,2.3333333333333335,2.6666666666666665,2.0,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,2.3333333333333335,2.0
13,2.0,2.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.0,2.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,2.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,2.0,1.0,1.3333333333333333,2.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333
14,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,2.0,1.6666666666666667,1.0,1.0,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,0.0,1.3333333333333333,2.3333333333333335,1.0,1.0,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
15,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,2.0,1.0,0.0,1.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333
16,0.6666666666666666,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333
17,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,2.0,1.0,1.6666666666666667,2.0,0.3333333333333333,1.0,2.0,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.0,0.0
18,1.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.0,2.3333333333333335,1.0,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,0.6666666666666666,1.0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,0.0,1.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,2.0,0.3333333333333333
19,1.3333333333333333,2.0,2.3333333333333335,2.0,2.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.0,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,2.3333333333333335,2.6666666666666665,0.6666666666666666
20,1.6666666666666667,1.3333333333333333,3.0,2.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,2.0,1.3333333333333333,1.0,2.3333333333333335,1.0,1.0,1.0,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,2.0,2.0,1.6666666666666667,2.0,0.0,1.6666666666666667,0.3333333333333333,1.0,1.0,0.0,1.0,3.3333333333333335,2.0,1.6666666666666667
21,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,1.0,2.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,1.0,2.0
22,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.0,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,1.0,1.6666666666666667,0.3333333333333333,4.0
23,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,3.3333333333333335
24,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665,1.0,3.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,2.6666666666666665,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,2.6666666666666665
25,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,3.3333333333333335,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,3.0,2.0,0.6666666666666666,0.0,0.6666666666666666,3.0,1.3333333333333333,2.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,2.0,0.6666666666666666,0.6666666666666666
26,3.6666666666666665,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.3333333333333335,1.6666666666666667,0.0,1.0,2.6666666666666665,1.0,1.3333333333333333,2.3333333333333335,1.0,2.0,1.0,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,2.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,1.0
27,3.6666666666666665,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,4.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,1.0,2.0,1.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.6666666666666665,0.0,1.0
28,3.0,1.0,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.6666666666666665,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,1.0,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,1.0,0.6666666666666666,2.3333333333333335,2.0,2.0,2.0,1.0,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,0.3333333333333333,2.0
29,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,1.6666666666666667
30,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,2.0,1.0,0.6666666666666666,2.0,0.0,2.6666666666666665,0.0,1.0,2.0,1.0,0.6666666666666666,2.3333333333333335,1.0,2.0,2.6666666666666665,2.3333333333333335,2.0,2.6666666666666665,2.0,1.0,2.0,1.6666666666666667
31,2.0,1.3333333333333333,1.0,1.0,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,2.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,2.3333333333333335,2.3333333333333335,2.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666
