,Bordeaux scored,Bordeaux received,Rennes scored,Rennes received,Nancy scored,Nancy received,Nice scored,Nice received,Marseille scored,Marseille received,Lorient scored,Lorient received,Monaco scored,Monaco received,Sochaux scored,Sochaux received,Le Mans scored,Le Mans received,Lyon scored,Lyon received,Montpellier scored,Montpellier received,Paris SG scored,Paris SG received,Lille scored,Lille received,Auxerre scored,Auxerre received,Toulouse scored,Toulouse received,Valenciennes scored,Valenciennes received,St Etienne scored,St Etienne received,Grenoble scored,Grenoble received,Lens scored,Lens received,Boulogne scored,Boulogne received
10,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0
11,1.6666666666666667,0.0,1.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,1.0,2.6666666666666665,1.0,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,0.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335
12,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.3333333333333335,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,0.0,1.0,0.3333333333333333,2.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,1.3333333333333333,1.0,0.3333333333333333,3.0
13,0.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.0,0.0,3.0,2.0,2.6666666666666665,0.3333333333333333,0.0,1.0,0.6666666666666666,3.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,1.0,3.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.6666666666666667,1.0,1.0,4.0
14,1.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.0,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,1.6666666666666667,2.0,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.6666666666666665
15,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.0,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,2.0,1.0,2.6666666666666665,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335
16,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,4.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
17,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.0,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.0,1.0,2.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.6666666666666666,3.6666666666666665,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0
18,2.3333333333333335,0.6666666666666666,1.0,1.0,1.0,2.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.0,1.0,0.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.0,2.3333333333333335,0.3333333333333333,3.6666666666666665,0.0,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.6666666666666666,1.3333333333333333
19,2.3333333333333335,1.0,0.6666666666666666,1.0,0.6666666666666666,2.0,1.0,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,3.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
20,2.0,1.0,0.3333333333333333,1.0,0.0,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,2.0,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,1.0,0.0,1.3333333333333333,1.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333
21,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,2.0,1.6666666666666667,1.0,0.6666666666666666,0.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.3333333333333333,1.0,0.0,0.6666666666666666
22,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,0.3333333333333333,2.0,1.0,1.0,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,2.0,1.0,0.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,1.0,0.0,1.3333333333333333
23,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667
24,2.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.0,3.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.6666666666666665
25,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335
26,1.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,1.0,2.0,0.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333
27,0.6666666666666666,1.0,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666
28,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333
29,1.0,1.0,3.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,1.0,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,0.3333333333333333,2.0,1.6666666666666667,1.3333333333333333
30,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,0.0,1.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.0,1.3333333333333333
31,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.0,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,2.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335
32,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.0,1.0,2.6666666666666665,1.0,0.3333333333333333,0.6666666666666666,2.0
33,1.0,2.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667
34,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.0,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,3.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667
35,0.6666666666666666,0.6666666666666666,1.0,2.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,2.0,1.0,1.0,0.6666666666666666,1.6666666666666667,2.0,1.0,2.0,1.0,2.0,1.3333333333333333
36,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.3333333333333335,2.0,2.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0
37,2.0,1.6666666666666667,1.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.0,1.0,2.0,0.6666666666666666,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0
