,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,
3,Bordeaux,Paris SG,Lyon,Montpellier,Marseille,Lens,Lorient,Boulogne,Nancy,Rennes,Sochaux,Monaco,Toulouse,Le Mans,Nice,Valenciennes,St Etienne,Lille,Auxerre,Grenoble
4,Bordeaux,Lyon,Montpellier,Marseille,Paris SG,Rennes,Monaco,Boulogne,Nancy,Lens,Lorient,Sochaux,Toulouse,Le Mans,Valenciennes,Lille,Auxerre,Nice,St Etienne,Grenoble
5,Bordeaux,Lyon,Marseille,Rennes,Monaco,Montpellier,Paris SG,Lorient,Toulouse,Lens,Boulogne,Nancy,Valenciennes,Sochaux,Lille,Auxerre,Le Mans,St Etienne,Nice,Grenoble
6,Bordeaux,Lyon,Montpellier,Marseille,Rennes,Paris SG,Monaco,Lorient,Nancy,Valenciennes,Toulouse,Auxerre,Lens,Boulogne,Le Mans,St Etienne,Lille,Sochaux,Nice,Grenoble
7,Lyon,Bordeaux,Montpellier,Monaco,Marseille,Lorient,Paris SG,Rennes,Nancy,Auxerre,Valenciennes,St Etienne,Lille,Sochaux,Toulouse,Boulogne,Lens,Nice,Le Mans,Grenoble
8,Lyon,Montpellier,Bordeaux,Monaco,Marseille,Lorient,Auxerre,Rennes,Paris SG,Valenciennes,Sochaux,Toulouse,Nancy,St Etienne,Lille,Boulogne,Le Mans,Lens,Nice,Grenoble
9,Bordeaux,Monaco,Marseille,Lyon,Montpellier,Lorient,Auxerre,Rennes,Valenciennes,Sochaux,Toulouse,Nancy,Paris SG,Nice,Lille,St Etienne,Boulogne,Le Mans,Lens,Grenoble
10,Bordeaux,Monaco,Marseille,Lyon,Montpellier,Auxerre,Toulouse,Valenciennes,Lorient,Nancy,Rennes,Sochaux,Paris SG,Lille,Le Mans,Nice,St Etienne,Boulogne,Lens,Grenoble
11,Bordeaux,Lyon,Marseille,Monaco,Auxerre,Valenciennes,Nancy,Montpellier,Toulouse,Lorient,Paris SG,Rennes,Lille,Sochaux,Nice,Le Mans,Lens,St Etienne,Boulogne,Grenoble
12,Bordeaux,Lyon,Marseille,Monaco,Auxerre,Lorient,Valenciennes,Toulouse,Montpellier,Nancy,Lille,Paris SG,Nice,Rennes,Sochaux,Lens,St Etienne,Le Mans,Boulogne,Grenoble
13,Marseille,Bordeaux,Lyon,Auxerre,Monaco,Lorient,Valenciennes,Montpellier,Toulouse,Paris SG,Nancy,Nice,Rennes,Lille,Lens,Sochaux,St Etienne,Le Mans,Boulogne,Grenoble
