,Milan scored,Milan received,Fiorentina scored,Fiorentina received,Roma scored,Roma received,Cagliari scored,Cagliari received,Sampdoria scored,Sampdoria received,Catania scored,Catania received,Lazio scored,Lazio received,Parma scored,Parma received,Torino scored,Torino received,Atalanta scored,Atalanta received,Inter scored,Inter received,Reggina scored,Reggina received,Udinese scored,Udinese received,Siena scored,Siena received,Empoli scored,Empoli received,Palermo scored,Palermo received,Livorno scored,Livorno received,Juventus scored,Juventus received,Napoli scored,Napoli received,Genoa scored,Genoa received
10,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335
11,2.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,2.6666666666666665,2.0,1.6666666666666667,2.0,1.0,2.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.0
12,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,2.0,1.0,2.6666666666666665,1.0,1.3333333333333333,1.0,1.0,2.0
13,1.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,2.0,0.0,1.3333333333333333,1.0,3.0,2.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333
14,1.0,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,2.0,2.0,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.0,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667
15,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,0.6666666666666666,0.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.6666666666666665,0.0,0.0,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,2.0,1.0,1.6666666666666667
16,1.0,1.0,2.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,2.0,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,1.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333
17,2.3333333333333335,1.6666666666666667,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.0,1.0,2.0,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.0,2.0,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666
18,2.3333333333333335,1.3333333333333333,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,2.0,1.0,2.0,1.0,1.6666666666666667,1.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666
19,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,2.0,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,1.3333333333333333,1.3333333333333333
20,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,1.0,2.0,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.0,0.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
21,1.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,2.0,1.0,0.0,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333
22,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,2.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,1.0
23,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.0,2.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.0,2.0,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.0,2.0,2.0,1.6666666666666667
24,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,2.0,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,2.0,2.3333333333333335,1.3333333333333333
25,1.3333333333333333,1.0,1.3333333333333333,1.0,2.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,2.6666666666666665,2.0,2.0,2.0,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,1.0,1.0,2.6666666666666665,1.6666666666666667
26,1.6666666666666667,1.0,1.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,2.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333
27,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,2.0,1.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335
28,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,2.0
29,1.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,1.0,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0
30,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,1.0,2.0,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.0
31,1.6666666666666667,1.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.6666666666666667
32,2.0,2.0,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.0,1.0,2.3333333333333335,1.0
33,3.3333333333333335,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,2.6666666666666665,1.6666666666666667,0.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.0
34,3.6666666666666665,1.6666666666666667,1.0,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,0.6666666666666666,1.0,1.0,2.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,4.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333
35,3.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.0,2.6666666666666665,1.0,1.3333333333333333,1.0,2.0,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.6666666666666665,3.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666
36,2.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,3.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,2.6666666666666665,2.0,1.3333333333333333,1.3333333333333333,1.0,0.0,1.3333333333333333
37,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,2.0,0.6666666666666666,2.0,1.0,1.6666666666666667,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667
