,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Juventus,Milan,Fiorentina,Roma,Cagliari,Sampdoria,Catania,Lazio,Parma,Torino,Atalanta,Inter,Reggina,Udinese,Siena,Empoli,Napoli,Palermo,Genoa,Livorno
1,Juventus,Roma,Milan,Fiorentina,Atalanta,Inter,Sampdoria,Napoli,Cagliari,Palermo,Torino,Reggina,Catania,Lazio,Parma,Genoa,Udinese,Siena,Empoli,Livorno
2,Roma,Inter,Napoli,Juventus,Milan,Fiorentina,Atalanta,Cagliari,Palermo,Sampdoria,Udinese,Torino,Lazio,Parma,Reggina,Catania,Genoa,Siena,Empoli,Livorno
3,Roma,Inter,Fiorentina,Atalanta,Napoli,Juventus,Palermo,Udinese,Milan,Sampdoria,Torino,Cagliari,Lazio,Parma,Genoa,Catania,Siena,Reggina,Empoli,Livorno
4,Roma,Inter,Juventus,Napoli,Palermo,Fiorentina,Atalanta,Udinese,Milan,Lazio,Parma,Genoa,Catania,Sampdoria,Cagliari,Torino,Siena,Empoli,Livorno,Reggina
5,Inter,Juventus,Fiorentina,Roma,Napoli,Palermo,Udinese,Atalanta,Genoa,Sampdoria,Milan,Lazio,Cagliari,Parma,Catania,Empoli,Torino,Siena,Reggina,Livorno
6,Inter,Juventus,Roma,Fiorentina,Genoa,Palermo,Udinese,Milan,Napoli,Atalanta,Catania,Sampdoria,Torino,Lazio,Cagliari,Siena,Parma,Empoli,Reggina,Livorno
7,Inter,Juventus,Fiorentina,Roma,Palermo,Genoa,Udinese,Napoli,Sampdoria,Atalanta,Milan,Catania,Lazio,Torino,Cagliari,Empoli,Siena,Parma,Reggina,Livorno
8,Inter,Roma,Fiorentina,Juventus,Udinese,Napoli,Atalanta,Catania,Palermo,Genoa,Torino,Sampdoria,Milan,Lazio,Parma,Cagliari,Empoli,Siena,Reggina,Livorno
9,Inter,Roma,Juventus,Fiorentina,Udinese,Atalanta,Napoli,Catania,Palermo,Milan,Genoa,Torino,Sampdoria,Lazio,Parma,Cagliari,Siena,Empoli,Livorno,Reggina
10,Inter,Fiorentina,Roma,Juventus,Udinese,Atalanta,Napoli,Palermo,Milan,Catania,Genoa,Sampdoria,Torino,Parma,Lazio,Siena,Cagliari,Empoli,Livorno,Reggina
11,Inter,Roma,Fiorentina,Juventus,Udinese,Atalanta,Palermo,Sampdoria,Napoli,Catania,Milan,Genoa,Torino,Parma,Lazio,Siena,Reggina,Livorno,Cagliari,Empoli
12,Inter,Roma,Juventus,Udinese,Fiorentina,Atalanta,Napoli,Palermo,Milan,Sampdoria,Catania,Torino,Genoa,Lazio,Parma,Livorno,Reggina,Empoli,Siena,Cagliari
13,Inter,Roma,Juventus,Udinese,Fiorentina,Atalanta,Sampdoria,Milan,Napoli,Catania,Palermo,Torino,Parma,Genoa,Lazio,Livorno,Siena,Cagliari,Reggina,Empoli
14,Inter,Roma,Juventus,Udinese,Fiorentina,Atalanta,Milan,Napoli,Palermo,Sampdoria,Catania,Lazio,Torino,Parma,Genoa,Livorno,Siena,Empoli,Reggina,Cagliari
15,Inter,Roma,Juventus,Udinese,Fiorentina,Atalanta,Palermo,Milan,Napoli,Sampdoria,Catania,Parma,Lazio,Torino,Genoa,Livorno,Siena,Empoli,Cagliari,Reggina
16,Inter,Roma,Juventus,Udinese,Fiorentina,Atalanta,Palermo,Napoli,Milan,Sampdoria,Catania,Genoa,Parma,Lazio,Torino,Livorno,Empoli,Siena,Reggina,Cagliari
17,Inter,Roma,Juventus,Udinese,Fiorentina,Milan,Atalanta,Palermo,Sampdoria,Napoli,Catania,Genoa,Livorno,Parma,Lazio,Torino,Empoli,Siena,Reggina,Cagliari
18,Inter,Roma,Juventus,Fiorentina,Udinese,Milan,Atalanta,Sampdoria,Genoa,Palermo,Napoli,Catania,Livorno,Lazio,Parma,Torino,Siena,Reggina,Empoli,Cagliari
19,Inter,Roma,Juventus,Fiorentina,Udinese,Milan,Sampdoria,Atalanta,Palermo,Genoa,Napoli,Catania,Livorno,Lazio,Parma,Torino,Reggina,Siena,Empoli,Cagliari
20,Inter,Roma,Juventus,Fiorentina,Milan,Udinese,Atalanta,Sampdoria,Palermo,Genoa,Napoli,Catania,Lazio,Livorno,Torino,Siena,Parma,Reggina,Empoli,Cagliari
21,Inter,Roma,Juventus,Fiorentina,Milan,Udinese,Sampdoria,Atalanta,Genoa,Palermo,Napoli,Torino,Lazio,Catania,Livorno,Siena,Parma,Empoli,Reggina,Cagliari
22,Inter,Roma,Juventus,Fiorentina,Milan,Udinese,Sampdoria,Palermo,Atalanta,Genoa,Napoli,Lazio,Torino,Catania,Livorno,Empoli,Siena,Parma,Reggina,Cagliari
