,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
22,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Galatasaray,Akhisar Belediyespor,Kasimpasa,Osmanlispor,Gaziantepspor,Bursaspor,Rizespor,Genclerbirligi,Antalyaspor,Trabzonspor,Kayserispor,Sivasspor,Mersin Idman Yurdu,Eskisehirspor
23,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Galatasaray,Kasimpasa,Akhisar Belediyespor,Osmanlispor,Bursaspor,Genclerbirligi,Gaziantepspor,Rizespor,Antalyaspor,Trabzonspor,Kayserispor,Mersin Idman Yurdu,Sivasspor,Eskisehirspor
24,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Galatasaray,Akhisar Belediyespor,Kasimpasa,Osmanlispor,Genclerbirligi,Bursaspor,Antalyaspor,Gaziantepspor,Trabzonspor,Rizespor,Kayserispor,Sivasspor,Mersin Idman Yurdu,Eskisehirspor
25,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Galatasaray,Osmanlispor,Akhisar Belediyespor,Kasimpasa,Bursaspor,Trabzonspor,Genclerbirligi,Gaziantepspor,Antalyaspor,Rizespor,Kayserispor,Sivasspor,Mersin Idman Yurdu,Eskisehirspor
26,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Galatasaray,Osmanlispor,Akhisar Belediyespor,Kasimpasa,Bursaspor,Trabzonspor,Antalyaspor,Genclerbirligi,Gaziantepspor,Rizespor,Kayserispor,Eskisehirspor,Sivasspor,Mersin Idman Yurdu
27,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Kasimpasa,Galatasaray,Osmanlispor,Akhisar Belediyespor,Bursaspor,Trabzonspor,Genclerbirligi,Antalyaspor,Gaziantepspor,Rizespor,Kayserispor,Sivasspor,Eskisehirspor,Mersin Idman Yurdu
28,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Osmanlispor,Akhisar Belediyespor,Kasimpasa,Galatasaray,Genclerbirligi,Bursaspor,Trabzonspor,Antalyaspor,Gaziantepspor,Rizespor,Kayserispor,Sivasspor,Eskisehirspor,Mersin Idman Yurdu
29,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Osmanlispor,Galatasaray,Akhisar Belediyespor,Kasimpasa,Genclerbirligi,Bursaspor,Trabzonspor,Antalyaspor,Kayserispor,Gaziantepspor,Rizespor,Eskisehirspor,Sivasspor,Mersin Idman Yurdu
30,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Osmanlispor,Galatasaray,Akhisar Belediyespor,Kasimpasa,Genclerbirligi,Antalyaspor,Bursaspor,Trabzonspor,Rizespor,Kayserispor,Gaziantepspor,Eskisehirspor,Sivasspor,Mersin Idman Yurdu
31,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Osmanlispor,Akhisar Belediyespor,Galatasaray,Kasimpasa,Genclerbirligi,Antalyaspor,Trabzonspor,Bursaspor,Rizespor,Kayserispor,Gaziantepspor,Eskisehirspor,Sivasspor,Mersin Idman Yurdu
32,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Osmanlispor,Galatasaray,Kasimpasa,Akhisar Belediyespor,Antalyaspor,Genclerbirligi,Bursaspor,Trabzonspor,Rizespor,Kayserispor,Gaziantepspor,Sivasspor,Eskisehirspor,Mersin Idman Yurdu
33,Besiktas,Fenerbahce,Konyaspor,Buyuksehyr,Osmanlispor,Galatasaray,Kasimpasa,Akhisar Belediyespor,Antalyaspor,Genclerbirligi,Bursaspor,Trabzonspor,Rizespor,Gaziantepspor,Kayserispor,Sivasspor,Eskisehirspor,Mersin Idman Yurdu
