,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Ajax,Roda,Heerenveen,Feyenoord,Nijmegen,Den Haag,Zwolle,PSV Eindhoven,Cambuur,Groningen,Vitesse,Willem II,Utrecht,Excelsior,Graafschap,Heracles,AZ Alkmaar,Twente
1,Ajax,Feyenoord,Den Haag,Zwolle,Vitesse,PSV Eindhoven,Heerenveen,Heracles,Roda,Nijmegen,Utrecht,Excelsior,Cambuur,Groningen,AZ Alkmaar,Willem II,Graafschap,Twente
2,Ajax,Feyenoord,Zwolle,Heracles,Roda,Den Haag,PSV Eindhoven,Heerenveen,Vitesse,Groningen,Nijmegen,Utrecht,AZ Alkmaar,Willem II,Excelsior,Cambuur,Graafschap,Twente
3,Ajax,Heracles,Feyenoord,Roda,Zwolle,PSV Eindhoven,Vitesse,Heerenveen,Nijmegen,Utrecht,Den Haag,Excelsior,Groningen,AZ Alkmaar,Willem II,Cambuur,Graafschap,Twente
4,Ajax,Heracles,Feyenoord,PSV Eindhoven,Zwolle,Roda,Utrecht,Vitesse,Groningen,Nijmegen,Heerenveen,Den Haag,AZ Alkmaar,Excelsior,Willem II,Cambuur,Graafschap,Twente
5,Ajax,Heracles,Zwolle,Feyenoord,PSV Eindhoven,Roda,Vitesse,Groningen,Nijmegen,Utrecht,Heerenveen,Den Haag,Willem II,AZ Alkmaar,Excelsior,Cambuur,Twente,Graafschap
6,Ajax,Feyenoord,Heracles,PSV Eindhoven,Zwolle,Vitesse,Roda,Groningen,Nijmegen,Utrecht,AZ Alkmaar,Heerenveen,Den Haag,Willem II,Excelsior,Twente,Cambuur,Graafschap
7,Ajax,Feyenoord,Heracles,PSV Eindhoven,Zwolle,Vitesse,Nijmegen,Roda,AZ Alkmaar,Groningen,Utrecht,Excelsior,Heerenveen,Willem II,Den Haag,Cambuur,Twente,Graafschap
8,Ajax,Feyenoord,PSV Eindhoven,Heracles,Vitesse,Zwolle,Nijmegen,Roda,Groningen,AZ Alkmaar,Utrecht,Excelsior,Den Haag,Heerenveen,Willem II,Twente,Cambuur,Graafschap
9,Ajax,Feyenoord,PSV Eindhoven,Heracles,Vitesse,Zwolle,Nijmegen,Groningen,Utrecht,Roda,AZ Alkmaar,Excelsior,Den Haag,Heerenveen,Willem II,Twente,Cambuur,Graafschap
10,Ajax,Feyenoord,PSV Eindhoven,Heracles,Vitesse,Nijmegen,Zwolle,Groningen,Utrecht,Roda,AZ Alkmaar,Excelsior,Den Haag,Heerenveen,Willem II,Twente,Cambuur,Graafschap
11,Ajax,PSV Eindhoven,Feyenoord,Heracles,Vitesse,Nijmegen,Zwolle,Groningen,Utrecht,AZ Alkmaar,Excelsior,Heerenveen,Roda,Den Haag,Willem II,Cambuur,Twente,Graafschap
12,Ajax,Feyenoord,PSV Eindhoven,Heracles,Nijmegen,Vitesse,Zwolle,Groningen,AZ Alkmaar,Utrecht,Excelsior,Heerenveen,Roda,Den Haag,Willem II,Cambuur,Twente,Graafschap
13,Ajax,Feyenoord,PSV Eindhoven,Heracles,Vitesse,Groningen,Nijmegen,Zwolle,Utrecht,AZ Alkmaar,Heerenveen,Excelsior,Roda,Den Haag,Willem II,Cambuur,Twente,Graafschap
14,Ajax,Feyenoord,PSV Eindhoven,Heracles,Groningen,Vitesse,Nijmegen,Zwolle,Utrecht,AZ Alkmaar,Heerenveen,Excelsior,Den Haag,Roda,Willem II,Twente,Cambuur,Graafschap
