,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Barcelona,Villarreal,Ath Bilbao,Granada,Ath Madrid,Real Madrid,Sociedad,Valencia,Vallecano,Celta,Espanol,Osasuna,Betis,Malaga,Elche,Levante,Sevilla,Getafe,Valladolid,Almeria
1,Barcelona,Ath Bilbao,Villarreal,Ath Madrid,Real Madrid,Sociedad,Celta,Espanol,Granada,Valencia,Vallecano,Elche,Levante,Sevilla,Getafe,Almeria,Betis,Malaga,Osasuna,Valladolid
2,Barcelona,Villarreal,Ath Madrid,Real Madrid,Ath Bilbao,Celta,Espanol,Granada,Levante,Sociedad,Valencia,Vallecano,Valladolid,Elche,Sevilla,Almeria,Malaga,Betis,Getafe,Osasuna
3,Barcelona,Ath Madrid,Villarreal,Real Madrid,Ath Bilbao,Espanol,Levante,Sociedad,Celta,Malaga,Betis,Granada,Getafe,Valladolid,Elche,Valencia,Vallecano,Sevilla,Almeria,Osasuna
4,Barcelona,Ath Madrid,Real Madrid,Villarreal,Espanol,Ath Bilbao,Levante,Sociedad,Valencia,Celta,Malaga,Betis,Granada,Getafe,Valladolid,Elche,Osasuna,Vallecano,Almeria,Sevilla
5,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Espanol,Valencia,Malaga,Levante,Getafe,Sociedad,Celta,Betis,Granada,Sevilla,Valladolid,Elche,Osasuna,Vallecano,Almeria
6,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Valencia,Espanol,Levante,Getafe,Malaga,Betis,Granada,Sociedad,Elche,Sevilla,Celta,Valladolid,Osasuna,Vallecano,Almeria
7,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Valencia,Getafe,Espanol,Levante,Malaga,Elche,Sevilla,Betis,Granada,Sociedad,Osasuna,Celta,Vallecano,Valladolid,Almeria
8,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Getafe,Espanol,Levante,Valencia,Elche,Sevilla,Sociedad,Malaga,Vallecano,Betis,Granada,Osasuna,Valladolid,Celta,Almeria
9,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Levante,Getafe,Espanol,Sevilla,Sociedad,Valencia,Elche,Granada,Valladolid,Malaga,Celta,Vallecano,Betis,Osasuna,Almeria
10,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Getafe,Levante,Espanol,Sociedad,Elche,Sevilla,Valencia,Granada,Valladolid,Malaga,Osasuna,Betis,Celta,Vallecano,Almeria
11,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Getafe,Levante,Sociedad,Valencia,Espanol,Granada,Malaga,Elche,Sevilla,Celta,Valladolid,Osasuna,Betis,Vallecano,Almeria
12,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Getafe,Granada,Levante,Sociedad,Valencia,Sevilla,Espanol,Elche,Malaga,Celta,Vallecano,Valladolid,Almeria,Osasuna,Betis
13,Barcelona,Ath Madrid,Real Madrid,Villarreal,Ath Bilbao,Sociedad,Getafe,Sevilla,Espanol,Elche,Granada,Levante,Valencia,Malaga,Osasuna,Celta,Vallecano,Valladolid,Almeria,Betis
14,Barcelona,Ath Madrid,Real Madrid,Ath Bilbao,Villarreal,Sociedad,Getafe,Sevilla,Valencia,Espanol,Elche,Granada,Levante,Celta,Malaga,Osasuna,Vallecano,Valladolid,Almeria,Betis
15,Barcelona,Ath Madrid,Real Madrid,Ath Bilbao,Villarreal,Sociedad,Sevilla,Getafe,Granada,Levante,Valencia,Espanol,Malaga,Elche,Celta,Valladolid,Osasuna,Vallecano,Almeria,Betis
16,Barcelona,Ath Madrid,Real Madrid,Ath Bilbao,Sociedad,Villarreal,Sevilla,Getafe,Espanol,Malaga,Granada,Levante,Valencia,Elche,Celta,Almeria,Osasuna,Valladolid,Vallecano,Betis
17,Barcelona,Ath Madrid,Real Madrid,Ath Bilbao,Sociedad,Villarreal,Sevilla,Valencia,Getafe,Espanol,Malaga,Levante,Granada,Almeria,Osasuna,Elche,Celta,Valladolid,Vallecano,Betis
18,Barcelona,Ath Madrid,Real Madrid,Ath Bilbao,Villarreal,Sociedad,Sevilla,Granada,Levante,Valencia,Getafe,Espanol,Osasuna,Malaga,Celta,Almeria,Elche,Vallecano,Valladolid,Betis
19,Barcelona,Ath Madrid,Real Madrid,Ath Bilbao,Villarreal,Sociedad,Sevilla,Espanol,Granada,Levante,Valencia,Getafe,Osasuna,Malaga,Elche,Celta,Almeria,Vallecano,Valladolid,Betis
20,Barcelona,Ath Madrid,Real Madrid,Ath Bilbao,Villarreal,Sociedad,Sevilla,Levante,Espanol,Valencia,Granada,Getafe,Osasuna,Celta,Almeria,Malaga,Elche,Valladolid,Vallecano,Betis
