,Bayern Munich scored,Bayern Munich received,Bielefeld scored,Bielefeld received,Duisburg scored,Duisburg received,Karlsruhe scored,Karlsruhe received,Ein Frankfurt scored,Ein Frankfurt received,Hamburg scored,Hamburg received,Schalke 04 scored,Schalke 04 received,Stuttgart scored,Stuttgart received,Bochum scored,Bochum received,Werder Bremen scored,Werder Bremen received,Leverkusen scored,Leverkusen received,Cottbus scored,Cottbus received,Hannover scored,Hannover received,Hertha scored,Hertha received,Dortmund scored,Dortmund received,Wolfsburg scored,Wolfsburg received,Nurnberg scored,Nurnberg received,Hansa Rostock scored,Hansa Rostock received
0,3.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,3.0
1,3.5,0.0,2.5,1.5,2.0,2.0,1.5,1.0,1.5,1.0,1.0,0.0,3.0,1.5,1.5,2.5,2.0,1.5,1.0,3.0,0.0,0.5,0.5,1.0,1.0,1.0,1.5,1.0,1.0,3.5,2.0,2.0,1.0,1.5,0.5,2.5
2,3.3333333333333335,0.0,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0
3,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,2.0,1.0,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333
4,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,1.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.0,1.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.0
5,2.0,1.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667
6,3.3333333333333335,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.3333333333333333,3.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667
7,3.3333333333333335,0.3333333333333333,0.3333333333333333,4.333333333333333,0.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,4.333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,3.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.0,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666
8,3.0,0.0,0.3333333333333333,3.6666666666666665,0.6666666666666666,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,4.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.0
9,2.0,0.3333333333333333,0.3333333333333333,3.0,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.0,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,2.3333333333333335,4.666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,1.0
10,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.0,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.0,2.0,1.0,2.0,2.3333333333333335,0.3333333333333333,0.6666666666666666
