,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
12,Bayern Munich,Werder Bremen,Hamburg,Karlsruhe,Leverkusen,Hannover,Schalke 04,Hertha,Stuttgart,Ein Frankfurt,Wolfsburg,Bochum,Dortmund,Bielefeld,Hansa Rostock,Nurnberg,Duisburg,Cottbus
13,Bayern Munich,Werder Bremen,Hamburg,Karlsruhe,Leverkusen,Schalke 04,Stuttgart,Hannover,Hertha,Bochum,Ein Frankfurt,Wolfsburg,Dortmund,Bielefeld,Hansa Rostock,Nurnberg,Duisburg,Cottbus
14,Bayern Munich,Werder Bremen,Hamburg,Leverkusen,Karlsruhe,Schalke 04,Hannover,Stuttgart,Hertha,Ein Frankfurt,Bochum,Dortmund,Wolfsburg,Bielefeld,Hansa Rostock,Nurnberg,Duisburg,Cottbus
15,Bayern Munich,Werder Bremen,Hamburg,Leverkusen,Hannover,Karlsruhe,Schalke 04,Stuttgart,Dortmund,Ein Frankfurt,Bochum,Hertha,Wolfsburg,Nurnberg,Bielefeld,Hansa Rostock,Duisburg,Cottbus
16,Bayern Munich,Werder Bremen,Hamburg,Leverkusen,Schalke 04,Karlsruhe,Hannover,Stuttgart,Ein Frankfurt,Dortmund,Wolfsburg,Hertha,Bochum,Bielefeld,Hansa Rostock,Nurnberg,Cottbus,Duisburg
17,Bayern Munich,Werder Bremen,Leverkusen,Hamburg,Schalke 04,Karlsruhe,Hannover,Ein Frankfurt,Stuttgart,Wolfsburg,Bochum,Dortmund,Hertha,Bielefeld,Hansa Rostock,Nurnberg,Cottbus,Duisburg
18,Bayern Munich,Werder Bremen,Schalke 04,Leverkusen,Hamburg,Karlsruhe,Ein Frankfurt,Hannover,Wolfsburg,Stuttgart,Bochum,Hertha,Dortmund,Hansa Rostock,Bielefeld,Nurnberg,Cottbus,Duisburg
19,Bayern Munich,Werder Bremen,Hamburg,Leverkusen,Schalke 04,Karlsruhe,Wolfsburg,Ein Frankfurt,Hannover,Stuttgart,Hertha,Dortmund,Bochum,Hansa Rostock,Bielefeld,Nurnberg,Cottbus,Duisburg
20,Bayern Munich,Werder Bremen,Leverkusen,Hamburg,Schalke 04,Karlsruhe,Ein Frankfurt,Stuttgart,Wolfsburg,Hannover,Dortmund,Hertha,Bochum,Hansa Rostock,Bielefeld,Nurnberg,Duisburg,Cottbus
21,Bayern Munich,Werder Bremen,Hamburg,Leverkusen,Karlsruhe,Schalke 04,Stuttgart,Ein Frankfurt,Hannover,Wolfsburg,Hertha,Bochum,Dortmund,Hansa Rostock,Bielefeld,Nurnberg,Cottbus,Duisburg
22,Bayern Munich,Werder Bremen,Hamburg,Leverkusen,Schalke 04,Stuttgart,Karlsruhe,Wolfsburg,Ein Frankfurt,Hannover,Hertha,Bochum,Dortmund,Hansa Rostock,Bielefeld,Nurnberg,Duisburg,Cottbus
23,Bayern Munich,Hamburg,Leverkusen,Werder Bremen,Schalke 04,Stuttgart,Wolfsburg,Ein Frankfurt,Karlsruhe,Hannover,Hertha,Bochum,Dortmund,Hansa Rostock,Cottbus,Bielefeld,Nurnberg,Duisburg
24,Bayern Munich,Hamburg,Leverkusen,Werder Bremen,Schalke 04,Stuttgart,Ein Frankfurt,Wolfsburg,Karlsruhe,Hannover,Bochum,Hertha,Dortmund,Hansa Rostock,Bielefeld,Cottbus,Nurnberg,Duisburg
25,Bayern Munich,Hamburg,Schalke 04,Leverkusen,Werder Bremen,Stuttgart,Ein Frankfurt,Wolfsburg,Karlsruhe,Hannover,Bochum,Hertha,Dortmund,Hansa Rostock,Cottbus,Duisburg,Bielefeld,Nurnberg
26,Bayern Munich,Schalke 04,Hamburg,Werder Bremen,Stuttgart,Leverkusen,Wolfsburg,Ein Frankfurt,Karlsruhe,Hannover,Dortmund,Bochum,Hertha,Cottbus,Bielefeld,Hansa Rostock,Nurnberg,Duisburg
27,Bayern Munich,Werder Bremen,Schalke 04,Leverkusen,Hamburg,Stuttgart,Wolfsburg,Ein Frankfurt,Karlsruhe,Hannover,Bochum,Dortmund,Hertha,Cottbus,Hansa Rostock,Nurnberg,Duisburg,Bielefeld
28,Bayern Munich,Werder Bremen,Schalke 04,Hamburg,Stuttgart,Leverkusen,Wolfsburg,Ein Frankfurt,Hannover,Karlsruhe,Bochum,Hertha,Dortmund,Cottbus,Bielefeld,Hansa Rostock,Nurnberg,Duisburg
29,Bayern Munich,Werder Bremen,Schalke 04,Leverkusen,Hamburg,Stuttgart,Wolfsburg,Ein Frankfurt,Hannover,Karlsruhe,Bochum,Hertha,Dortmund,Cottbus,Bielefeld,Nurnberg,Hansa Rostock,Duisburg
30,Bayern Munich,Werder Bremen,Schalke 04,Hamburg,Stuttgart,Leverkusen,Wolfsburg,Hannover,Ein Frankfurt,Karlsruhe,Bochum,Hertha,Dortmund,Cottbus,Bielefeld,Duisburg,Nurnberg,Hansa Rostock
31,Bayern Munich,Werder Bremen,Schalke 04,Hamburg,Stuttgart,Leverkusen,Wolfsburg,Hannover,Karlsruhe,Ein Frankfurt,Hertha,Dortmund,Bochum,Cottbus,Bielefeld,Nurnberg,Duisburg,Hansa Rostock
32,Bayern Munich,Werder Bremen,Schalke 04,Leverkusen,Hamburg,Wolfsburg,Stuttgart,Hannover,Hertha,Karlsruhe,Ein Frankfurt,Bochum,Dortmund,Cottbus,Bielefeld,Nurnberg,Duisburg,Hansa Rostock
33,Bayern Munich,Werder Bremen,Schalke 04,Hamburg,Wolfsburg,Stuttgart,Leverkusen,Hannover,Ein Frankfurt,Hertha,Karlsruhe,Bochum,Dortmund,Cottbus,Bielefeld,Nurnberg,Hansa Rostock,Duisburg
