,Antalyaspor scored,Antalyaspor received,Fenerbahce scored,Fenerbahce received,Galatasaray scored,Galatasaray received,Bursaspor scored,Bursaspor received,Trabzonspor scored,Trabzonspor received,Besiktas scored,Besiktas received,Buyuksehyr scored,Buyuksehyr received,Eskisehirspor scored,Eskisehirspor received,Genclerbirligi scored,Genclerbirligi received,Kayserispor scored,Kayserispor received,Ankaragucu scored,Ankaragucu received,Gaziantepspor scored,Gaziantepspor received,Sivasspor scored,Sivasspor received,Denizlispor scored,Denizlispor received,Ankaraspor scored,Ankaraspor received,Diyarbakirspor scored,Diyarbakirspor received,Manisaspor scored,Manisaspor received,Kasimpasa scored,Kasimpasa received
11,1.0,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.0,1.3333333333333333,0.0,0.6666666666666666,2.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,2.0,0.0,3.0,1.0,1.3333333333333333,1.0,1.6666666666666667,2.0,1.3333333333333333
12,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,2.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,0.0,3.0,0.6666666666666666,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333
13,1.0,0.6666666666666666,1.3333333333333333,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333
14,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,1.0,2.0,1.3333333333333333,1.3333333333333333,0.0,1.0,1.6666666666666667,1.0,1.0,1.6666666666666667,1.0,2.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.0,3.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333
15,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,2.0,0.3333333333333333,1.0,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,3.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667
16,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,1.0,1.3333333333333333,3.0,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,3.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667
17,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.0,1.0,2.0,2.0,0.6666666666666666,2.0,0.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667
18,1.6666666666666667,0.6666666666666666,3.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666667,3.3333333333333335,1.0,2.3333333333333335,0.0,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335
19,1.6666666666666667,1.0,3.0,1.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335,0.0,3.0,0.6666666666666666,1.0,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665
20,1.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.0,3.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,2.0
21,1.6666666666666667,2.0,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666
22,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.0,0.0,3.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333
23,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,0.0,3.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,2.0
24,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,2.6666666666666665,0.0,1.6666666666666667,1.0,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,2.3333333333333335,1.0,0.3333333333333333,0.0,3.0,0.3333333333333333,2.0,0.6666666666666666,1.0,2.0,2.0
25,1.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.0,1.0,2.3333333333333335,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,2.0,0.3333333333333333,1.0,0.0,3.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333
26,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,0.0,0.6666666666666666,1.6666666666666667,2.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.6666666666666667
27,0.3333333333333333,1.0,1.3333333333333333,0.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,2.0,0.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.0,3.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,2.3333333333333335
28,0.6666666666666666,1.6666666666666667,2.0,0.0,1.6666666666666667,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,0.0,3.0,0.6666666666666666,2.6666666666666665,0.0,0.0,1.6666666666666667,1.6666666666666667
29,1.3333333333333333,2.0,2.0,0.0,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.6666666666666667,0.0,3.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
30,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,2.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,2.0,1.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,3.0,1.3333333333333333,2.3333333333333335,1.0,1.0,0.6666666666666666,1.0
31,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,1.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,2.0,1.0,1.0,0.6666666666666666,0.0,3.0,1.3333333333333333,2.0,2.0,1.0,0.3333333333333333,1.3333333333333333
32,1.6666666666666667,0.3333333333333333,2.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,1.0,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.0,3.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666
33,2.3333333333333335,0.3333333333333333,2.0,0.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.0,3.0,0.3333333333333333,2.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
