,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,
3,Galatasaray,Fenerbahce,Genclerbirligi,Eskisehirspor,Diyarbakirspor,Bursaspor,Antalyaspor,Buyuksehyr,Besiktas,Gaziantepspor,Kayserispor,Manisaspor,Trabzonspor,Ankaragucu,Sivasspor,Denizlispor,Ankaraspor,Kasimpasa
4,Galatasaray,Fenerbahce,Genclerbirligi,Antalyaspor,Eskisehirspor,Kayserispor,Gaziantepspor,Manisaspor,Diyarbakirspor,Trabzonspor,Bursaspor,Besiktas,Buyuksehyr,Ankaragucu,Denizlispor,Sivasspor,Ankaraspor,Kasimpasa
5,Galatasaray,Fenerbahce,Genclerbirligi,Eskisehirspor,Kayserispor,Trabzonspor,Bursaspor,Manisaspor,Antalyaspor,Diyarbakirspor,Gaziantepspor,Besiktas,Buyuksehyr,Denizlispor,Ankaragucu,Sivasspor,Ankaraspor,Kasimpasa
6,Fenerbahce,Galatasaray,Genclerbirligi,Bursaspor,Eskisehirspor,Kayserispor,Trabzonspor,Manisaspor,Besiktas,Antalyaspor,Buyuksehyr,Diyarbakirspor,Gaziantepspor,Denizlispor,Ankaragucu,Sivasspor,Kasimpasa,Ankaraspor
7,Fenerbahce,Galatasaray,Bursaspor,Kayserispor,Genclerbirligi,Eskisehirspor,Trabzonspor,Besiktas,Buyuksehyr,Manisaspor,Gaziantepspor,Antalyaspor,Diyarbakirspor,Ankaragucu,Denizlispor,Sivasspor,Kasimpasa,Ankaraspor
8,Fenerbahce,Galatasaray,Bursaspor,Kayserispor,Genclerbirligi,Eskisehirspor,Besiktas,Buyuksehyr,Trabzonspor,Antalyaspor,Gaziantepspor,Manisaspor,Diyarbakirspor,Ankaragucu,Denizlispor,Sivasspor,Kasimpasa,Ankaraspor
9,Fenerbahce,Bursaspor,Galatasaray,Kayserispor,Besiktas,Genclerbirligi,Eskisehirspor,Trabzonspor,Antalyaspor,Buyuksehyr,Gaziantepspor,Diyarbakirspor,Ankaragucu,Manisaspor,Sivasspor,Kasimpasa,Denizlispor,Ankaraspor
10,Fenerbahce,Galatasaray,Bursaspor,Besiktas,Kayserispor,Trabzonspor,Buyuksehyr,Eskisehirspor,Genclerbirligi,Antalyaspor,Gaziantepspor,Manisaspor,Diyarbakirspor,Ankaragucu,Kasimpasa,Sivasspor,Denizlispor,Ankaraspor
11,Fenerbahce,Galatasaray,Besiktas,Bursaspor,Kayserispor,Buyuksehyr,Eskisehirspor,Genclerbirligi,Trabzonspor,Gaziantepspor,Antalyaspor,Manisaspor,Ankaragucu,Diyarbakirspor,Kasimpasa,Sivasspor,Denizlispor,Ankaraspor
