,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
1,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
2,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
3,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
4,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
5,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
6,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
7,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
8,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
9,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
10,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
11,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
12,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
13,Genoa,Verona,Juventus,Milan,Napoli,Fiorentina,Cagliari,Sassuolo,Atalanta,Benevento,Inter,Lazio,Spezia Calcio,Udinese,Torino,Bologna,Parma,Crotone,Roma,Sampdoria
