,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Auxerre,Nantes,2,13,2.0,1.0,1.0,2.0
1,Bordeaux,Caen,3,15,2.0,1.0,1.0,2.0
2,Le Havre,Nice,7,18,1.0,0.0,0.0,1.0
3,Le Mans,Lorient,17,6,0.0,1.0,1.0,0.0
4,Monaco,Paris SG,5,19,1.0,0.0,0.0,1.0
5,Nancy,Lille,11,12,0.0,0.0,0.0,0.0
6,Rennes,Marseille,10,9,4.0,4.0,4.0,4.0
7,Sochaux,Grenoble,14,4,1.0,2.0,2.0,1.0
8,Valenciennes,St Etienne,8,16,1.0,0.0,0.0,1.0
9,Lyon,Toulouse,1,20,3.0,0.0,0.0,3.0
10,Caen,Valenciennes,15,8,1.0,2.0,1.0,0.0
11,Lille,Le Mans,19,7,0.5,1.5,1.5,1.0
12,Nantes,Monaco,17,4,1.0,1.5,1.0,0.5
13,Nice,Nancy,11,18,1.0,1.0,0.5,1.0
14,Paris SG,Bordeaux,12,9,0.5,0.5,1.0,1.0
15,St Etienne,Sochaux,8,20,1.0,1.0,1.0,2.0
16,Toulouse,Le Havre,14,10,1.0,2.0,1.0,1.0
17,Grenoble,Rennes,1,16,1.5,0.5,2.0,2.5
18,Lorient,Lyon,5,3,0.5,0.0,1.5,0.0
19,Marseille,Auxerre,2,15,4.0,2.0,1.0,2.5
20,Le Havre,Marseille,10,2,1.0,1.0,4.0,2.0
21,Le Mans,St Etienne,4,14,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0
22,Lyon,Grenoble,2,7,1.6666666666666667,0.0,1.0,1.0
23,Monaco,Caen,8,9,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333
24,Nancy,Toulouse,17,13,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
25,Sochaux,Paris SG,18,11,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666
26,Valenciennes,Lorient,5,12,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0
27,Auxerre,Nice,16,6,0.6666666666666666,2.0,1.0,0.6666666666666666
28,Bordeaux,Nantes,3,19,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667
