,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Lille,Paris SG,18,7,0.0,1.0,1.0,0.0
1,Bastia,Rennes,3,16,2.0,1.0,1.0,2.0
2,Marseille,Caen,19,8,0.0,1.0,1.0,0.0
3,Montpellier,Angers,20,1,0.0,2.0,2.0,0.0
4,Nantes,Guingamp,6,17,1.0,0.0,0.0,1.0
5,Nice,Monaco,15,2,1.0,2.0,2.0,1.0
6,Troyes,Ajaccio GFCO,9,11,0.0,0.0,0.0,0.0
7,Bordeaux,Reims,14,4,1.0,2.0,2.0,1.0
8,Lyon,Lorient,12,10,0.0,0.0,0.0,0.0
9,Toulouse,St Etienne,5,13,2.0,1.0,1.0,2.0
10,Monaco,Lille,2,18,2.0,1.0,0.0,1.0
11,Angers,Nantes,4,7,1.0,0.0,0.5,0.0
12,Caen,Toulouse,3,10,1.0,0.0,1.0,1.0
13,Guingamp,Lyon,18,8,0.0,1.0,0.5,0.0
14,Rennes,Montpellier,9,20,1.0,1.0,0.0,1.5
15,St Etienne,Bordeaux,14,15,1.0,1.5,1.0,1.5
16,Troyes,Nice,11,13,1.5,1.5,2.0,2.5
17,Lorient,Bastia,12,5,0.5,0.5,1.5,1.0
18,Paris SG,Ajaccio GFCO,1,17,1.5,0.0,0.0,1.0
19,Reims,Marseille,2,19,1.5,0.5,0.0,1.0
20,Montpellier,Paris SG,20,1,0.0,1.5,1.5,0.0
21,Ajaccio GFCO,Angers,18,3,0.0,1.3333333333333333,1.3333333333333333,0.0
22,Bastia,Guingamp,2,20,2.0,0.6666666666666666,0.0,1.6666666666666667
23,Lyon,Rennes,12,5,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0
24,Nantes,Reims,4,7,0.6666666666666666,0.0,1.0,0.6666666666666666
25,Nice,Caen,9,6,2.0,2.0,1.0,0.6666666666666666
26,Toulouse,Monaco,11,8,1.0,1.0,1.0,0.6666666666666666
27,Lille,Bordeaux,16,14,0.0,0.3333333333333333,0.6666666666666666,1.0
28,Lorient,St Etienne,15,10,0.3333333333333333,0.6666666666666666,1.0,1.0
29,Marseille,Troyes,13,17,2.0,0.6666666666666666,1.0,3.0
30,Guingamp,Marseille,20,13,0.0,1.6666666666666667,2.0,0.6666666666666666
31,Angers,Nice,4,11,1.0,0.3333333333333333,2.0,1.6666666666666667
32,Caen,Lyon,9,5,0.6666666666666666,2.0,2.0,0.6666666666666666
33,Lille,Ajaccio GFCO,12,20,0.3333333333333333,0.0,0.0,1.6666666666666667
34,Reims,Lorient,2,18,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0
35,Rennes,Toulouse,3,14,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667
36,Troyes,Montpellier,17,19,1.0,3.0,0.0,0.6666666666666666
37,Bordeaux,Nantes,10,8,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
38,Monaco,Paris SG,13,1,0.3333333333333333,1.3333333333333333,2.0,0.0
39,St Etienne,Bastia,7,6,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0
40,Paris SG,Bordeaux,1,10,2.0,0.0,1.0,0.3333333333333333
41,Lorient,Angers,17,7,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333
42,Lyon,Lille,6,13,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0
43,Montpellier,St Etienne,19,4,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666
44,Nice,Guingamp,15,14,1.0,1.0,1.0,1.0
45,Toulouse,Reims,16,3,1.3333333333333333,2.0,2.0,1.3333333333333333
46,Troyes,Caen,18,5,0.3333333333333333,3.0,1.3333333333333333,2.333333333333333
47,Ajaccio GFCO,Monaco,20,8,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333
48,Marseille,Bastia,11,9,3.333333333333333,1.0,1.6666666666666667,2.0
49,Nantes,Rennes,10,2,0.3333333333333333,1.3333333333333333,2.333333333333333,0.6666666666666666
50,Rennes,Lille,2,13,2.333333333333333,0.6666666666666666,0.3333333333333333,0.0
51,Angers,Troyes,6,18,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333
52,Bastia,Nice,15,9,1.0,3.0,1.3333333333333333,1.0
53,Caen,Montpellier,4,19,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333
54,Guingamp,Ajaccio GFCO,8,20,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333
