,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Granada,Betis,18,13,,,,
1,Sp Gijon,Sociedad,19,20,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667
2,Valencia,Santander,10,14,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667
3,Ath Bilbao,Vallecano,16,15,1.3333333333333333,1.3333333333333333,,
4,Ath Madrid,Osasuna,1,8,2.333333333333333,2.0,1.3333333333333333,1.3333333333333333
5,Getafe,Levante,7,11,1.0,1.6666666666666667,0.6666666666666666,1.0
6,Mallorca,Espanol,6,4,2.0,3.0,1.3333333333333333,2.0
7,Sevilla,Malaga,9,17,2.6666666666666665,2.0,1.3333333333333333,1.3333333333333333
8,Zaragoza,Real Madrid,12,3,1.3333333333333333,1.0,5.0,0.6666666666666666
9,Barcelona,Villarreal,2,5,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333
10,Real Madrid,Getafe,3,7,5.0,0.6666666666666666,1.0,1.6666666666666667
11,Sociedad,Barcelona,11,2,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333
12,Valencia,Ath Madrid,5,4,2.0,1.0,2.0,1.3333333333333333
13,Villarreal,Sevilla,10,6,0.3333333333333333,3.0,2.6666666666666665,1.3333333333333333
14,Betis,Mallorca,8,3,,,1.6666666666666667,2.333333333333333
15,Espanol,Ath Bilbao,9,15,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0
16,Osasuna,Sp Gijon,12,19,0.3333333333333333,0.6666666666666666,1.0,1.0
17,Santander,Levante,17,13,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.0
18,Vallecano,Zaragoza,14,16,,,1.0,2.333333333333333
19,Malaga,Granada,18,20,1.0,2.0,,
20,Barcelona,Osasuna,2,12,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666
21,Granada,Villarreal,20,10,,,0.6666666666666666,2.6666666666666665
22,Mallorca,Malaga,6,13,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667
23,Sevilla,Sociedad,7,12,2.333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
24,Sp Gijon,Valencia,19,3,0.6666666666666666,1.3333333333333333,2.333333333333333,1.0
