,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Hertha,Dortmund,Leverkusen,Bayern Munich,Hannover,Mainz,Werder Bremen,Schalke 04,Hamburg,Nurnberg,Hoffenheim,Stuttgart,Braunschweig,M'gladbach,Freiburg,Wolfsburg,Augsburg,Ein Frankfurt
1,Dortmund,Leverkusen,Bayern Munich,Mainz,Werder Bremen,Hertha,Hoffenheim,Wolfsburg,M'gladbach,Hannover,Nurnberg,Hamburg,Schalke 04,Stuttgart,Braunschweig,Freiburg,Augsburg,Ein Frankfurt
2,Dortmund,Leverkusen,Bayern Munich,Mainz,Hertha,Werder Bremen,Hannover,Hoffenheim,Wolfsburg,M'gladbach,Ein Frankfurt,Augsburg,Nurnberg,Freiburg,Schalke 04,Hamburg,Stuttgart,Braunschweig
3,Dortmund,Bayern Munich,Leverkusen,Hannover,Mainz,Hertha,M'gladbach,Wolfsburg,Werder Bremen,Augsburg,Hoffenheim,Hamburg,Schalke 04,Stuttgart,Ein Frankfurt,Freiburg,Nurnberg,Braunschweig
4,Dortmund,Bayern Munich,Leverkusen,Hannover,Mainz,Augsburg,Hoffenheim,Hertha,Schalke 04,Stuttgart,M'gladbach,Wolfsburg,Ein Frankfurt,Werder Bremen,Hamburg,Nurnberg,Freiburg,Braunschweig
5,Dortmund,Bayern Munich,Leverkusen,Hannover,M'gladbach,Wolfsburg,Mainz,Augsburg,Werder Bremen,Hertha,Hoffenheim,Stuttgart,Ein Frankfurt,Schalke 04,Nurnberg,Hamburg,Freiburg,Braunschweig
6,Dortmund,Bayern Munich,Leverkusen,Hannover,Hertha,Stuttgart,M'gladbach,Augsburg,Werder Bremen,Hoffenheim,Wolfsburg,Mainz,Ein Frankfurt,Schalke 04,Nurnberg,Hamburg,Freiburg,Braunschweig
7,Bayern Munich,Dortmund,Leverkusen,M'gladbach,Hannover,Hertha,Stuttgart,Schalke 04,Werder Bremen,Hoffenheim,Mainz,Augsburg,Ein Frankfurt,Wolfsburg,Hamburg,Nurnberg,Freiburg,Braunschweig
8,Bayern Munich,Dortmund,Leverkusen,Hertha,Schalke 04,M'gladbach,Hannover,Stuttgart,Wolfsburg,Werder Bremen,Hoffenheim,Ein Frankfurt,Augsburg,Mainz,Hamburg,Nurnberg,Freiburg,Braunschweig
9,Bayern Munich,Dortmund,Leverkusen,M'gladbach,Hertha,Wolfsburg,Schalke 04,Stuttgart,Hoffenheim,Hannover,Mainz,Hamburg,Werder Bremen,Ein Frankfurt,Augsburg,Nurnberg,Freiburg,Braunschweig
10,Bayern Munich,Dortmund,Leverkusen,M'gladbach,Wolfsburg,Schalke 04,Hertha,Werder Bremen,Hoffenheim,Stuttgart,Hannover,Mainz,Augsburg,Hamburg,Ein Frankfurt,Freiburg,Nurnberg,Braunschweig
11,Bayern Munich,Dortmund,Leverkusen,M'gladbach,Wolfsburg,Schalke 04,Hertha,Stuttgart,Mainz,Werder Bremen,Hannover,Hoffenheim,Augsburg,Hamburg,Ein Frankfurt,Freiburg,Braunschweig,Nurnberg
12,Bayern Munich,Leverkusen,Dortmund,M'gladbach,Wolfsburg,Schalke 04,Mainz,Hertha,Stuttgart,Augsburg,Hamburg,Werder Bremen,Hannover,Hoffenheim,Ein Frankfurt,Freiburg,Nurnberg,Braunschweig
13,Bayern Munich,Leverkusen,Dortmund,M'gladbach,Schalke 04,Wolfsburg,Hertha,Mainz,Hannover,Augsburg,Hamburg,Stuttgart,Werder Bremen,Hoffenheim,Ein Frankfurt,Freiburg,Nurnberg,Braunschweig
14,Bayern Munich,Leverkusen,Dortmund,M'gladbach,Wolfsburg,Schalke 04,Hertha,Mainz,Augsburg,Stuttgart,Hoffenheim,Hannover,Hamburg,Werder Bremen,Ein Frankfurt,Freiburg,Nurnberg,Braunschweig
15,Bayern Munich,Leverkusen,Dortmund,M'gladbach,Wolfsburg,Schalke 04,Hertha,Augsburg,Mainz,Stuttgart,Hoffenheim,Hannover,Hamburg,Werder Bremen,Ein Frankfurt,Freiburg,Nurnberg,Braunschweig
16,Bayern Munich,Leverkusen,M'gladbach,Dortmund,Wolfsburg,Hertha,Schalke 04,Augsburg,Mainz,Stuttgart,Werder Bremen,Hoffenheim,Hannover,Hamburg,Ein Frankfurt,Freiburg,Nurnberg,Braunschweig
17,Bayern Munich,Leverkusen,Dortmund,M'gladbach,Schalke 04,Wolfsburg,Hertha,Mainz,Augsburg,Hannover,Werder Bremen,Stuttgart,Hoffenheim,Ein Frankfurt,Freiburg,Hamburg,Nurnberg,Braunschweig
18,Bayern Munich,Leverkusen,Dortmund,Schalke 04,M'gladbach,Wolfsburg,Mainz,Hertha,Augsburg,Hannover,Hoffenheim,Werder Bremen,Stuttgart,Ein Frankfurt,Nurnberg,Freiburg,Hamburg,Braunschweig
19,Bayern Munich,Leverkusen,Dortmund,Schalke 04,M'gladbach,Wolfsburg,Hertha,Augsburg,Mainz,Hannover,Hoffenheim,Ein Frankfurt,Werder Bremen,Stuttgart,Freiburg,Nurnberg,Hamburg,Braunschweig
20,Bayern Munich,Leverkusen,Dortmund,Schalke 04,Wolfsburg,M'gladbach,Mainz,Hertha,Augsburg,Hoffenheim,Hannover,Ein Frankfurt,Werder Bremen,Nurnberg,Stuttgart,Freiburg,Hamburg,Braunschweig
21,Bayern Munich,Leverkusen,Dortmund,Schalke 04,Wolfsburg,M'gladbach,Hertha,Augsburg,Mainz,Hoffenheim,Hannover,Nurnberg,Ein Frankfurt,Werder Bremen,Stuttgart,Hamburg,Freiburg,Braunschweig
22,Bayern Munich,Dortmund,Leverkusen,Schalke 04,Wolfsburg,Mainz,M'gladbach,Hertha,Augsburg,Hoffenheim,Hannover,Ein Frankfurt,Werder Bremen,Nurnberg,Stuttgart,Hamburg,Freiburg,Braunschweig
23,Bayern Munich,Dortmund,Leverkusen,Schalke 04,Wolfsburg,Augsburg,Mainz,M'gladbach,Hertha,Hoffenheim,Werder Bremen,Hannover,Ein Frankfurt,Nurnberg,Stuttgart,Hamburg,Freiburg,Braunschweig
24,Bayern Munich,Dortmund,Schalke 04,Leverkusen,Mainz,Wolfsburg,M'gladbach,Augsburg,Hertha,Hoffenheim,Hannover,Werder Bremen,Ein Frankfurt,Hamburg,Nurnberg,Freiburg,Stuttgart,Braunschweig
25,Bayern Munich,Dortmund,Schalke 04,Leverkusen,M'gladbach,Wolfsburg,Mainz,Augsburg,Hertha,Hoffenheim,Hannover,Ein Frankfurt,Werder Bremen,Freiburg,Stuttgart,Hamburg,Nurnberg,Braunschweig
26,Bayern Munich,Dortmund,Schalke 04,Leverkusen,Wolfsburg,M'gladbach,Mainz,Augsburg,Hertha,Hoffenheim,Ein Frankfurt,Hannover,Werder Bremen,Nurnberg,Freiburg,Hamburg,Stuttgart,Braunschweig
27,Bayern Munich,Dortmund,Schalke 04,Leverkusen,Wolfsburg,M'gladbach,Mainz,Augsburg,Hoffenheim,Hertha,Ein Frankfurt,Werder Bremen,Hannover,Freiburg,Nurnberg,Stuttgart,Hamburg,Braunschweig
28,Bayern Munich,Dortmund,Schalke 04,M'gladbach,Leverkusen,Wolfsburg,Mainz,Augsburg,Hoffenheim,Hertha,Ein Frankfurt,Werder Bremen,Hannover,Freiburg,Stuttgart,Hamburg,Nurnberg,Braunschweig
29,Bayern Munich,Dortmund,Schalke 04,Leverkusen,Wolfsburg,M'gladbach,Mainz,Augsburg,Hoffenheim,Hertha,Ein Frankfurt,Werder Bremen,Hannover,Freiburg,Stuttgart,Hamburg,Nurnberg,Braunschweig
30,Bayern Munich,Dortmund,Schalke 04,Leverkusen,Wolfsburg,M'gladbach,Mainz,Augsburg,Hoffenheim,Hertha,Werder Bremen,Ein Frankfurt,Freiburg,Hannover,Stuttgart,Hamburg,Nurnberg,Braunschweig
31,Bayern Munich,Dortmund,Schalke 04,Leverkusen,Wolfsburg,M'gladbach,Mainz,Augsburg,Hoffenheim,Hertha,Ein Frankfurt,Freiburg,Hannover,Werder Bremen,Stuttgart,Hamburg,Nurnberg,Braunschweig
32,Bayern Munich,Dortmund,Schalke 04,Leverkusen,Wolfsburg,M'gladbach,Mainz,Augsburg,Hoffenheim,Hertha,Hannover,Werder Bremen,Ein Frankfurt,Freiburg,Stuttgart,Hamburg,Nurnberg,Braunschweig
33,Bayern Munich,Dortmund,Schalke 04,Leverkusen,Wolfsburg,M'gladbach,Mainz,Augsburg,Hoffenheim,Hannover,Hertha,Werder Bremen,Ein Frankfurt,Freiburg,Stuttgart,Hamburg,Nurnberg,Braunschweig
