,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Bayern Munich,M'gladbach,4,14,2.6666666666666665,1.3333333333333333,2.333333333333333,2.333333333333333
1,Augsburg,Dortmund,17,2,1.0,2.0,1.6666666666666667,2.0
2,Braunschweig,Werder Bremen,13,7,,,1.6666666666666667,2.0
3,Hannover,Wolfsburg,5,16,2.0,1.6666666666666667,2.0,2.0
4,Hertha,Ein Frankfurt,1,18,,,2.0,1.3333333333333333
5,Hoffenheim,Nurnberg,11,10,1.6666666666666667,2.333333333333333,1.6666666666666667,1.6666666666666667
6,Leverkusen,Freiburg,3,15,2.0,0.3333333333333333,1.6666666666666667,1.0
7,Mainz,Stuttgart,6,12,2.0,2.6666666666666665,1.3333333333333333,1.6666666666666667
8,Schalke 04,Hamburg,8,9,1.3333333333333333,1.0,1.6666666666666667,1.0
9,Ein Frankfurt,Bayern Munich,18,4,2.0,1.3333333333333333,2.6666666666666665,1.3333333333333333
10,Freiburg,Mainz,16,4,1.3333333333333333,1.6666666666666667,2.0,2.333333333333333
11,Hamburg,Hoffenheim,12,7,1.6666666666666667,2.333333333333333,2.6666666666666665,2.0
12,M'gladbach,Hannover,9,10,3.333333333333333,2.0,1.3333333333333333,2.0
13,Stuttgart,Leverkusen,14,2,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333
14,Werder Bremen,Augsburg,5,17,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667
15,Wolfsburg,Schalke 04,8,13,3.0,1.6666666666666667,1.0,2.333333333333333
16,Dortmund,Braunschweig,1,15,2.0,2.0,,
17,Nurnberg,Hertha,11,6,2.333333333333333,1.6666666666666667,,
18,Dortmund,Werder Bremen,1,5,2.0,2.0,1.3333333333333333,1.3333333333333333
19,Bayern Munich,Nurnberg,3,13,2.333333333333333,1.0,1.6666666666666667,2.0
20,Hannover,Schalke 04,7,15,1.6666666666666667,1.3333333333333333,1.0,2.333333333333333
21,Hertha,Hamburg,5,16,,,0.3333333333333333,2.333333333333333
22,Hoffenheim,Freiburg,8,14,3.333333333333333,1.6666666666666667,1.6666666666666667,2.333333333333333
23,Leverkusen,M'gladbach,2,10,2.0,0.6666666666666666,2.6666666666666665,2.6666666666666665
24,Mainz,Wolfsburg,4,9,2.0,1.0,2.0,1.3333333333333333
25,Augsburg,Stuttgart,12,17,1.6666666666666667,1.0,1.0,1.6666666666666667
26,Braunschweig,Ein Frankfurt,18,11,,,1.3333333333333333,1.0
