,Getafe scored,Getafe received,Barcelona scored,Barcelona received,Malaga scored,Malaga received,Mallorca scored,Mallorca received,Valencia scored,Valencia received,Real Madrid scored,Real Madrid received,Ath Bilbao scored,Ath Bilbao received,Osasuna scored,Osasuna received,Villarreal scored,Villarreal received,Almeria scored,Almeria received,Valladolid scored,Valladolid received,La Coruna scored,La Coruna received,Espanol scored,Espanol received,Sevilla scored,Sevilla received,Santander scored,Santander received,Ath Madrid scored,Ath Madrid received,Sp Gijon scored,Sp Gijon received,Zaragoza scored,Zaragoza received,Xerez scored,Xerez received,Tenerife scored,Tenerife received
10,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.0,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.0,1.3333333333333333,1.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,1.0,3.0
11,2.3333333333333335,1.0,2.0,1.0,1.6666666666666667,1.6666666666666667,2.0,2.0,2.3333333333333335,1.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,0.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.0,2.3333333333333335
12,3.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,2.0,1.0,1.6666666666666667,1.0,2.0,1.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,3.6666666666666665,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,2.3333333333333335,2.0,2.0
13,3.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.0,3.0,1.3333333333333333,1.0,2.3333333333333335,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.0,3.3333333333333335,2.0,2.0
14,2.0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,1.0,2.0,1.0,1.3333333333333333,1.3333333333333333,4.333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,4.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333
15,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,3.0,0.6666666666666666,1.3333333333333333,1.0,0.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667
16,1.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.0,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.0,2.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,2.0,0.3333333333333333,2.6666666666666665
17,0.3333333333333333,0.6666666666666666,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,2.0,1.0,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,3.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665
18,0.3333333333333333,0.6666666666666666,4.0,0.0,0.6666666666666666,1.0,1.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.0,1.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0
19,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.0,0.6666666666666666,1.3333333333333333
20,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333
21,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.0,0.6666666666666666,1.0,1.3333333333333333,1.0,3.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333
22,1.3333333333333333,2.0,2.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,4.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.6666666666666665,2.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,2.6666666666666665,1.0,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667
23,1.0,2.0,2.3333333333333335,1.0,2.0,1.0,1.0,1.6666666666666667,1.3333333333333333,2.0,4.666666666666667,1.0,1.6666666666666667,1.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.0,3.0,2.0,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.0,3.0
24,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,1.0,1.6666666666666667,4.666666666666667,1.6666666666666667,2.0,0.3333333333333333,1.0,1.3333333333333333,1.0,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.0,2.0,1.6666666666666667,1.0,2.0,2.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,4.0
25,1.0,0.6666666666666666,2.3333333333333335,1.0,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.3333333333333335,4.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,1.0,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.0,0.6666666666666666,2.0,0.6666666666666666,1.0,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,3.0
26,1.6666666666666667,0.6666666666666666,3.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,2.0,1.0,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.0,1.0,1.6666666666666667,2.0,1.6666666666666667,2.0,2.0
27,2.3333333333333335,2.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,3.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667
28,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,3.3333333333333335,1.6666666666666667,2.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,2.0,2.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667
29,2.0,2.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,3.0,1.3333333333333333,1.6666666666666667,3.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,2.3333333333333335,1.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,2.0,1.0,1.0,2.0
30,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,3.0,2.6666666666666665,1.0,1.0,2.0,0.0,0.6666666666666666,2.0,0.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333
31,1.6666666666666667,0.3333333333333333,3.0,0.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,2.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0
32,2.0,1.0,1.6666666666666667,0.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,2.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666
33,3.0,2.0,2.0,0.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,2.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,2.0,2.0,1.6666666666666667
34,2.0,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,2.0,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,2.0,2.0
35,1.6666666666666667,1.3333333333333333,3.6666666666666665,1.0,1.0,1.0,1.6666666666666667,2.0,2.0,0.3333333333333333,3.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,3.0,1.6666666666666667,1.6666666666666667,1.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,3.6666666666666665,2.0,1.0,3.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.6666666666666665
36,1.0,0.6666666666666666,3.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,4.0,1.3333333333333333,1.0,3.0,2.0,2.0,1.6666666666666667,2.6666666666666665,2.3333333333333335,2.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.3333333333333335,1.6666666666666667,1.0,3.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,2.0,2.0,1.6666666666666667,2.3333333333333335
37,2.0,0.6666666666666666,3.6666666666666665,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,3.3333333333333335,1.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.3333333333333335,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,3.3333333333333335,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,2.0,1.6666666666666667,2.0,1.0,2.3333333333333335
