,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,
3,Barcelona,Real Madrid,Sevilla,Ath Bilbao,Mallorca,Valencia,La Coruna,Getafe,Espanol,Tenerife,Almeria,Sp Gijon,Osasuna,Zaragoza,Santander,Valladolid,Malaga,Villarreal,Ath Madrid,Xerez
4,Real Madrid,Barcelona,Sevilla,Mallorca,La Coruna,Ath Bilbao,Valencia,Zaragoza,Osasuna,Espanol,Almeria,Getafe,Tenerife,Sp Gijon,Santander,Valladolid,Malaga,Ath Madrid,Villarreal,Xerez
5,Barcelona,Real Madrid,Sevilla,La Coruna,Valencia,Mallorca,Ath Bilbao,Getafe,Sp Gijon,Espanol,Zaragoza,Osasuna,Almeria,Ath Madrid,Tenerife,Santander,Valladolid,Malaga,Villarreal,Xerez
6,Barcelona,Real Madrid,Sevilla,La Coruna,Mallorca,Valencia,Sp Gijon,Espanol,Osasuna,Ath Bilbao,Almeria,Getafe,Zaragoza,Santander,Ath Madrid,Tenerife,Xerez,Valladolid,Malaga,Villarreal
7,Barcelona,Real Madrid,Sevilla,Valencia,La Coruna,Mallorca,Sp Gijon,Getafe,Espanol,Osasuna,Ath Bilbao,Almeria,Tenerife,Zaragoza,Valladolid,Santander,Ath Madrid,Villarreal,Xerez,Malaga
8,Barcelona,Real Madrid,Sevilla,Valencia,Mallorca,La Coruna,Sp Gijon,Espanol,Ath Bilbao,Osasuna,Getafe,Zaragoza,Villarreal,Almeria,Tenerife,Valladolid,Santander,Ath Madrid,Xerez,Malaga
9,Barcelona,Real Madrid,Sevilla,Valencia,La Coruna,Mallorca,Sp Gijon,Ath Bilbao,Espanol,Osasuna,Almeria,Getafe,Zaragoza,Tenerife,Valladolid,Villarreal,Santander,Ath Madrid,Xerez,Malaga
10,Real Madrid,Barcelona,Sevilla,Valencia,La Coruna,Mallorca,Sp Gijon,Ath Bilbao,Getafe,Espanol,Villarreal,Osasuna,Almeria,Zaragoza,Tenerife,Valladolid,Santander,Ath Madrid,Xerez,Malaga
11,Barcelona,Real Madrid,Sevilla,Valencia,La Coruna,Mallorca,Sp Gijon,Ath Bilbao,Getafe,Osasuna,Espanol,Villarreal,Almeria,Zaragoza,Tenerife,Valladolid,Ath Madrid,Malaga,Santander,Xerez
12,Barcelona,Real Madrid,Valencia,Sevilla,La Coruna,Mallorca,Sp Gijon,Ath Bilbao,Getafe,Osasuna,Villarreal,Tenerife,Ath Madrid,Espanol,Almeria,Zaragoza,Valladolid,Santander,Malaga,Xerez
