,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10,Galatasaray,Sivasspor,Fenerbahce,Besiktas,Kayserispor,Buyuksehyr,Trabzonspor,Denizlispor,Ankaragucu,Oftasspor,Gaziantepspor,Konyaspor,Manisaspor,Bursaspor,Rizespor,Genclerbirligi,Ankaraspor,Kasimpasa
11,Galatasaray,Sivasspor,Fenerbahce,Besiktas,Kayserispor,Buyuksehyr,Denizlispor,Ankaragucu,Oftasspor,Trabzonspor,Konyaspor,Gaziantepspor,Manisaspor,Bursaspor,Rizespor,Genclerbirligi,Ankaraspor,Kasimpasa
12,Galatasaray,Sivasspor,Fenerbahce,Besiktas,Denizlispor,Ankaragucu,Kayserispor,Buyuksehyr,Oftasspor,Trabzonspor,Konyaspor,Bursaspor,Gaziantepspor,Manisaspor,Rizespor,Genclerbirligi,Ankaraspor,Kasimpasa
13,Galatasaray,Sivasspor,Fenerbahce,Besiktas,Denizlispor,Kayserispor,Ankaragucu,Buyuksehyr,Konyaspor,Bursaspor,Oftasspor,Trabzonspor,Manisaspor,Gaziantepspor,Rizespor,Genclerbirligi,Ankaraspor,Kasimpasa
14,Sivasspor,Galatasaray,Fenerbahce,Besiktas,Kayserispor,Ankaragucu,Konyaspor,Denizlispor,Buyuksehyr,Oftasspor,Trabzonspor,Bursaspor,Manisaspor,Gaziantepspor,Rizespor,Genclerbirligi,Ankaraspor,Kasimpasa
15,Galatasaray,Fenerbahce,Sivasspor,Besiktas,Kayserispor,Denizlispor,Trabzonspor,Ankaragucu,Konyaspor,Buyuksehyr,Oftasspor,Gaziantepspor,Bursaspor,Rizespor,Manisaspor,Genclerbirligi,Ankaraspor,Kasimpasa
16,Fenerbahce,Sivasspor,Galatasaray,Besiktas,Kayserispor,Konyaspor,Denizlispor,Ankaragucu,Trabzonspor,Gaziantepspor,Rizespor,Buyuksehyr,Oftasspor,Bursaspor,Manisaspor,Genclerbirligi,Ankaraspor,Kasimpasa
17,Sivasspor,Galatasaray,Fenerbahce,Besiktas,Kayserispor,Denizlispor,Konyaspor,Gaziantepspor,Ankaragucu,Trabzonspor,Buyuksehyr,Oftasspor,Rizespor,Bursaspor,Manisaspor,Genclerbirligi,Ankaraspor,Kasimpasa
18,Sivasspor,Galatasaray,Fenerbahce,Besiktas,Kayserispor,Denizlispor,Ankaragucu,Konyaspor,Oftasspor,Gaziantepspor,Trabzonspor,Buyuksehyr,Rizespor,Bursaspor,Genclerbirligi,Ankaraspor,Manisaspor,Kasimpasa
19,Galatasaray,Fenerbahce,Besiktas,Sivasspor,Kayserispor,Oftasspor,Denizlispor,Trabzonspor,Ankaragucu,Konyaspor,Gaziantepspor,Bursaspor,Buyuksehyr,Rizespor,Ankaraspor,Manisaspor,Genclerbirligi,Kasimpasa
20,Galatasaray,Fenerbahce,Sivasspor,Besiktas,Kayserispor,Denizlispor,Trabzonspor,Oftasspor,Ankaragucu,Gaziantepspor,Konyaspor,Buyuksehyr,Ankaraspor,Bursaspor,Genclerbirligi,Rizespor,Manisaspor,Kasimpasa
21,Galatasaray,Fenerbahce,Sivasspor,Besiktas,Kayserispor,Trabzonspor,Denizlispor,Oftasspor,Buyuksehyr,Ankaragucu,Gaziantepspor,Konyaspor,Genclerbirligi,Bursaspor,Ankaraspor,Rizespor,Manisaspor,Kasimpasa
22,Galatasaray,Fenerbahce,Besiktas,Sivasspor,Kayserispor,Trabzonspor,Denizlispor,Oftasspor,Ankaragucu,Genclerbirligi,Bursaspor,Gaziantepspor,Buyuksehyr,Konyaspor,Ankaraspor,Rizespor,Manisaspor,Kasimpasa
23,Besiktas,Galatasaray,Fenerbahce,Sivasspor,Kayserispor,Trabzonspor,Denizlispor,Oftasspor,Ankaragucu,Genclerbirligi,Konyaspor,Bursaspor,Gaziantepspor,Buyuksehyr,Ankaraspor,Rizespor,Manisaspor,Kasimpasa
24,Besiktas,Galatasaray,Fenerbahce,Sivasspor,Kayserispor,Trabzonspor,Denizlispor,Oftasspor,Buyuksehyr,Ankaragucu,Genclerbirligi,Bursaspor,Gaziantepspor,Konyaspor,Ankaraspor,Rizespor,Manisaspor,Kasimpasa
25,Besiktas,Galatasaray,Fenerbahce,Sivasspor,Kayserispor,Denizlispor,Trabzonspor,Ankaragucu,Bursaspor,Oftasspor,Buyuksehyr,Genclerbirligi,Gaziantepspor,Konyaspor,Ankaraspor,Rizespor,Manisaspor,Kasimpasa
26,Galatasaray,Fenerbahce,Besiktas,Sivasspor,Kayserispor,Trabzonspor,Denizlispor,Oftasspor,Ankaragucu,Buyuksehyr,Bursaspor,Gaziantepspor,Genclerbirligi,Konyaspor,Ankaraspor,Rizespor,Manisaspor,Kasimpasa
27,Fenerbahce,Galatasaray,Sivasspor,Besiktas,Kayserispor,Denizlispor,Trabzonspor,Oftasspor,Ankaragucu,Buyuksehyr,Gaziantepspor,Bursaspor,Ankaraspor,Genclerbirligi,Konyaspor,Manisaspor,Rizespor,Kasimpasa
28,Fenerbahce,Galatasaray,Besiktas,Sivasspor,Kayserispor,Trabzonspor,Denizlispor,Oftasspor,Ankaragucu,Buyuksehyr,Gaziantepspor,Bursaspor,Ankaraspor,Konyaspor,Genclerbirligi,Manisaspor,Rizespor,Kasimpasa
29,Galatasaray,Fenerbahce,Sivasspor,Besiktas,Kayserispor,Trabzonspor,Oftasspor,Denizlispor,Ankaragucu,Buyuksehyr,Gaziantepspor,Ankaraspor,Bursaspor,Konyaspor,Genclerbirligi,Rizespor,Manisaspor,Kasimpasa
30,Galatasaray,Fenerbahce,Sivasspor,Besiktas,Kayserispor,Trabzonspor,Oftasspor,Denizlispor,Ankaragucu,Buyuksehyr,Gaziantepspor,Bursaspor,Konyaspor,Ankaraspor,Genclerbirligi,Rizespor,Manisaspor,Kasimpasa
31,Galatasaray,Fenerbahce,Sivasspor,Besiktas,Kayserispor,Trabzonspor,Oftasspor,Ankaragucu,Denizlispor,Gaziantepspor,Buyuksehyr,Ankaraspor,Bursaspor,Genclerbirligi,Konyaspor,Manisaspor,Rizespor,Kasimpasa
32,Galatasaray,Fenerbahce,Besiktas,Sivasspor,Kayserispor,Trabzonspor,Denizlispor,Ankaraspor,Oftasspor,Gaziantepspor,Ankaragucu,Buyuksehyr,Bursaspor,Konyaspor,Genclerbirligi,Manisaspor,Rizespor,Kasimpasa
33,Galatasaray,Fenerbahce,Besiktas,Sivasspor,Kayserispor,Trabzonspor,Denizlispor,Ankaragucu,Gaziantepspor,Ankaraspor,Oftasspor,Buyuksehyr,Bursaspor,Konyaspor,Genclerbirligi,Manisaspor,Rizespor,Kasimpasa
