,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Bayern Munich,Leverkusen,2,15,3.333333333333333,1.6666666666666667,3.0,1.6666666666666667
1,Hamburg,Augsburg,7,13,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
2,Hertha,Stuttgart,4,17,1.6666666666666667,3.333333333333333,,
3,Hoffenheim,Werder Bremen,5,14,2.0,1.6666666666666667,3.0,4.333333333333333
4,Mainz,Hannover,12,8,1.3333333333333333,1.3333333333333333,,
5,Schalke 04,RB Leipzig,3,16,0.6666666666666666,1.3333333333333333,3.333333333333333,2.6666666666666665
6,Wolfsburg,Dortmund,18,1,1.3333333333333333,1.0,2.333333333333333,1.6666666666666667
7,Freiburg,Ein Frankfurt,10,9,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665
8,M'gladbach,FC Koln,6,11,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667
9,FC Koln,Hamburg,11,7,2.6666666666666665,1.6666666666666667,1.0,0.6666666666666666
10,Augsburg,M'gladbach,12,6,1.0,1.0,1.6666666666666667,1.6666666666666667
11,Dortmund,Hertha,1,9,2.333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665
12,Ein Frankfurt,Wolfsburg,13,11,1.3333333333333333,2.333333333333333,1.0,1.0
13,Leverkusen,Hoffenheim,14,5,3.333333333333333,2.0,2.333333333333333,1.6666666666666667
14,Stuttgart,Mainz,10,16,,,1.3333333333333333,1.6666666666666667
15,Werder Bremen,Bayern Munich,18,2,2.0,3.6666666666666665,3.6666666666666665,1.6666666666666667
16,Hannover,Schalke 04,4,8,,,0.6666666666666666,1.0
17,RB Leipzig,Freiburg,7,15,3.333333333333333,2.6666666666666665,1.0,3.0
18,Hamburg,RB Leipzig,3,7,2.0,1.0,3.333333333333333,2.6666666666666665
19,Augsburg,FC Koln,8,18,1.6666666666666667,0.6666666666666666,1.0,2.0
20,Freiburg,Dortmund,15,1,0.6666666666666666,2.6666666666666665,2.0,1.0
21,Hoffenheim,Bayern Munich,2,6,1.3333333333333333,0.6666666666666666,2.0,1.0
22,Mainz,Leverkusen,13,17,1.0,1.3333333333333333,3.0,2.333333333333333
23,M'gladbach,Ein Frankfurt,9,11,1.3333333333333333,1.6666666666666667,1.0,1.0
24,Wolfsburg,Hannover,12,3,1.0,1.0,,
25,Hertha,Werder Bremen,10,16,1.0,3.0,1.3333333333333333,2.333333333333333
26,Schalke 04,Stuttgart,5,14,1.3333333333333333,1.0,,
27,Hannover,Hamburg,3,7,,,1.6666666666666667,1.3333333333333333
28,Bayern Munich,Mainz,3,15,2.0,0.6666666666666666,1.0,2.0
29,Ein Frankfurt,Augsburg,13,7,0.6666666666666666,1.0,2.333333333333333,1.0
30,RB Leipzig,M'gladbach,6,10,2.6666666666666665,1.0,1.3333333333333333,1.6666666666666667
31,Stuttgart,Wolfsburg,9,14,1.0,1.0,0.6666666666666666,0.6666666666666666
32,Werder Bremen,Schalke 04,17,4,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0
33,Dortmund,FC Koln,1,18,2.333333333333333,0.0,0.3333333333333333,3.6666666666666665
34,Hoffenheim,Hertha,5,11,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333
35,Leverkusen,Freiburg,12,16,2.333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665
36,Augsburg,RB Leipzig,7,6,2.333333333333333,1.0,2.6666666666666665,1.0
37,M'gladbach,Stuttgart,7,12,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667
38,Schalke 04,Bayern Munich,6,2,1.6666666666666667,1.6666666666666667,2.333333333333333,0.6666666666666666
39,Wolfsburg,Werder Bremen,13,17,0.6666666666666666,1.0,1.0,1.3333333333333333
40,FC Koln,Ein Frankfurt,18,10,0.0,3.0,1.0,0.6666666666666666
41,Freiburg,Hannover,16,4,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666
42,Hamburg,Dortmund,11,1,0.0,2.333333333333333,2.6666666666666665,0.0
43,Hertha,Leverkusen,8,14,1.3333333333333333,1.0,2.0,1.6666666666666667
44,Mainz,Hoffenheim,15,3,1.6666666666666667,2.6666666666666665,2.0,1.0
45,Bayern Munich,Wolfsburg,2,13,2.333333333333333,0.6666666666666666,0.6666666666666666,1.0
46,Dortmund,M'gladbach,1,9,4.666666666666667,0.3333333333333333,1.6666666666666667,2.6666666666666665
47,Hoffenheim,Schalke 04,2,7,2.0,1.0,0.6666666666666666,2.0
48,Mainz,Hertha,14,8,1.0,2.333333333333333,1.0,1.0
49,RB Leipzig,Ein Frankfurt,6,11,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333
50,Stuttgart,Augsburg,12,5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
51,Werder Bremen,Freiburg,17,16,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667
52,Hannover,FC Koln,4,18,1.0,0.3333333333333333,0.0,2.0
53,Leverkusen,Hamburg,10,15,2.6666666666666665,0.6666666666666666,0.0,2.6666666666666665
54,Schalke 04,Leverkusen,7,10,0.6666666666666666,2.0,2.6666666666666665,0.6666666666666666
55,Augsburg,Dortmund,6,1,0.6666666666666666,0.6666666666666666,3.6666666666666665,0.6666666666666666
56,Ein Frankfurt,Stuttgart,8,14,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333
57,Hamburg,Werder Bremen,16,17,0.0,2.0,0.3333333333333333,0.3333333333333333
58,M'gladbach,Hannover,7,5,1.6666666666666667,2.333333333333333,0.6666666666666666,1.0
59,Wolfsburg,Mainz,12,13,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
60,FC Koln,RB Leipzig,18,4,0.3333333333333333,1.0,1.3333333333333333,1.0
61,Freiburg,Hoffenheim,15,3,1.3333333333333333,1.0,2.333333333333333,1.6666666666666667
62,Hertha,Bayern Munich,10,2,1.3333333333333333,1.3333333333333333,2.333333333333333,1.3333333333333333
63,Stuttgart,FC Koln,14,18,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0
64,Bayern Munich,Freiburg,2,16,3.0,1.3333333333333333,1.0,2.333333333333333
65,Dortmund,RB Leipzig,1,3,3.333333333333333,1.6666666666666667,2.333333333333333,1.3333333333333333
66,Hannover,Ein Frankfurt,9,7,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333
67,Hertha,Schalke 04,13,6,0.6666666666666666,1.6666666666666667,1.0,1.0
68,Hoffenheim,Augsburg,4,8,2.0,1.6666666666666667,1.0,1.3333333333333333
69,Mainz,Hamburg,10,15,1.6666666666666667,1.0,0.6666666666666666,2.0
70,Leverkusen,Wolfsburg,12,14,2.0,1.0,1.6666666666666667,1.6666666666666667
71,Werder Bremen,M'gladbach,17,5,0.0,0.6666666666666666,1.6666666666666667,2.333333333333333
