,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Dortmund,Bayern Munich,Schalke 04,Hertha,Hoffenheim,M'gladbach,Hamburg,Hannover,Ein Frankfurt,Freiburg,FC Koln,Mainz,Augsburg,Werder Bremen,Leverkusen,RB Leipzig,Stuttgart,Wolfsburg
1,Dortmund,Bayern Munich,Hamburg,Hannover,Hoffenheim,M'gladbach,RB Leipzig,Schalke 04,Hertha,Stuttgart,Wolfsburg,Augsburg,Ein Frankfurt,Leverkusen,Freiburg,Mainz,FC Koln,Werder Bremen
2,Dortmund,Hoffenheim,Hannover,RB Leipzig,Schalke 04,Bayern Munich,Hamburg,Augsburg,M'gladbach,Hertha,Ein Frankfurt,Wolfsburg,Mainz,Stuttgart,Freiburg,Werder Bremen,Leverkusen,FC Koln
3,Dortmund,Hannover,Bayern Munich,Schalke 04,Hoffenheim,RB Leipzig,Augsburg,Hamburg,Stuttgart,M'gladbach,Hertha,Leverkusen,Ein Frankfurt,Wolfsburg,Mainz,Freiburg,Werder Bremen,FC Koln
4,Dortmund,Bayern Munich,Hoffenheim,Hannover,Augsburg,Schalke 04,M'gladbach,Hertha,RB Leipzig,Ein Frankfurt,Hamburg,Stuttgart,Wolfsburg,Leverkusen,Mainz,Freiburg,Werder Bremen,FC Koln
5,Dortmund,Hoffenheim,Bayern Munich,Hannover,Augsburg,RB Leipzig,Schalke 04,Hertha,M'gladbach,Leverkusen,Ein Frankfurt,Stuttgart,Wolfsburg,Mainz,Hamburg,Freiburg,Werder Bremen,FC Koln
6,Dortmund,Bayern Munich,Hoffenheim,RB Leipzig,Hannover,Augsburg,M'gladbach,Ein Frankfurt,Schalke 04,Hertha,Leverkusen,Wolfsburg,Mainz,Stuttgart,Freiburg,Hamburg,Werder Bremen,FC Koln
7,Dortmund,Bayern Munich,RB Leipzig,Hoffenheim,M'gladbach,Schalke 04,Ein Frankfurt,Augsburg,Hannover,Mainz,Stuttgart,Leverkusen,Hertha,Wolfsburg,Hamburg,Freiburg,Werder Bremen,FC Koln
8,Dortmund,Bayern Munich,RB Leipzig,Hoffenheim,Schalke 04,Hannover,Ein Frankfurt,M'gladbach,Leverkusen,Augsburg,Hertha,Mainz,Stuttgart,Wolfsburg,Freiburg,Hamburg,Werder Bremen,FC Koln
9,Bayern Munich,Dortmund,RB Leipzig,Hannover,Schalke 04,M'gladbach,Hoffenheim,Leverkusen,Augsburg,Ein Frankfurt,Hertha,Stuttgart,Mainz,Wolfsburg,Freiburg,Hamburg,Werder Bremen,FC Koln
