,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Club Brugge,Charleroi,14,14,2.333333333333333,1.0,1.3333333333333333,0.6666666666666666
1,Bergen,Cercle Brugge,14,14,1.6666666666666667,2.0,0.6666666666666666,2.6666666666666665
2,Genk,Oostende,14,14,2.6666666666666665,1.0,,
3,Kortrijk,Oud-Heverlee Leuven,14,14,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667
4,Lierse,Waregem,14,14,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
5,Waasland-Beveren,Gent,14,14,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
6,Anderlecht,Lokeren,14,14,1.3333333333333333,1.0,1.0,0.3333333333333333
7,Mechelen,Standard,14,14,1.0,2.0,1.3333333333333333,0.6666666666666666
8,Cercle Brugge,Anderlecht,14,14,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0
9,Charleroi,Waasland-Beveren,14,14,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0
10,Lokeren,Bergen,14,14,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.6666666666666665
11,Oud-Heverlee Leuven,Genk,14,14,0.3333333333333333,2.6666666666666665,4.0,1.3333333333333333
12,Waregem,Kortrijk,14,14,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666
13,Gent,Mechelen,14,14,1.6666666666666667,1.6666666666666667,1.0,2.0
14,Oostende,Club Brugge,14,14,,,2.333333333333333,0.6666666666666666
15,Standard,Lierse,14,14,2.333333333333333,0.6666666666666666,0.3333333333333333,2.0
16,Kortrijk,Lokeren,14,14,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
17,Bergen,Charleroi,14,14,1.0,3.0,2.0,0.6666666666666666
18,Lierse,Cercle Brugge,14,14,0.3333333333333333,2.333333333333333,0.6666666666666666,2.6666666666666665
19,Oostende,Oud-Heverlee Leuven,14,14,,,0.6666666666666666,1.6666666666666667
20,Waasland-Beveren,Mechelen,14,14,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667
21,Anderlecht,Gent,14,14,3.0,0.6666666666666666,1.3333333333333333,2.0
22,Club Brugge,Waregem,14,14,2.0,0.6666666666666666,1.6666666666666667,1.0
23,Genk,Standard,14,14,3.0,1.3333333333333333,1.6666666666666667,0.6666666666666666
24,Cercle Brugge,Oostende,14,14,0.6666666666666666,2.6666666666666665,,
25,Charleroi,Kortrijk,10,6,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667
26,Gent,Lierse,7,13,1.6666666666666667,2.0,0.6666666666666666,2.0
27,Lokeren,Genk,2,8,2.6666666666666665,1.6666666666666667,1.6666666666666667,2.0
28,Mechelen,Club Brugge,16,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0
29,Waregem,Bergen,4,12,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0
30,Standard,Oud-Heverlee Leuven,1,14,2.0,0.0,0.6666666666666666,2.0
31,Waasland-Beveren,Anderlecht,11,5,0.3333333333333333,1.3333333333333333,3.6666666666666665,0.3333333333333333
32,Kortrijk,Mechelen,6,16,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333
33,Lierse,Waasland-Beveren,10,14,1.0,1.0,0.0,1.3333333333333333
34,Oud-Heverlee Leuven,Lokeren,11,5,1.0,1.0,2.333333333333333,2.0
35,Anderlecht,Charleroi,2,12,4.0,1.0,1.6666666666666667,2.6666666666666665
36,Bergen,Standard,16,1,0.3333333333333333,2.0,1.6666666666666667,0.0
37,Club Brugge,Gent,3,7,1.3333333333333333,1.0,1.3333333333333333,2.0
38,Genk,Cercle Brugge,6,9,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666
39,Oostende,Waregem,15,4,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666
40,Cercle Brugge,Oud-Heverlee Leuven,9,11,1.0,0.6666666666666666,1.0,1.0
41,Gent,Bergen,6,16,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667
42,Lokeren,Oostende,4,15,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333
43,Mechelen,Lierse,13,11,1.0,1.0,0.6666666666666666,0.6666666666666666
44,Charleroi,Genk,12,7,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333
45,Standard,Kortrijk,1,8,1.6666666666666667,0.0,1.0,1.6666666666666667
46,Waasland-Beveren,Club Brugge,14,3,0.3333333333333333,2.0,1.6666666666666667,1.0
47,Waregem,Anderlecht,2,5,2.333333333333333,1.3333333333333333,3.6666666666666665,2.0
48,Anderlecht,Mechelen,5,13,3.6666666666666665,2.0,1.0,1.0
49,Bergen,Waasland-Beveren,15,14,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333
50,Club Brugge,Lierse,2,12,2.333333333333333,1.0,0.6666666666666666,1.3333333333333333
51,Kortrijk,Gent,8,7,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333
52,Lokeren,Cercle Brugge,3,10,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667
53,Oud-Heverlee Leuven,Charleroi,9,11,1.0,0.6666666666666666,1.0,2.0
54,Genk,Waregem,6,5,2.333333333333333,1.0,2.333333333333333,3.0
55,Oostende,Standard,16,1,1.0,2.0,2.6666666666666665,0.6666666666666666
56,Charleroi,Cercle Brugge,11,10,1.0,2.0,0.3333333333333333,1.6666666666666667
57,Gent,Oostende,7,15,0.6666666666666666,1.3333333333333333,1.0,2.0
58,Lierse,Kortrijk,10,8,1.0,1.3333333333333333,1.0,1.3333333333333333
59,Mechelen,Bergen,11,16,1.3333333333333333,2.333333333333333,1.0,2.0
60,Club Brugge,Anderlecht,2,5,3.333333333333333,0.6666666666666666,2.6666666666666665,2.6666666666666665
61,Standard,Lokeren,1,4,2.6666666666666665,1.0,1.6666666666666667,0.6666666666666666
62,Waasland-Beveren,Genk,14,6,0.6666666666666666,1.0,2.0,1.0
63,Waregem,Oud-Heverlee Leuven,3,12,3.333333333333333,3.333333333333333,1.0,1.6666666666666667
64,Bergen,Club Brugge,16,2,1.0,2.0,3.333333333333333,0.6666666666666666
65,Genk,Mechelen,5,11,2.0,0.6666666666666666,1.3333333333333333,2.6666666666666665
66,Kortrijk,Waasland-Beveren,7,15,1.6666666666666667,1.0,0.6666666666666666,1.0
67,Lokeren,Waregem,6,3,2.0,2.0,3.333333333333333,3.0
68,Oostende,Charleroi,14,9,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333
69,Oud-Heverlee Leuven,Gent,12,8,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667
70,Anderlecht,Lierse,4,10,2.333333333333333,1.3333333333333333,1.0,2.0
71,Cercle Brugge,Standard,13,1,0.0,3.333333333333333,3.6666666666666665,1.0
72,Charleroi,Lokeren,9,6,0.6666666666666666,0.3333333333333333,2.0,2.0
73,Club Brugge,Oud-Heverlee Leuven,2,14,2.0,0.0,1.0,2.0
74,Lierse,Bergen,10,16,1.3333333333333333,1.0,1.0,2.333333333333333
75,Mechelen,Cercle Brugge,12,11,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.6666666666666665
76,Waasland-Beveren,Oostende,13,15,1.0,0.6666666666666666,0.6666666666666666,1.0
77,Anderlecht,Kortrijk,5,7,0.6666666666666666,1.6666666666666667,1.0,1.0
78,Gent,Genk,8,4,1.0,1.3333333333333333,1.0,0.3333333333333333
79,Waregem,Standard,3,1,3.0,1.3333333333333333,2.333333333333333,0.6666666666666666
80,Bergen,Anderlecht,16,5,1.0,2.333333333333333,0.6666666666666666,1.6666666666666667
81,Cercle Brugge,Waregem,13,3,1.0,2.333333333333333,2.0,1.0
82,Genk,Lierse,4,10,2.333333333333333,0.3333333333333333,0.6666666666666666,2.333333333333333
83,Lokeren,Gent,7,8,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.6666666666666667
84,Oostende,Mechelen,15,11,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0
85,Oud-Heverlee Leuven,Waasland-Beveren,12,14,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0
86,Kortrijk,Club Brugge,6,2,2.333333333333333,0.6666666666666666,1.0,1.3333333333333333
87,Standard,Charleroi,1,9,2.333333333333333,1.0,1.3333333333333333,1.3333333333333333
88,Gent,Cercle Brugge,8,13,1.3333333333333333,1.6666666666666667,1.0,2.333333333333333
89,Bergen,Kortrijk,16,6,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333
90,Lierse,Oostende,12,14,0.6666666666666666,2.333333333333333,0.6666666666666666,1.6666666666666667
91,Mechelen,Oud-Heverlee Leuven,10,13,2.6666666666666665,1.3333333333333333,2.0,2.333333333333333
92,Waasland-Beveren,Lokeren,15,7,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333
93,Anderlecht,Standard,5,1,1.0,0.6666666666666666,1.0,1.3333333333333333
94,Club Brugge,Genk,3,2,0.6666666666666666,2.0,2.6666666666666665,0.3333333333333333
95,Waregem,Charleroi,4,9,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333
96,Charleroi,Mechelen,9,10,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.3333333333333333
97,Genk,Kortrijk,2,7,2.333333333333333,0.0,1.6666666666666667,0.6666666666666666
98,Lokeren,Lierse,6,13,1.6666666666666667,0.6666666666666666,0.0,2.333333333333333
99,Oostende,Anderlecht,14,5,0.6666666666666666,2.0,2.0,0.3333333333333333
100,Oud-Heverlee Leuven,Bergen,12,16,2.6666666666666665,2.6666666666666665,0.6666666666666666,1.6666666666666667
101,Waregem,Gent,3,8,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0
102,Cercle Brugge,Club Brugge,11,4,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665
103,Standard,Waasland-Beveren,1,15,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.6666666666666665
104,Anderlecht,Oud-Heverlee Leuven,5,12,2.0,0.3333333333333333,2.6666666666666665,2.6666666666666665
105,Bergen,Genk,16,2,1.3333333333333333,2.0,2.0,0.6666666666666666
106,Kortrijk,Oostende,6,14,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667
107,Lierse,Charleroi,12,11,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667
108,Mechelen,Waregem,9,3,2.6666666666666665,2.0,2.0,1.6666666666666667
109,Club Brugge,Lokeren,4,7,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333
110,Gent,Standard,10,1,1.0,1.6666666666666667,1.3333333333333333,1.0
111,Waasland-Beveren,Cercle Brugge,15,8,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333
112,Lokeren,Mechelen,7,9,1.0,0.3333333333333333,2.6666666666666665,2.0
113,Cercle Brugge,Kortrijk,8,7,2.0,0.3333333333333333,1.0,1.3333333333333333
114,Charleroi,Gent,11,9,1.0,1.6666666666666667,1.0,1.3333333333333333
115,Oostende,Bergen,14,16,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.333333333333333
116,Oud-Heverlee Leuven,Lierse,12,13,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333
117,Genk,Anderlecht,2,4,1.3333333333333333,1.0,2.333333333333333,0.3333333333333333
118,Standard,Club Brugge,1,5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
119,Waregem,Waasland-Beveren,3,15,2.333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667
120,Cercle Brugge,Lierse,8,13,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
121,Charleroi,Anderlecht,10,5,1.0,1.3333333333333333,1.6666666666666667,1.0
122,Gent,Waasland-Beveren,8,15,1.0,0.3333333333333333,0.0,1.6666666666666667
