,Genk scored,Genk received,Club Brugge scored,Club Brugge received,Standard scored,Standard received,Lokeren scored,Lokeren received,Waregem scored,Waregem received,Kortrijk scored,Kortrijk received,Cercle Brugge scored,Cercle Brugge received,Gent scored,Gent received,Bergen scored,Bergen received,Waasland-Beveren scored,Waasland-Beveren received,Anderlecht scored,Anderlecht received,Lierse scored,Lierse received,Oud-Heverlee Leuven scored,Oud-Heverlee Leuven received,Charleroi scored,Charleroi received,Mechelen scored,Mechelen received,Oostende scored,Oostende received
0,2.6666666666666665,1.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,2.0,,
1,4.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.0,2.0,,
2,3.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,2.0,1.0,3.0,0.3333333333333333,1.3333333333333333,3.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.0,1.6666666666666667,,
3,1.6666666666666667,2.0,1.6666666666666667,1.0,2.0,0.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,3.6666666666666665,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667
4,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.0,2.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,2.0,2.0,1.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,2.0,0.0,1.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,2.6666666666666665,1.0,1.0,0.6666666666666666,1.3333333333333333
5,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.0,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,2.0,3.6666666666666665,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.3333333333333333,2.6666666666666665,1.0,1.0,0.3333333333333333,1.3333333333333333
6,2.3333333333333335,1.0,2.3333333333333335,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,4.333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,2.0,1.0,2.0
7,2.0,1.0,3.3333333333333335,0.6666666666666666,2.6666666666666665,1.0,1.6666666666666667,0.6666666666666666,3.3333333333333335,3.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,2.0,0.6666666666666666,1.0,2.6666666666666665,2.6666666666666665,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,2.0
8,2.0,0.6666666666666666,3.0,0.3333333333333333,3.6666666666666665,1.0,2.0,2.0,3.3333333333333335,3.0,1.6666666666666667,1.0,0.0,3.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,2.0,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.0,2.0,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667
9,1.0,0.3333333333333333,2.0,0.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.6666666666666665,3.0,1.3333333333333333,1.0,1.0,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.0,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.0,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0
10,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,2.6666666666666665,2.0,1.0,2.3333333333333335,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667
11,2.6666666666666665,0.3333333333333333,0.6666666666666666,2.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.6666666666666667
12,2.3333333333333335,0.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,0.3333333333333333,0.0,2.3333333333333335,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,0.6666666666666666,2.0
13,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,2.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,2.0,0.6666666666666666,1.6666666666666667
14,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,2.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667
15,1.0,2.3333333333333335,1.3333333333333333,0.0,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,2.0,0.0,1.6666666666666667,1.6666666666666667,1.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,3.0,2.0,0.6666666666666666
16,1.0,1.6666666666666667,1.6666666666666667,0.0,2.0,0.0,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.0,1.6666666666666667,2.0,2.3333333333333335,1.3333333333333333,0.0,0.3333333333333333,1.0,0.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,3.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,2.0,0.6666666666666666
17,1.0,2.0,2.6666666666666665,0.0,2.0,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,1.0,2.6666666666666665,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,2.0,0.6666666666666666
18,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,0.0,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,3.6666666666666665,0.3333333333333333,1.6666666666666667,1.0,1.0,0.0,1.3333333333333333,1.3333333333333333,1.0
19,0.3333333333333333,2.0,2.6666666666666665,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,1.0
20,0.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,3.0,1.0,1.6666666666666667,0.0,1.6666666666666667,1.0,1.0,3.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0
21,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.0,1.0,1.0,1.3333333333333333,3.3333333333333335,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.0,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.0,0.6666666666666666,2.3333333333333335
22,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0
23,1.0,1.0,1.0,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.0,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0
24,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
25,1.3333333333333333,1.0,2.6666666666666665,1.0,2.3333333333333335,0.0,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,2.0,1.0,0.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
26,0.6666666666666666,1.6666666666666667,3.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,2.6666666666666665,1.0,0.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,2.0,1.0,1.3333333333333333,1.3333333333333333,1.0
27,0.3333333333333333,1.3333333333333333,3.0,1.0,1.0,1.3333333333333333,1.0,1.0,2.0,2.0,2.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0
