,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,26/07/13,Club Brugge,Charleroi,72,64,70,64,70,64,0.26589063763792137,0.47521727445998524,0.2588920879020935,1,7.953333333333333,4.45,8.168333333333335
1,27/07/13,Bergen,Cercle Brugge,65,63,65,66,66,65,0.18196427737601972,0.4302745304398794,0.3877611921841009,X,7.728333333333333,3.268333333333333,3.6266666666666665
2,27/07/13,Genk,Oostende,75,64,71,64,70,67,0.24579021211764734,0.4594945098455527,0.29471527803680003,1,7.590000000000001,4.06,6.329999999999999
3,27/07/13,Kortrijk,Oud-Heverlee Leuven,67,64,66,66,67,66,0.18222616680450146,0.43815647895724114,0.37961735423825743,1,7.718333333333334,3.2099999999999995,3.705
4,27/07/13,Lierse,Waregem,62,68,62,68,65,69,0.14145187016241714,0.3670513234444717,0.4914968063931111,2,8.455,3.2583333333333333,2.433333333333333
5,27/07/13,Waasland-Beveren,Gent,65,69,65,67,65,67,0.13373347711281847,0.3297369875650611,0.5365295353221203,X,8.966666666666667,3.6366666666666667,2.235
6,28/07/13,Anderlecht,Lokeren,73,72,71,69,70,70,0.2679770028498855,0.45978562859514316,0.2722373685549712,2,7.455000000000001,4.345,7.338333333333334
7,28/07/13,Mechelen,Standard,68,74,66,71,67,71,0.14351250527868947,0.35652122374351597,0.4999662709777945,2,8.413333333333332,3.3866666666666663,2.415
8,02/08/13,Cercle Brugge,Anderlecht,63,73,66,71,65,70,0.12572732703173092,0.3150872109753459,0.5591854619929231,2,9.903333333333334,3.9516666666666667,2.2266666666666666
9,03/08/13,Charleroi,Waasland-Beveren,64,65,64,65,64,65,0.17547936183979218,0.41849366071374466,0.40602697744646316,X,7.508333333333333,3.1483333333333334,3.2449999999999997
10,03/08/13,Lokeren,Bergen,72,65,69,65,70,66,0.2081776153124072,0.45463003882126585,0.3371923458663269,1,7.305000000000001,3.345,4.510000000000001
11,03/08/13,Oud-Heverlee Leuven,Genk,64,75,66,71,66,70,0.1356849259052641,0.31874438841306285,0.545570685681673,2,8.993333333333334,3.828333333333333,2.236666666666667
