,Man United scored,Man United received,Chelsea scored,Chelsea received,Portsmouth scored,Portsmouth received,West Ham scored,West Ham received,Bolton scored,Bolton received,Everton scored,Everton received,Newcastle scored,Newcastle received,Arsenal scored,Arsenal received,Aston Villa scored,Aston Villa received,Liverpool scored,Liverpool received,Middlesbrough scored,Middlesbrough received,Wigan scored,Wigan received,Charlton scored,Charlton received,Tottenham scored,Tottenham received,Blackburn scored,Blackburn received,Man City scored,Man City received,Fulham scored,Fulham received,Reading scored,Reading received,Sheffield United scored,Sheffield United received,Watford scored,Watford received
10,3.0,0.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0
11,2.6666666666666665,0.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333
12,2.0,0.3333333333333333,2.0,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.0,2.0
13,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,1.0,1.6666666666666667,1.0,2.3333333333333335
14,2.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,2.0,1.0,0.6666666666666666,1.3333333333333333,2.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333
15,2.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,0.0,1.0,1.6666666666666667,1.0,2.3333333333333335,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
16,2.6666666666666665,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,2.6666666666666665,0.0,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.0,1.6666666666666667,1.0,0.0,0.3333333333333333
17,1.6666666666666667,1.0,1.6666666666666667,1.0,2.0,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.0,1.0,1.3333333333333333,1.6666666666666667,3.6666666666666665,0.0,1.0,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,3.3333333333333335,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666
18,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,3.0,1.6666666666666667,0.6666666666666666,2.0,3.0,0.0,1.3333333333333333,1.0,1.0,1.6666666666666667,0.3333333333333333,3.3333333333333335,2.6666666666666665,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333
19,2.0,0.6666666666666666,2.6666666666666665,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,3.3333333333333335,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0
20,3.0,1.0,2.3333333333333335,2.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.0,2.3333333333333335,1.0,1.6666666666666667,0.0,1.3333333333333333,2.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667
21,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,3.0,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,1.0,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0
22,2.6666666666666665,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,3.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,2.6666666666666665,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333
23,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,3.6666666666666665,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,2.3333333333333335,2.0,2.6666666666666665,0.3333333333333333,1.0,1.0,2.6666666666666665,0.0,3.6666666666666665,1.0,0.0,3.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.3333333333333335,0.6666666666666666,1.0,2.3333333333333335,0.0,1.6666666666666667
24,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,1.0,2.6666666666666665,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,3.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,3.0
25,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,1.6666666666666667,1.0,2.0,1.0,0.6666666666666666,2.0,1.6666666666666667,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.6666666666666667,0.0,2.3333333333333335
26,3.3333333333333335,0.0,2.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667
27,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667,0.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333
28,1.6666666666666667,0.3333333333333333,2.0,0.0,0.6666666666666666,2.0,1.0,3.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,2.0,1.3333333333333333,3.0,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,1.6666666666666667
29,2.3333333333333335,0.6666666666666666,2.0,0.0,0.0,1.6666666666666667,1.6666666666666667,3.0,1.0,3.3333333333333335,1.6666666666666667,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,3.6666666666666665,1.6666666666666667,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,2.6666666666666665
30,3.0,0.6666666666666666,2.0,0.0,0.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,1.0,2.0,1.0,0.6666666666666666,0.0,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.0,2.0
31,3.0,1.3333333333333333,1.6666666666666667,0.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,1.0,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.0,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,1.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,2.6666666666666665
32,2.3333333333333335,1.0,2.0,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335
33,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,3.0
34,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,2.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,2.0,1.3333333333333333,2.0,0.6666666666666666,1.0,2.0,2.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.0,2.0
35,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,2.6666666666666665,1.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.6666666666666665,1.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667
36,2.0,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.0,1.0,2.0,1.3333333333333333,1.6666666666666667,0.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.0,2.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666
37,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,2.3333333333333335,1.0,3.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666
