,Man United scored,Man United received,Man City scored,Man City received,Tottenham scored,Tottenham received,Arsenal scored,Arsenal received,Burnley scored,Burnley received,Everton scored,Everton received,West Brom scored,West Brom received,Liverpool scored,Liverpool received,Watford scored,Watford received,Southampton scored,Southampton received,Swansea scored,Swansea received,Leicester scored,Leicester received,Chelsea scored,Chelsea received,Bournemouth scored,Bournemouth received,Stoke scored,Stoke received,Crystal Palace scored,Crystal Palace received,West Ham scored,West Ham received,Huddersfield scored,Huddersfield received,Brighton scored,Brighton received,Newcastle scored,Newcastle received
10,0.6666666666666666,1.0,3.0,1.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666,1.0,1.6666666666666667,3.0,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,3.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666
11,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,2.0,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,2.0
12,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,1.0,0.3333333333333333,2.0,2.6666666666666665,0.3333333333333333,2.0,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.0,1.0,1.0,1.6666666666666667,2.0,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.0,1.0,1.0,0.3333333333333333,2.6666666666666665
13,3.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,1.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,0.0,1.0,1.0,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,3.6666666666666665,0.6666666666666666,1.0,1.0,3.0
14,2.6666666666666665,1.0,2.0,1.0,1.0,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.0,1.0,3.0,0.6666666666666666,2.0,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,3.0,0.3333333333333333,2.0,1.0,2.6666666666666665
15,2.6666666666666665,1.6666666666666667,2.0,1.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,3.0,0.6666666666666666,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.6666666666666665
16,1.6666666666666667,1.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,2.0,0.6666666666666666,2.0,2.6666666666666665,1.0,2.0,1.0,1.0,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,3.0,1.0,2.3333333333333335
17,1.3333333333333333,1.0,3.3333333333333335,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,3.0,2.3333333333333335,1.0,1.3333333333333333,0.0,2.3333333333333335,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667
18,1.6666666666666667,1.0,4.0,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.0,0.6666666666666666,2.6666666666666665,2.0,2.0,1.3333333333333333,0.3333333333333333,0.0,3.0,1.0,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,1.0,2.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333
19,2.0,1.6666666666666667,3.0,0.3333333333333333,3.0,2.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,4.0,1.0,1.0,2.0,1.0,2.3333333333333335,0.6666666666666666,3.0,1.0,2.3333333333333335,1.0,0.0,1.0,3.6666666666666665,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,2.6666666666666665,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333
20,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,3.0,1.0,2.3333333333333335,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,1.0,2.0,1.0,2.3333333333333335,1.3333333333333333,2.0,2.3333333333333335,0.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0
21,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,2.0,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,3.0,0.6666666666666666,1.3333333333333333,2.0,1.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,3.0,0.6666666666666666,2.3333333333333335,2.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333
22,1.6666666666666667,0.0,2.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,0.0,3.0,1.0,0.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333
23,2.0,0.0,3.0,2.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,2.0,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,0.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.3333333333333333,3.0,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333
24,1.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.0,2.0,0.3333333333333333,1.0,1.0,2.0,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,2.0,1.0,0.3333333333333333,3.0,0.3333333333333333,2.3333333333333335,1.0,1.6666666666666667
25,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,1.0,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,1.0,0.6666666666666666,1.0,2.0,1.0,1.6666666666666667,0.0,2.3333333333333335,1.3333333333333333,2.0,1.0,1.6666666666666667
26,0.6666666666666666,1.0,3.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.0,2.0,2.3333333333333335,0.6666666666666666,3.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,0.6666666666666666
27,1.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,1.0,2.6666666666666665,2.6666666666666665,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.0
28,1.6666666666666667,1.3333333333333333,3.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,2.0,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,2.3333333333333335,1.0,1.0,1.3333333333333333
29,2.3333333333333335,1.3333333333333333,2.0,0.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,1.0,2.0,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333
30,1.6666666666666667,1.0,2.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.0,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,2.6666666666666665,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.0,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,1.0,2.0,1.0,1.0
31,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.0,2.0,1.0,1.6666666666666667,1.3333333333333333,1.0,2.6666666666666665,2.6666666666666665,1.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,2.0,0.0,1.0,3.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333
32,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,3.0,1.0,2.0,0.3333333333333333,1.3333333333333333,2.0,1.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.0,0.6666666666666666
33,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.0,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,3.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,2.0,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.0,1.6666666666666667,0.6666666666666666
34,1.6666666666666667,1.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0
35,1.3333333333333333,0.6666666666666666,4.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,3.0,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0
36,1.3333333333333333,0.6666666666666666,3.0,0.3333333333333333,1.0,0.6666666666666666,3.3333333333333335,1.0,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,2.3333333333333335,0.0,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333
37,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,4.0,0.6666666666666666,1.0,1.3333333333333333,1.0,1.0,1.0,3.0,0.3333333333333333,2.0,1.6666666666666667,0.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
