,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Inter,Napoli,Chievo,Genoa,Juventus,Fiorentina,Lazio,Sampdoria,Roma,Catania,Torino,Udinese,Milan,Bologna,Cagliari,Parma,Pescara,Palermo,Atalanta,Siena
1,Juventus,Napoli,Lazio,Sampdoria,Roma,Catania,Torino,Genoa,Inter,Milan,Fiorentina,Chievo,Parma,Cagliari,Udinese,Bologna,Pescara,Palermo,Atalanta,Siena
2,Juventus,Napoli,Lazio,Sampdoria,Inter,Fiorentina,Roma,Catania,Torino,Milan,Genoa,Chievo,Parma,Bologna,Atalanta,Cagliari,Udinese,Palermo,Pescara,Siena
3,Juventus,Napoli,Lazio,Sampdoria,Roma,Fiorentina,Inter,Genoa,Atalanta,Catania,Torino,Parma,Udinese,Bologna,Milan,Chievo,Cagliari,Pescara,Palermo,Siena
4,Juventus,Napoli,Sampdoria,Inter,Lazio,Roma,Fiorentina,Catania,Genoa,Milan,Torino,Atalanta,Parma,Udinese,Bologna,Pescara,Chievo,Siena,Cagliari,Palermo
5,Juventus,Napoli,Inter,Lazio,Sampdoria,Torino,Roma,Fiorentina,Genoa,Catania,Milan,Bologna,Pescara,Parma,Udinese,Atalanta,Palermo,Chievo,Siena,Cagliari
6,Juventus,Napoli,Lazio,Inter,Roma,Fiorentina,Catania,Sampdoria,Genoa,Torino,Milan,Bologna,Pescara,Udinese,Parma,Chievo,Palermo,Atalanta,Cagliari,Siena
7,Juventus,Napoli,Lazio,Inter,Roma,Fiorentina,Catania,Sampdoria,Torino,Genoa,Parma,Udinese,Atalanta,Cagliari,Milan,Bologna,Chievo,Pescara,Palermo,Siena
8,Juventus,Napoli,Inter,Lazio,Fiorentina,Roma,Parma,Udinese,Catania,Cagliari,Milan,Sampdoria,Torino,Genoa,Atalanta,Pescara,Bologna,Palermo,Chievo,Siena
9,Juventus,Inter,Napoli,Lazio,Fiorentina,Parma,Roma,Cagliari,Udinese,Atalanta,Catania,Milan,Torino,Sampdoria,Chievo,Genoa,Palermo,Pescara,Bologna,Siena
10,Juventus,Inter,Napoli,Fiorentina,Lazio,Roma,Catania,Parma,Atalanta,Milan,Udinese,Cagliari,Torino,Pescara,Sampdoria,Chievo,Genoa,Bologna,Palermo,Siena
11,Juventus,Inter,Napoli,Fiorentina,Lazio,Atalanta,Roma,Catania,Parma,Udinese,Cagliari,Torino,Milan,Palermo,Chievo,Pescara,Sampdoria,Genoa,Bologna,Siena
12,Juventus,Inter,Fiorentina,Napoli,Lazio,Roma,Catania,Atalanta,Parma,Udinese,Cagliari,Milan,Torino,Sampdoria,Bologna,Palermo,Chievo,Pescara,Siena,Genoa
13,Juventus,Napoli,Fiorentina,Inter,Lazio,Roma,Parma,Catania,Milan,Atalanta,Sampdoria,Udinese,Cagliari,Torino,Palermo,Genoa,Chievo,Siena,Bologna,Pescara
14,Juventus,Napoli,Inter,Fiorentina,Lazio,Roma,Milan,Parma,Udinese,Catania,Atalanta,Sampdoria,Cagliari,Torino,Chievo,Bologna,Palermo,Genoa,Siena,Pescara
15,Juventus,Inter,Napoli,Lazio,Roma,Fiorentina,Milan,Udinese,Catania,Atalanta,Parma,Chievo,Sampdoria,Cagliari,Bologna,Torino,Palermo,Pescara,Genoa,Siena
16,Juventus,Inter,Napoli,Lazio,Fiorentina,Roma,Milan,Catania,Udinese,Parma,Chievo,Atalanta,Bologna,Sampdoria,Torino,Cagliari,Palermo,Pescara,Genoa,Siena
17,Juventus,Napoli,Lazio,Fiorentina,Inter,Roma,Milan,Parma,Catania,Udinese,Atalanta,Chievo,Torino,Bologna,Sampdoria,Pescara,Cagliari,Palermo,Genoa,Siena
18,Juventus,Napoli,Lazio,Fiorentina,Inter,Roma,Milan,Parma,Udinese,Catania,Chievo,Atalanta,Torino,Sampdoria,Pescara,Bologna,Genoa,Cagliari,Palermo,Siena
19,Juventus,Napoli,Lazio,Inter,Fiorentina,Roma,Milan,Udinese,Parma,Catania,Chievo,Torino,Atalanta,Bologna,Sampdoria,Pescara,Cagliari,Genoa,Palermo,Siena
20,Juventus,Napoli,Lazio,Inter,Fiorentina,Milan,Roma,Catania,Parma,Udinese,Torino,Chievo,Atalanta,Bologna,Sampdoria,Cagliari,Pescara,Genoa,Palermo,Siena
21,Juventus,Napoli,Lazio,Inter,Milan,Fiorentina,Catania,Roma,Udinese,Parma,Chievo,Torino,Sampdoria,Atalanta,Bologna,Cagliari,Pescara,Genoa,Palermo,Siena
22,Juventus,Napoli,Lazio,Milan,Inter,Fiorentina,Catania,Roma,Udinese,Parma,Torino,Chievo,Atalanta,Bologna,Sampdoria,Cagliari,Genoa,Pescara,Siena,Palermo
23,Juventus,Napoli,Lazio,Inter,Milan,Fiorentina,Udinese,Catania,Roma,Parma,Sampdoria,Torino,Chievo,Atalanta,Bologna,Cagliari,Genoa,Pescara,Siena,Palermo
24,Juventus,Napoli,Milan,Lazio,Inter,Fiorentina,Catania,Roma,Udinese,Parma,Torino,Sampdoria,Chievo,Cagliari,Atalanta,Bologna,Genoa,Siena,Pescara,Palermo
25,Juventus,Napoli,Lazio,Milan,Inter,Fiorentina,Catania,Roma,Udinese,Sampdoria,Parma,Torino,Cagliari,Bologna,Chievo,Atalanta,Genoa,Siena,Pescara,Palermo
26,Juventus,Napoli,Milan,Inter,Lazio,Fiorentina,Roma,Catania,Udinese,Sampdoria,Bologna,Torino,Parma,Cagliari,Atalanta,Chievo,Genoa,Siena,Palermo,Pescara
27,Juventus,Napoli,Milan,Fiorentina,Inter,Lazio,Roma,Catania,Udinese,Bologna,Sampdoria,Parma,Cagliari,Atalanta,Torino,Chievo,Genoa,Siena,Palermo,Pescara
28,Juventus,Napoli,Milan,Fiorentina,Inter,Roma,Lazio,Catania,Udinese,Bologna,Sampdoria,Torino,Parma,Cagliari,Chievo,Atalanta,Genoa,Siena,Palermo,Pescara
29,Juventus,Napoli,Milan,Fiorentina,Inter,Lazio,Roma,Catania,Udinese,Parma,Cagliari,Bologna,Sampdoria,Torino,Chievo,Atalanta,Genoa,Siena,Palermo,Pescara
30,Juventus,Napoli,Milan,Fiorentina,Lazio,Inter,Roma,Catania,Udinese,Parma,Cagliari,Bologna,Atalanta,Sampdoria,Torino,Chievo,Siena,Palermo,Genoa,Pescara
31,Juventus,Napoli,Milan,Fiorentina,Roma,Lazio,Inter,Udinese,Catania,Cagliari,Parma,Bologna,Sampdoria,Atalanta,Torino,Chievo,Siena,Palermo,Genoa,Pescara
32,Juventus,Napoli,Milan,Fiorentina,Inter,Roma,Udinese,Lazio,Catania,Cagliari,Bologna,Parma,Chievo,Sampdoria,Atalanta,Torino,Siena,Palermo,Genoa,Pescara
33,Juventus,Napoli,Milan,Fiorentina,Roma,Udinese,Inter,Lazio,Catania,Cagliari,Bologna,Parma,Atalanta,Chievo,Sampdoria,Torino,Palermo,Genoa,Siena,Pescara
34,Juventus,Napoli,Milan,Fiorentina,Roma,Udinese,Lazio,Inter,Catania,Parma,Cagliari,Bologna,Chievo,Atalanta,Sampdoria,Torino,Genoa,Palermo,Siena,Pescara
35,Juventus,Napoli,Milan,Fiorentina,Udinese,Roma,Lazio,Inter,Catania,Parma,Cagliari,Chievo,Bologna,Sampdoria,Atalanta,Torino,Genoa,Palermo,Siena,Pescara
36,Juventus,Napoli,Milan,Fiorentina,Udinese,Lazio,Roma,Catania,Inter,Parma,Cagliari,Chievo,Bologna,Sampdoria,Atalanta,Torino,Genoa,Palermo,Siena,Pescara
37,Juventus,Napoli,Milan,Fiorentina,Udinese,Roma,Lazio,Catania,Inter,Parma,Cagliari,Chievo,Bologna,Sampdoria,Atalanta,Torino,Genoa,Palermo,Siena,Pescara
