,Rennes scored,Rennes received,Montpellier scored,Montpellier received,Lyon scored,Lyon received,Toulouse scored,Toulouse received,St Etienne scored,St Etienne received,Lorient scored,Lorient received,Caen scored,Caen received,Sochaux scored,Sochaux received,Marseille scored,Marseille received,Brest scored,Brest received,Nancy scored,Nancy received,Lille scored,Lille received,Bordeaux scored,Bordeaux received,Paris SG scored,Paris SG received,Valenciennes scored,Valenciennes received,Auxerre scored,Auxerre received,Nice scored,Nice received,Evian Thonon Gaillard scored,Evian Thonon Gaillard received,Ajaccio scored,Ajaccio received,Dijon scored,Dijon received
10,1.0,0.6666666666666666,3.3333333333333335,2.0,1.3333333333333333,2.0,0.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,2.0,2.3333333333333335,0.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,2.6666666666666665
11,1.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.0,1.3333333333333333,3.0,1.0,1.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,3.3333333333333335
12,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,2.0,2.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.0,2.0,0.6666666666666666,2.6666666666666665
13,1.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.0,1.0,0.6666666666666666,2.0,1.3333333333333333,2.0
14,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333
15,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.0,0.6666666666666666,2.0,1.0,2.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,2.0,1.0,1.6666666666666667,1.0,2.6666666666666665,0.6666666666666666,1.0,2.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.3333333333333333,0.3333333333333333
16,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,1.0,2.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.0,1.6666666666666667,2.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.0
17,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.0,1.6666666666666667,1.6666666666666667,2.0,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333
18,0.6666666666666666,0.6666666666666666,1.0,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,2.0,2.0,1.6666666666666667,0.6666666666666666,1.0,2.0
19,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,2.0,1.3333333333333333,2.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667
20,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,2.0,2.3333333333333335,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,2.0,2.0
21,1.0,0.6666666666666666,1.0,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,2.0,1.6666666666666667,1.0,1.6666666666666667,2.0
22,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,2.0,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,2.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,1.0,2.0
23,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,3.0,0.6666666666666666,1.0,2.0,2.0,1.3333333333333333,0.0,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,2.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0
24,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,2.0,2.0,2.0,2.0,1.6666666666666667,2.0,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0
25,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,2.0,0.0,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.0,3.3333333333333335,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,2.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,1.0
26,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,3.3333333333333335,2.0,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667
27,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
28,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0
29,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,3.0,0.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666
30,1.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0
31,2.3333333333333335,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.0,2.0,1.6666666666666667,1.6666666666666667,2.0,1.0,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333
32,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,2.0,1.0,1.6666666666666667,1.0,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,1.6666666666666667
33,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,2.0,2.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,2.0,1.6666666666666667,1.0,2.0,0.6666666666666666,3.0,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.0,1.0,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,1.3333333333333333
34,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,3.6666666666666665,1.0,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,3.0,1.0,1.0,1.6666666666666667,2.0,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,2.0,1.0,1.3333333333333333,0.0,1.6666666666666667
35,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,2.0,0.3333333333333333,3.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,0.0,1.0,1.6666666666666667,2.0,1.3333333333333333,2.0,0.0,1.0
36,0.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,1.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,3.0,1.0,1.3333333333333333,3.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0
37,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,1.0,1.3333333333333333,2.0,0.3333333333333333,1.0,0.6666666666666666,3.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,3.0,1.3333333333333333,2.0,2.0,1.0,3.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,2.0
