,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Rennes,Montpellier,Lyon,Toulouse,St Etienne,Lorient,Caen,Evian Thonon Gaillard,Sochaux,Marseille,Brest,Nancy,Lille,Bordeaux,Paris SG,Valenciennes,Auxerre,Nice,Ajaccio,Dijon
1,Toulouse,Montpellier,St Etienne,Caen,Rennes,Lyon,Evian Thonon Gaillard,Lorient,Marseille,Brest,Sochaux,Bordeaux,Nancy,Lille,Paris SG,Valenciennes,Auxerre,Ajaccio,Nice,Dijon
2,Montpellier,Toulouse,St Etienne,Caen,Lyon,Evian Thonon Gaillard,Rennes,Sochaux,Lille,Paris SG,Lorient,Marseille,Brest,Dijon,Bordeaux,Auxerre,Ajaccio,Nancy,Valenciennes,Nice
3,Montpellier,Lyon,Paris SG,Toulouse,Rennes,Sochaux,Lille,St Etienne,Lorient,Caen,Dijon,Auxerre,Bordeaux,Evian Thonon Gaillard,Brest,Marseille,Nice,Ajaccio,Nancy,Valenciennes
4,Montpellier,Lyon,Lille,Paris SG,Toulouse,Rennes,Sochaux,Lorient,St Etienne,Auxerre,Bordeaux,Evian Thonon Gaillard,Caen,Dijon,Ajaccio,Brest,Marseille,Nancy,Nice,Valenciennes
5,Lyon,Montpellier,Toulouse,Lille,Paris SG,Lorient,Rennes,Sochaux,Auxerre,Evian Thonon Gaillard,Caen,St Etienne,Bordeaux,Dijon,Nice,Brest,Ajaccio,Valenciennes,Nancy,Marseille
6,Montpellier,Rennes,Lyon,Paris SG,Toulouse,Lille,Lorient,Caen,Sochaux,Dijon,Auxerre,St Etienne,Bordeaux,Evian Thonon Gaillard,Marseille,Valenciennes,Nice,Brest,Ajaccio,Nancy
7,Lyon,Paris SG,Toulouse,Montpellier,Rennes,Lille,Lorient,Caen,Auxerre,Dijon,St Etienne,Sochaux,Marseille,Bordeaux,Evian Thonon Gaillard,Valenciennes,Nice,Brest,Ajaccio,Nancy
8,Paris SG,Montpellier,Lyon,Toulouse,Lille,Lorient,Rennes,Caen,Auxerre,Sochaux,Dijon,St Etienne,Marseille,Bordeaux,Evian Thonon Gaillard,Nice,Brest,Ajaccio,Valenciennes,Nancy
9,Paris SG,Montpellier,Lyon,Lille,Rennes,Toulouse,Lorient,Caen,St Etienne,Auxerre,Sochaux,Dijon,Nice,Valenciennes,Marseille,Brest,Evian Thonon Gaillard,Bordeaux,Ajaccio,Nancy
10,Paris SG,Montpellier,Lille,Rennes,Lyon,Toulouse,Lorient,St Etienne,Caen,Sochaux,Auxerre,Marseille,Dijon,Nice,Valenciennes,Brest,Evian Thonon Gaillard,Bordeaux,Nancy,Ajaccio
11,Paris SG,Montpellier,Lille,Lyon,Toulouse,Rennes,Lorient,St Etienne,Marseille,Caen,Sochaux,Brest,Auxerre,Evian Thonon Gaillard,Bordeaux,Nice,Dijon,Valenciennes,Nancy,Ajaccio
12,Paris SG,Montpellier,Lille,Lyon,Rennes,Toulouse,Lorient,Marseille,Caen,St Etienne,Sochaux,Auxerre,Evian Thonon Gaillard,Bordeaux,Brest,Valenciennes,Nice,Nancy,Dijon,Ajaccio
13,Paris SG,Montpellier,Lille,Rennes,Lyon,Toulouse,Lorient,St Etienne,Caen,Marseille,Sochaux,Evian Thonon Gaillard,Brest,Auxerre,Valenciennes,Nancy,Dijon,Bordeaux,Nice,Ajaccio
14,Montpellier,Paris SG,Lille,Rennes,Lyon,Toulouse,Lorient,St Etienne,Marseille,Caen,Sochaux,Dijon,Evian Thonon Gaillard,Bordeaux,Brest,Auxerre,Valenciennes,Nancy,Nice,Ajaccio
15,Montpellier,Paris SG,Lille,Lyon,Rennes,Toulouse,Marseille,St Etienne,Lorient,Caen,Evian Thonon Gaillard,Bordeaux,Sochaux,Dijon,Brest,Auxerre,Valenciennes,Nice,Nancy,Ajaccio
16,Montpellier,Paris SG,Lille,Lyon,Rennes,Toulouse,St Etienne,Marseille,Lorient,Bordeaux,Evian Thonon Gaillard,Caen,Auxerre,Sochaux,Dijon,Brest,Valenciennes,Nancy,Nice,Ajaccio
17,Montpellier,Paris SG,Lille,Lyon,St Etienne,Toulouse,Rennes,Marseille,Bordeaux,Lorient,Brest,Evian Thonon Gaillard,Caen,Auxerre,Nancy,Sochaux,Dijon,Nice,Valenciennes,Ajaccio
18,Paris SG,Montpellier,Lille,Lyon,Rennes,Marseille,Toulouse,St Etienne,Lorient,Bordeaux,Evian Thonon Gaillard,Brest,Valenciennes,Caen,Auxerre,Dijon,Nice,Nancy,Sochaux,Ajaccio
19,Paris SG,Montpellier,Lille,Lyon,Rennes,Marseille,St Etienne,Toulouse,Bordeaux,Lorient,Brest,Evian Thonon Gaillard,Dijon,Valenciennes,Caen,Auxerre,Nancy,Nice,Sochaux,Ajaccio
20,Paris SG,Montpellier,Lille,Lyon,Marseille,Rennes,Toulouse,St Etienne,Bordeaux,Lorient,Brest,Evian Thonon Gaillard,Nancy,Dijon,Ajaccio,Valenciennes,Caen,Auxerre,Sochaux,Nice
21,Paris SG,Montpellier,Lille,Lyon,Marseille,Rennes,St Etienne,Toulouse,Bordeaux,Lorient,Brest,Valenciennes,Evian Thonon Gaillard,Caen,Nancy,Ajaccio,Dijon,Nice,Auxerre,Sochaux
22,Paris SG,Montpellier,Lille,Lyon,Rennes,St Etienne,Marseille,Toulouse,Bordeaux,Lorient,Valenciennes,Evian Thonon Gaillard,Caen,Brest,Nancy,Dijon,Ajaccio,Nice,Auxerre,Sochaux
23,Paris SG,Montpellier,Lille,St Etienne,Marseille,Lyon,Rennes,Toulouse,Bordeaux,Valenciennes,Evian Thonon Gaillard,Caen,Lorient,Brest,Dijon,Nancy,Ajaccio,Auxerre,Nice,Sochaux
24,Montpellier,Paris SG,Lille,St Etienne,Lyon,Rennes,Toulouse,Marseille,Bordeaux,Valenciennes,Evian Thonon Gaillard,Brest,Caen,Lorient,Dijon,Ajaccio,Nice,Nancy,Auxerre,Sochaux
25,Paris SG,Montpellier,Lille,Rennes,St Etienne,Toulouse,Lyon,Marseille,Bordeaux,Evian Thonon Gaillard,Valenciennes,Brest,Caen,Lorient,Dijon,Nice,Nancy,Ajaccio,Auxerre,Sochaux
26,Paris SG,Montpellier,Lille,St Etienne,Rennes,Toulouse,Lyon,Marseille,Bordeaux,Evian Thonon Gaillard,Valenciennes,Brest,Ajaccio,Caen,Lorient,Nice,Nancy,Dijon,Auxerre,Sochaux
27,Paris SG,Montpellier,Lille,Toulouse,Lyon,St Etienne,Rennes,Bordeaux,Marseille,Evian Thonon Gaillard,Valenciennes,Lorient,Brest,Nancy,Dijon,Ajaccio,Caen,Nice,Sochaux,Auxerre
28,Montpellier,Paris SG,Lille,Toulouse,Lyon,St Etienne,Rennes,Bordeaux,Marseille,Evian Thonon Gaillard,Valenciennes,Nancy,Dijon,Lorient,Ajaccio,Brest,Caen,Nice,Sochaux,Auxerre
29,Montpellier,Paris SG,Lille,Lyon,Toulouse,St Etienne,Rennes,Bordeaux,Marseille,Evian Thonon Gaillard,Nancy,Valenciennes,Dijon,Lorient,Ajaccio,Nice,Brest,Caen,Sochaux,Auxerre
30,Montpellier,Paris SG,Lille,Lyon,Toulouse,Rennes,St Etienne,Bordeaux,Marseille,Evian Thonon Gaillard,Nancy,Valenciennes,Nice,Dijon,Brest,Caen,Ajaccio,Lorient,Sochaux,Auxerre
31,Montpellier,Paris SG,Lille,Lyon,Toulouse,Rennes,St Etienne,Bordeaux,Evian Thonon Gaillard,Marseille,Nancy,Valenciennes,Lorient,Nice,Caen,Dijon,Brest,Sochaux,Ajaccio,Auxerre
32,Montpellier,Paris SG,Lille,Lyon,Rennes,St Etienne,Toulouse,Bordeaux,Evian Thonon Gaillard,Marseille,Nancy,Nice,Valenciennes,Lorient,Caen,Dijon,Ajaccio,Brest,Sochaux,Auxerre
33,Montpellier,Paris SG,Lille,Lyon,Rennes,St Etienne,Toulouse,Bordeaux,Evian Thonon Gaillard,Nancy,Marseille,Valenciennes,Lorient,Nice,Caen,Dijon,Ajaccio,Brest,Sochaux,Auxerre
34,Montpellier,Paris SG,Lille,Lyon,Rennes,St Etienne,Toulouse,Bordeaux,Evian Thonon Gaillard,Marseille,Nancy,Valenciennes,Lorient,Caen,Nice,Ajaccio,Auxerre,Brest,Dijon,Sochaux
