,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Ajaccio,Toulouse,19,4,0.0,2.0,2.0,0.0
1,Brest,Evian Thonon Gaillard,11,8,2.0,2.0,2.0,2.0
2,Caen,Valenciennes,7,16,1.0,0.0,0.0,1.0
3,Marseille,Sochaux,10,9,2.0,2.0,2.0,2.0
4,Montpellier,Auxerre,2,17,3.0,1.0,1.0,3.0
5,Nancy,Lille,12,13,1.0,1.0,1.0,1.0
6,Nice,Lyon,18,3,1.0,3.0,3.0,1.0
7,Paris SG,Lorient,15,6,0.0,1.0,1.0,0.0
8,Bordeaux,St Etienne,14,5,1.0,2.0,2.0,1.0
9,Dijon,Rennes,20,1,1.0,5.0,5.0,1.0
10,Lorient,Bordeaux,6,14,1.0,0.0,1.0,2.0
11,Lyon,Ajaccio,6,18,2.0,1.0,0.5,1.5
12,Rennes,Paris SG,5,15,3.0,1.0,0.5,1.0
13,Sochaux,Caen,11,4,1.5,2.0,1.5,0.5
14,St Etienne,Nancy,3,13,1.5,0.5,0.5,1.0
15,Toulouse,Dijon,1,20,2.0,0.0,0.5,3.5
16,Valenciennes,Brest,16,10,0.0,0.5,1.0,1.0
17,Auxerre,Marseille,17,9,1.5,2.5,2.0,2.0
18,Evian Thonon Gaillard,Nice,7,19,1.5,1.0,0.5,2.0
19,Lille,Montpellier,14,2,0.5,1.0,2.0,0.5
20,Ajaccio,Evian Thonon Gaillard,18,7,0.5,1.5,1.5,1.0
21,Bordeaux,Auxerre,15,16,1.0,1.3333333333333333,1.3333333333333333,2.0
22,Brest,Lyon,13,5,1.0,1.0,1.6666666666666667,1.0
23,Caen,Lille,4,9,1.3333333333333333,1.0,1.0,1.0
24,Dijon,Lorient,14,11,1.0,2.333333333333333,0.6666666666666666,1.0
25,Nice,Toulouse,20,2,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333
26,Marseille,St Etienne,12,3,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333
27,Montpellier,Rennes,1,7,2.6666666666666665,0.3333333333333333,2.0,2.0
28,Nancy,Sochaux,18,8,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667
29,Paris SG,Valenciennes,10,19,1.0,1.0,0.3333333333333333,1.0
30,Auxerre,Ajaccio,16,17,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333
31,Evian Thonon Gaillard,Dijon,14,11,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
32,Lorient,Nancy,9,19,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667
33,Lyon,Montpellier,2,1,1.3333333333333333,1.0,2.0,0.6666666666666666
34,Nice,Brest,17,15,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
35,Valenciennes,Bordeaux,20,13,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0
36,Lille,Marseille,7,16,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667
37,Rennes,Caen,5,10,1.3333333333333333,2.333333333333333,1.6666666666666667,2.0
38,Sochaux,St Etienne,6,8,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666
39,Toulouse,Paris SG,4,3,1.3333333333333333,1.3333333333333333,2.0,1.0
40,Ajaccio,Valenciennes,18,20,1.0,2.0,0.6666666666666666,1.3333333333333333
41,Bordeaux,Evian Thonon Gaillard,11,12,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
42,Caen,Toulouse,13,5,1.0,2.0,1.0,1.3333333333333333
43,Dijon,Lyon,14,2,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0
44,Marseille,Rennes,17,6,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0
45,Sochaux,Lorient,7,8,1.6666666666666667,1.0,1.0,1.3333333333333333
46,St Etienne,Lille,9,3,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.3333333333333333
47,Montpellier,Nice,1,19,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
48,Nancy,Auxerre,18,10,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666
49,Paris SG,Brest,4,16,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
50,Auxerre,Caen,10,13,1.6666666666666667,0.6666666666666666,1.0,2.0
51,Brest,Montpellier,16,2,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333
52,Lille,Sochaux,4,8,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333
53,Lorient,St Etienne,6,12,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665
54,Nice,Ajaccio,15,17,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665
55,Toulouse,Bordeaux,3,13,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333
56,Valenciennes,Dijon,18,14,2.0,1.6666666666666667,0.6666666666666666,2.0
57,Evian Thonon Gaillard,Paris SG,10,5,0.6666666666666666,1.0,2.0,1.0
58,Lyon,Marseille,1,20,2.0,0.6666666666666666,0.6666666666666666,2.0
59,Rennes,Nancy,7,19,1.6666666666666667,1.0,0.6666666666666666,1.0
60,Bordeaux,Lille,13,4,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667
61,Ajaccio,Montpellier,19,1,1.3333333333333333,2.333333333333333,2.0,1.0
