,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,
3,Bursaspor,Trabzonspor,Kayserispor,Besiktas,Fenerbahce,Buyuksehyr,Galatasaray,Karabukspor,Bucaspor,Konyaspor,Genclerbirligi,Antalyaspor,Ankaragucu,Sivasspor,Gaziantepspor,Kasimpasa,Eskisehirspor,Manisaspor
4,Bursaspor,Trabzonspor,Besiktas,Kayserispor,Buyuksehyr,Karabukspor,Galatasaray,Antalyaspor,Fenerbahce,Ankaragucu,Bucaspor,Konyaspor,Genclerbirligi,Sivasspor,Gaziantepspor,Manisaspor,Eskisehirspor,Kasimpasa
5,Bursaspor,Besiktas,Galatasaray,Trabzonspor,Kayserispor,Fenerbahce,Karabukspor,Buyuksehyr,Antalyaspor,Genclerbirligi,Ankaragucu,Konyaspor,Manisaspor,Gaziantepspor,Bucaspor,Sivasspor,Eskisehirspor,Kasimpasa
6,Bursaspor,Trabzonspor,Kayserispor,Fenerbahce,Besiktas,Karabukspor,Galatasaray,Antalyaspor,Ankaragucu,Buyuksehyr,Genclerbirligi,Gaziantepspor,Bucaspor,Manisaspor,Konyaspor,Sivasspor,Eskisehirspor,Kasimpasa
7,Bursaspor,Trabzonspor,Kayserispor,Fenerbahce,Karabukspor,Antalyaspor,Besiktas,Ankaragucu,Galatasaray,Buyuksehyr,Gaziantepspor,Manisaspor,Genclerbirligi,Bucaspor,Eskisehirspor,Konyaspor,Sivasspor,Kasimpasa
8,Bursaspor,Trabzonspor,Kayserispor,Fenerbahce,Antalyaspor,Karabukspor,Besiktas,Ankaragucu,Galatasaray,Buyuksehyr,Manisaspor,Gaziantepspor,Eskisehirspor,Genclerbirligi,Bucaspor,Sivasspor,Konyaspor,Kasimpasa
9,Bursaspor,Trabzonspor,Kayserispor,Fenerbahce,Antalyaspor,Besiktas,Buyuksehyr,Galatasaray,Karabukspor,Ankaragucu,Manisaspor,Gaziantepspor,Genclerbirligi,Eskisehirspor,Bucaspor,Sivasspor,Konyaspor,Kasimpasa
10,Trabzonspor,Bursaspor,Kayserispor,Fenerbahce,Buyuksehyr,Karabukspor,Antalyaspor,Besiktas,Galatasaray,Gaziantepspor,Ankaragucu,Manisaspor,Genclerbirligi,Eskisehirspor,Konyaspor,Bucaspor,Sivasspor,Kasimpasa
11,Trabzonspor,Kayserispor,Bursaspor,Buyuksehyr,Fenerbahce,Besiktas,Antalyaspor,Karabukspor,Gaziantepspor,Galatasaray,Ankaragucu,Manisaspor,Genclerbirligi,Eskisehirspor,Konyaspor,Bucaspor,Sivasspor,Kasimpasa
