,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,10/08/12,Montpellier,Toulouse,73,73,73,75,74,73,0.5169380789858605,0.2792653989923615,0.203796522021778,X,1.8016666666666667,3.3349999999999995,4.569999999999999
1,11/08/12,Evian Thonon Gaillard,Bordeaux,74,75,70,74,70,72,0.33767416942128875,0.29544262422189804,0.3668832063568131,2,2.763333333333333,3.158333333333333,2.5433333333333334
2,11/08/12,Nancy,Brest,66,70,65,69,66,69,0.44238815630296713,0.30175830058165753,0.2558535431153752,1,2.11,3.0933333333333333,3.6483333333333334
3,11/08/12,Nice,Ajaccio,73,71,69,65,72,67,0.48574818388990654,0.28789709560107224,0.22635472050902122,2,1.9183333333333332,3.236666666666667,4.116666666666666
4,11/08/12,Paris SG,Lorient,81,73,80,71,80,70,0.6998208943268553,0.2023731069732745,0.0978059986998701,X,1.3316666666666668,4.6049999999999995,9.528333333333334
5,11/08/12,Rennes,Lyon,73,78,73,76,74,75,0.36729068006301785,0.30110327940615333,0.3316060405308289,2,2.5399999999999996,3.098333333333333,2.813333333333333
6,11/08/12,Sochaux,Bastia,71,71,70,66,69,69,0.42024107832076474,0.29882311026661124,0.28093581141262397,2,2.2150000000000003,3.115,3.313333333333333
7,11/08/12,St Etienne,Lille,76,76,73,74,75,77,0.30819610360240135,0.30319021128617385,0.38861368511142474,2,3.028333333333333,3.078333333333333,2.401666666666667
8,11/08/12,Troyes,Valenciennes,67,72,66,68,69,72,0.38383502098042666,0.3078280861328174,0.308336892886756,2,2.43,3.03,3.025
9,12/08/12,Reims,Marseille,68,74,68,75,69,76,0.2636641274158417,0.2949533830427216,0.4413824895414366,2,3.535,3.16,2.111666666666667
10,17/08/12,Lille,Nancy,76,66,74,65,77,66,0.6522164360683514,0.226300528359055,0.12148303557259348,X,1.4416666666666667,4.154999999999999,7.739999999999999
11,18/08/12,Bastia,Reims,71,68,66,68,69,69,0.5440113155658854,0.27494481518531244,0.18104386924880214,1,1.715,3.393333333333334,5.153333333333333
12,18/08/12,Brest,Evian Thonon Gaillard,70,74,69,70,69,70,0.3952787423593161,0.3102938127520631,0.2944274448886207,1,2.355,3.0,3.161666666666667
