,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Arsenal,Leicester,Chelsea,Newcastle,Wolves,Liverpool,Crystal Palace,Everton,Aston Villa,Burnley,Man City,Man United,Leeds,Southampton,Tottenham,Brighton,Sheffield United,West Ham,Fulham,West Brom
1,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
2,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
3,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
4,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
5,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
6,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
7,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
8,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
9,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
10,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
11,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
12,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
13,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
14,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
15,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
16,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
17,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
18,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
19,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
20,Leicester,Everton,Arsenal,Liverpool,Crystal Palace,Tottenham,Man City,Brighton,Aston Villa,Leeds,Chelsea,Wolves,Newcastle,Burnley,Man United,West Ham,Sheffield United,Fulham,Southampton,West Brom
