,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,30/07/10,Standard,Waregem,72,66,70,65,73,64,0.5365075422490136,0.2618053631647831,0.20168709458620326,X,1.6916666666666664,3.4666666666666663,4.5,9,10,1.0,1.0,1.0,1.0
1,31/07/10,Anderlecht,Eupen,75,65,72,63,74,59,0.7572478337382351,0.15922190521710106,0.08353026104466378,1,1.195,5.683333333333334,10.833333333333336,1,16,4.0,1.0,1.0,4.0
2,31/07/10,Kortrijk,Club Brugge,65,71,62,70,66,70,0.2606653158536854,0.27314048210360986,0.4661942020427047,1,3.4666666666666663,3.308333333333333,1.9383333333333328,5,12,1.0,0.0,0.0,1.0
3,31/07/10,Mechelen,Lokeren,66,64,65,65,65,67,0.4781878082409716,0.272494962083046,0.2493172296759824,1,1.89,3.316666666666667,3.625,2,15,2.0,0.0,0.0,2.0
4,31/07/10,St Truiden,Lierse,67,70,63,66,64,64,0.4430277565287637,0.27669406175018946,0.28027818172104685,1,2.035,3.2583333333333333,3.216666666666667,6,14,1.0,0.0,0.0,1.0
5,31/07/10,Westerlo,Gent,66,69,64,69,67,69,0.29940552989834923,0.28372984770471843,0.4168646223969325,2,3.016666666666667,3.1833333333333336,2.1666666666666665,13,4,0.0,1.0,1.0,0.0
6,01/08/10,Cercle Brugge,Charleroi,64,68,65,61,64,64,0.5117202358311145,0.2640975656143021,0.22418219855458352,X,1.7633333333333334,3.416666666666666,4.025,7,8,1.0,1.0,1.0,1.0
7,01/08/10,Genk,Germinal,69,69,68,64,69,67,0.4716537443394832,0.2776710248726804,0.25067523078783643,1,1.913333333333333,3.25,3.6,3,11,2.0,1.0,1.0,2.0
8,06/08/10,Lierse,Standard,70,72,66,70,64,73,0.3011549607146057,0.2846425477250321,0.4142024915603621,2,3.016666666666667,3.1916666666666664,2.1933333333333334,14,9,0.0,1.0,1.0,1.0
9,07/08/10,Charleroi,Anderlecht,68,75,61,72,64,74,0.14890934378649992,0.2429748444373469,0.6081158117761533,X,6.091666666666666,3.733333333333334,1.4916666666666665,11,4,0.5,0.5,2.0,0.5
