,Ath Bilbao scored,Ath Bilbao received,Celta scored,Celta received,Getafe scored,Getafe received,Real Madrid scored,Real Madrid received,La Coruna scored,La Coruna received,Valencia scored,Valencia received,Osasuna scored,Osasuna received,Sevilla scored,Sevilla received,Ath Madrid scored,Ath Madrid received,Alaves scored,Alaves received,Barcelona scored,Barcelona received,Zaragoza scored,Zaragoza received,Cadiz scored,Cadiz received,Villarreal scored,Villarreal received,Mallorca scored,Mallorca received,Betis scored,Betis received,Espanol scored,Espanol received,Malaga scored,Malaga received,Sociedad scored,Sociedad received,Santander scored,Santander received
10,1.3333333333333333,1.6666666666666667,1.0,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,3.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.0
11,1.0,2.0,1.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,1.0,1.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667
12,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,2.6666666666666665,2.0,1.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,2.0,1.6666666666666667,0.6666666666666666,2.6666666666666665
13,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,2.0,3.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.0,1.6666666666666667,2.3333333333333335,1.0,3.0
14,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,2.0,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335
15,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.3333333333333333
16,1.6666666666666667,1.3333333333333333,0.0,2.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,1.0
17,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.0,2.0,1.0,1.3333333333333333,0.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,2.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
18,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.0,1.0,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,2.6666666666666665,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666
19,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
20,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,2.0,0.6666666666666666,3.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,0.3333333333333333,2.0,2.3333333333333335,2.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.6666666666666665,1.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333
21,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,3.0,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,1.0,1.6666666666666667,1.6666666666666667,2.0,1.0,2.0,2.3333333333333335,1.0,1.6666666666666667,1.0,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,2.0,1.0,3.3333333333333335,1.0,2.0,2.0,2.3333333333333335,1.0,1.6666666666666667
22,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,0.3333333333333333,2.3333333333333335,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,1.0,0.6666666666666666
23,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,3.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,3.3333333333333335,0.0,3.3333333333333335,1.3333333333333333,2.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666
24,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,0.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,3.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,2.0,1.6666666666666667,2.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0
25,1.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,2.0,3.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,3.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,1.0,2.0,1.6666666666666667,2.0,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0
26,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.0,2.6666666666666665,2.6666666666666665,1.0,2.0,2.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333
27,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.0
28,1.0,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333
29,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666
30,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,1.0
31,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,1.0,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,1.0,0.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333
32,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,3.3333333333333335,1.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667
33,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,2.0,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,2.0
34,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,3.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,1.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0
35,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.0,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,2.6666666666666665
36,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.0,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,2.0,2.3333333333333335,2.0
37,2.0,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,3.0,3.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,3.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,3.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0
