,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Ath Madrid,Valencia,Almeria,La Coruna,Getafe,Numancia,Espanol,Recreativo,Osasuna,Santander,Sevilla,Villarreal,Real Madrid,Sp Gijon,Barcelona,Betis,Valladolid,Ath Bilbao,Mallorca,Malaga
1,Espanol,Valencia,Almeria,Sevilla,Getafe,Villarreal,Ath Madrid,Real Madrid,Numancia,La Coruna,Valladolid,Recreativo,Osasuna,Santander,Barcelona,Betis,Ath Bilbao,Mallorca,Malaga,Sp Gijon
2,Valencia,Almeria,Villarreal,Espanol,Ath Madrid,Real Madrid,Sevilla,Getafe,Barcelona,Ath Bilbao,La Coruna,Numancia,Valladolid,Recreativo,Osasuna,Betis,Santander,Mallorca,Malaga,Sp Gijon
3,Valencia,Villarreal,Real Madrid,Ath Madrid,Sevilla,Barcelona,Almeria,Espanol,Valladolid,Ath Bilbao,Getafe,La Coruna,Mallorca,Recreativo,Osasuna,Numancia,Betis,Santander,Malaga,Sp Gijon
4,Valencia,Villarreal,Real Madrid,Sevilla,Barcelona,Almeria,Ath Madrid,Getafe,Mallorca,Espanol,Valladolid,Ath Bilbao,La Coruna,Osasuna,Numancia,Recreativo,Malaga,Betis,Santander,Sp Gijon
5,Valencia,Villarreal,Sevilla,Barcelona,Real Madrid,Almeria,Ath Madrid,Getafe,Espanol,La Coruna,Mallorca,Malaga,Valladolid,Santander,Ath Bilbao,Osasuna,Numancia,Recreativo,Sp Gijon,Betis
6,Valencia,Sevilla,Villarreal,Barcelona,Real Madrid,Almeria,Malaga,Ath Madrid,Getafe,Espanol,La Coruna,Mallorca,Valladolid,Santander,Sp Gijon,Betis,Ath Bilbao,Recreativo,Osasuna,Numancia
7,Valencia,Barcelona,Real Madrid,Villarreal,Sevilla,Malaga,Getafe,Mallorca,Almeria,Ath Madrid,Espanol,La Coruna,Sp Gijon,Betis,Valladolid,Numancia,Santander,Recreativo,Ath Bilbao,Osasuna
8,Barcelona,Villarreal,Real Madrid,Valencia,Sevilla,Ath Madrid,Getafe,Malaga,La Coruna,Espanol,Almeria,Sp Gijon,Mallorca,Valladolid,Santander,Betis,Numancia,Recreativo,Ath Bilbao,Osasuna
9,Barcelona,Villarreal,Valencia,Real Madrid,Sevilla,La Coruna,Ath Madrid,Getafe,Malaga,Santander,Mallorca,Espanol,Almeria,Sp Gijon,Betis,Valladolid,Recreativo,Numancia,Ath Bilbao,Osasuna
10,Barcelona,Villarreal,Valencia,Real Madrid,Sevilla,Ath Madrid,La Coruna,Almeria,Sp Gijon,Betis,Malaga,Getafe,Valladolid,Santander,Mallorca,Espanol,Numancia,Ath Bilbao,Recreativo,Osasuna
11,Barcelona,Real Madrid,Villarreal,Valencia,Sevilla,Ath Madrid,La Coruna,Betis,Valladolid,Santander,Malaga,Almeria,Sp Gijon,Getafe,Mallorca,Espanol,Numancia,Ath Bilbao,Osasuna,Recreativo
12,Barcelona,Villarreal,Valencia,Real Madrid,Sevilla,Ath Madrid,La Coruna,Valladolid,Malaga,Sp Gijon,Betis,Getafe,Santander,Almeria,Mallorca,Ath Bilbao,Espanol,Numancia,Osasuna,Recreativo
13,Barcelona,Villarreal,Valencia,Sevilla,Real Madrid,Ath Madrid,La Coruna,Valladolid,Betis,Getafe,Malaga,Sp Gijon,Santander,Almeria,Numancia,Ath Bilbao,Mallorca,Espanol,Recreativo,Osasuna
14,Barcelona,Valencia,Sevilla,Villarreal,Ath Madrid,Real Madrid,La Coruna,Valladolid,Getafe,Malaga,Betis,Sp Gijon,Santander,Ath Bilbao,Almeria,Numancia,Espanol,Mallorca,Recreativo,Osasuna
15,Barcelona,Sevilla,Ath Madrid,Valencia,Real Madrid,Villarreal,La Coruna,Valladolid,Malaga,Getafe,Sp Gijon,Ath Bilbao,Betis,Santander,Numancia,Almeria,Mallorca,Espanol,Recreativo,Osasuna
16,Barcelona,Valencia,Real Madrid,Sevilla,Ath Madrid,La Coruna,Villarreal,Malaga,Valladolid,Getafe,Santander,Sp Gijon,Ath Bilbao,Almeria,Betis,Numancia,Recreativo,Espanol,Mallorca,Osasuna
17,Barcelona,Real Madrid,Sevilla,Valencia,Ath Madrid,Villarreal,La Coruna,Malaga,Sp Gijon,Valladolid,Ath Bilbao,Santander,Getafe,Almeria,Numancia,Betis,Recreativo,Espanol,Mallorca,Osasuna
18,Barcelona,Real Madrid,Sevilla,Valencia,Villarreal,Ath Madrid,Malaga,La Coruna,Ath Bilbao,Santander,Sp Gijon,Valladolid,Betis,Getafe,Almeria,Recreativo,Numancia,Espanol,Mallorca,Osasuna
19,Barcelona,Real Madrid,Sevilla,Valencia,Villarreal,Ath Madrid,Malaga,La Coruna,Santander,Ath Bilbao,Getafe,Valladolid,Almeria,Sp Gijon,Recreativo,Betis,Numancia,Mallorca,Espanol,Osasuna
20,Barcelona,Real Madrid,Sevilla,Valencia,Villarreal,La Coruna,Ath Madrid,Malaga,Ath Bilbao,Santander,Valladolid,Sp Gijon,Getafe,Almeria,Recreativo,Betis,Numancia,Osasuna,Espanol,Mallorca
21,Barcelona,Real Madrid,Sevilla,Valencia,Villarreal,Ath Madrid,Malaga,La Coruna,Valladolid,Ath Bilbao,Santander,Sp Gijon,Getafe,Betis,Almeria,Recreativo,Osasuna,Numancia,Espanol,Mallorca
22,Barcelona,Real Madrid,Sevilla,Valencia,Villarreal,Ath Madrid,Malaga,La Coruna,Valladolid,Ath Bilbao,Santander,Getafe,Almeria,Sp Gijon,Betis,Recreativo,Osasuna,Mallorca,Numancia,Espanol
23,Barcelona,Real Madrid,Sevilla,Villarreal,Valencia,Malaga,Ath Madrid,La Coruna,Ath Bilbao,Valladolid,Santander,Getafe,Almeria,Sp Gijon,Betis,Recreativo,Osasuna,Mallorca,Espanol,Numancia
24,Barcelona,Real Madrid,Sevilla,Villarreal,Ath Madrid,Valencia,Malaga,La Coruna,Valladolid,Ath Bilbao,Almeria,Santander,Recreativo,Getafe,Betis,Mallorca,Sp Gijon,Osasuna,Espanol,Numancia
25,Barcelona,Real Madrid,Sevilla,Villarreal,Malaga,La Coruna,Ath Madrid,Valencia,Valladolid,Ath Bilbao,Almeria,Santander,Sp Gijon,Recreativo,Getafe,Betis,Mallorca,Osasuna,Numancia,Espanol
26,Barcelona,Real Madrid,Sevilla,Villarreal,Ath Madrid,Malaga,La Coruna,Valencia,Valladolid,Santander,Sp Gijon,Ath Bilbao,Almeria,Recreativo,Betis,Mallorca,Getafe,Osasuna,Numancia,Espanol
27,Barcelona,Real Madrid,Sevilla,Villarreal,Ath Madrid,Valencia,La Coruna,Malaga,Valladolid,Santander,Sp Gijon,Mallorca,Getafe,Ath Bilbao,Almeria,Betis,Recreativo,Osasuna,Numancia,Espanol
28,Barcelona,Real Madrid,Sevilla,Villarreal,Valencia,Ath Madrid,Malaga,La Coruna,Valladolid,Santander,Ath Bilbao,Almeria,Sp Gijon,Osasuna,Mallorca,Betis,Getafe,Recreativo,Numancia,Espanol
29,Barcelona,Real Madrid,Sevilla,Valencia,Villarreal,Ath Madrid,Malaga,La Coruna,Valladolid,Santander,Osasuna,Mallorca,Betis,Getafe,Ath Bilbao,Almeria,Sp Gijon,Recreativo,Numancia,Espanol
30,Barcelona,Real Madrid,Sevilla,Valencia,Ath Madrid,Villarreal,Malaga,La Coruna,Valladolid,Betis,Almeria,Santander,Mallorca,Osasuna,Getafe,Ath Bilbao,Sp Gijon,Recreativo,Espanol,Numancia
31,Barcelona,Real Madrid,Sevilla,Valencia,Villarreal,Malaga,Ath Madrid,La Coruna,Valladolid,Santander,Mallorca,Betis,Ath Bilbao,Almeria,Osasuna,Getafe,Sp Gijon,Espanol,Recreativo,Numancia
32,Barcelona,Real Madrid,Sevilla,Valencia,Villarreal,Ath Madrid,Malaga,La Coruna,Mallorca,Valladolid,Ath Bilbao,Almeria,Santander,Betis,Osasuna,Espanol,Getafe,Sp Gijon,Recreativo,Numancia
33,Barcelona,Real Madrid,Sevilla,Valencia,Ath Madrid,Villarreal,La Coruna,Malaga,Mallorca,Almeria,Ath Bilbao,Valladolid,Santander,Espanol,Betis,Osasuna,Getafe,Sp Gijon,Recreativo,Numancia
34,Barcelona,Real Madrid,Sevilla,Valencia,Ath Madrid,Villarreal,La Coruna,Malaga,Almeria,Mallorca,Ath Bilbao,Valladolid,Santander,Espanol,Getafe,Betis,Osasuna,Sp Gijon,Recreativo,Numancia
35,Barcelona,Real Madrid,Sevilla,Ath Madrid,Valencia,Villarreal,La Coruna,Malaga,Mallorca,Almeria,Ath Bilbao,Santander,Valladolid,Espanol,Betis,Getafe,Osasuna,Sp Gijon,Numancia,Recreativo
36,Barcelona,Real Madrid,Sevilla,Ath Madrid,Villarreal,Valencia,La Coruna,Malaga,Mallorca,Almeria,Santander,Espanol,Ath Bilbao,Valladolid,Getafe,Betis,Osasuna,Sp Gijon,Numancia,Recreativo
37,Barcelona,Real Madrid,Sevilla,Ath Madrid,Villarreal,Valencia,La Coruna,Malaga,Mallorca,Espanol,Santander,Almeria,Ath Bilbao,Osasuna,Valladolid,Sp Gijon,Getafe,Betis,Numancia,Recreativo
